,0
NME1,0.009194531
EMP3,0.0084549375
PRDX1,0.0077832183
PKM,0.007103809
PIM2,0.0069399285
CALR,0.006604988
CTSB,0.0065898863
POLR2E,0.0064092274
GABPB1-AS1,0.0061603407
C2orf88,0.006137196
HSPB1,0.005969903
FRG1,0.00591031
ANP32E,0.0058193933
MT-ND4L,0.005624294
GAL,0.0055294777
HOXB9,0.005497248
ENO1,0.0053531695
SUMF2,0.005133805
ANKRD11,0.005083255
GYPE,0.0050437166
GYPB,0.0050029918
ARGLU1,0.004944491
HSP90AB1,0.004822273
HBG2,0.004797844
CD63,0.004778992
PSMB2,0.004699387
LY6E,0.004546013
HSP90AA1,0.004535021
MIR4458HG,0.0043848255
NCL,0.004308059
SSB,0.0042989496
SDSL,0.004295444
APOC1,0.0042837686
TSPAN13,0.004258788
RNASET2,0.004225775
BHLHE40,0.0041776844
PA2G4,0.004172936
CLIC1,0.0041563967
NFE2L2,0.004121902
ARPC5,0.004081613
SVIP,0.00407751
KCNH2,0.0039461385
MDH2,0.0038787639
CD99,0.003864549
MAP1LC3B,0.0038532398
CTNNB1,0.0038311738
IDH2,0.0037852211
MT-ND2,0.003784381
PITX1,0.0037747407
MT-ATP6,0.003770271
LAPTM5,0.0037408369
BMP2K,0.003700858
FOXL2,0.003689723
CD59,0.0035795572
AVP,0.0035787106
CLEC2B,0.0035730302
CTSL,0.0035341822
FASN,0.0035336863
MYL12A,0.0035163898
TOR1AIP2,0.00350014
SRSF3,0.0034855844
CTSC,0.0034611465
POLR2J3,0.0034353158
MT-ND4,0.0034350352
COX17,0.0034187392
GYPA,0.0034175974
SNHG9,0.0033896056
RP11-717F1.1,0.0033717402
IER2,0.0033656275
MLLT11,0.0033473312
PTTG1,0.0032836215
HSP90B1,0.0032813896
GATA2,0.003242498
APOE,0.0032317229
MTHFR,0.0032298777
MSH6,0.0031803725
TOR3A,0.0031571477
TAF7,0.0031483844
TMEM54,0.0031404737
SEPP1,0.003062801
AC142472.6,0.0030471936
CD164,0.0030399915
CDC45,0.0029942298
ACSM3,0.0029909392
MDK,0.0029430308
PLCG2,0.0029090862
UBB,0.0029089008
UCP2,0.002870825
MT-CO3,0.002853689
GMFG,0.0028532255
PSMA4,0.002842207
CD37,0.0028376514
MT1G,0.0028222888
ATAD2,0.0028173244
FEV,0.0028075532
PHACTR1,0.0027862797
CDC42,0.0027584513
HIST1H3H,0.0027438968
REEP6,0.0027387056
LIPH,0.0027226366
RP5-1171I10.5,0.0027061792
DNAJB1,0.0026780425
EXOSC8,0.002653949
SQLE,0.0026443533
RP11-467L13.7,0.0026026412
EIF1,0.002494105
GAPDH,0.0024919636
METTL9,0.0024792394
RPL22L1,0.0024050649
ZBED5-AS1,0.0024036374
SLC7A8,0.0023941614
ODC1,0.0023850885
MT-CO2,0.0023648266
SERPINB1,0.0023552557
FNDC3B,0.0023459776
CFD,0.0023414001
HIST1H4E,0.002333042
LACTB,0.0023314406
ASIC4,0.002321386
RUNX2,0.002312147
C1orf56,0.0023120036
DAZAP2,0.0023023568
HBG1,0.002302155
SMAP2,0.0022848658
FNDC3A,0.0022840723
TPP1,0.002281569
SDCBP,0.0022748462
WDR43,0.0022644815
RP11-620J15.3,0.0022535832
ORC6,0.00225021
YBX1,0.0022285038
EBNA1BP2,0.0022241594
PHKG1,0.002220978
HLA-E,0.0022170302
RP11-538P18.2,0.0022063893
CDT1,0.0022032373
SOCS1,0.0021859654
PSMB6,0.0021705187
NPW,0.0021660514
HEMK1,0.0021648891
TKFC,0.0021488254
VAMP2,0.002147392
KRT18,0.0021455176
KRT8,0.002142769
RANBP1,0.0021365043
GIGYF1,0.0020840066
TESC,0.002075644
TEX30,0.0020711282
HNRNPH1,0.0020466645
PLPPR3,0.0020462768
ATF4,0.0020440503
APOBEC3C,0.0020419308
LMO2,0.002035951
SPC25,0.002034306
SET,0.002029161
HHEX,0.0020223376
EIF2S3,0.0020145096
TUBB4B,0.002002308
PPIB,0.0019844668
KCNQ1OT1,0.0019708988
HMMR,0.0019535178
MAP1B,0.0019439727
ADAM17,0.0019343024
TPX2,0.0019259625
BCL2L1,0.0019182769
SKAP2,0.0019025817
NUCKS1,0.0018869131
MS4A4A,0.001886661
AMHR2,0.0018802852
RDH10,0.0018645648
AXL,0.0018643934
OSR2,0.0018633672
DNAJA1,0.0018451172
AK8,0.001843731
DOK2,0.001843007
TLN1,0.0018411346
ID1,0.0018287805
ANTXR2,0.0018257322
MT1E,0.001814873
NPM1,0.0018095938
ID3,0.0018079851
FADS1,0.0018050555
CKB,0.0017983324
CCDC136,0.0017764558
TUSC3,0.0017712306
RP11-1114A5.4,0.0017552002
MT-CO1,0.001723802
TRIB3,0.0017048621
PLEKHO1,0.0017012169
TNFRSF12A,0.001689918
ISG15,0.0016744618
RAB4B,0.0016721538
ARMCX3,0.0016656965
MYL6,0.0016448932
MT-CYB,0.001643164
MILR1,0.0016360347
BST2,0.0016347662
ECM1,0.0016308435
ZFP36L1,0.0016185074
RP11-796E2.4,0.0016132577
MPZL1,0.0016071043
SOCS2,0.0015929367
PRKAR2B,0.0015871888
AC009506.1,0.0015639694
DUSP5,0.0015502874
PIK3R1,0.001549366
CHD2,0.001524392
SEPT6,0.0015236379
SARS,0.0015223272
TIMP1,0.0015191579
DUSP13,0.0015146014
C1QBP,0.0015058528
GTSE1,0.0014990919
NTRK1,0.0014949149
FAM178B,0.0014886167
LMO4,0.0014829885
HSPA1B,0.0014744911
LDHA,0.0014680802
MROH8,0.0014668173
LINC01420,0.0014637159
FOLR1,0.0014598658
ACAT2,0.0014580977
LINC00685,0.0014338793
ARL6IP5,0.0014191471
AFMID,0.0014177184
HLA-A,0.0014038228
HES1,0.0013921546
RNF168,0.0013772752
VGF,0.0013720687
RP11-84G21.1,0.0013617914
RSAD2,0.0013470826
RALA,0.0013454698
UNC5B,0.0013391264
NR2F2,0.0013370509
SELPLG,0.0013342956
HIST1H1D,0.001324626
MAP1A,0.0013206346
NFKBIA,0.0013189652
S100A11,0.0013179345
CEBPE,0.0013158245
APOLD1,0.0013134971
CMB9-22P13.1,0.0013088526
ARL6IP1,0.0012783724
BCL3,0.0012708779
THBS3,0.001252357
PLK1,0.00125232
GSN,0.0012518198
POU2F2,0.0012494145
DDX21,0.0012459565
P2RX6,0.0012426919
FNDC4,0.0012406849
ESAM,0.0012377339
SSBP1,0.0012244672
RP11-20B24.2,0.0012173983
UBALD2,0.0012075624
YPEL5,0.0012045789
PTH2,0.0012002161
ZYX,0.0011998723
RP11-1143G9.4,0.0011973009
RAN,0.0011712497
RQCD1,0.001166068
GOLIM4,0.0011632816
MR1,0.0011568336
RP11-301G19.1,0.0011462027
RP11-433J8.1,0.0011393499
AC124944.5,0.0011382
DUSP9,0.0011346305
TLE2,0.0011270586
RP11-445F12.1,0.0011253385
MT2A,0.0011203617
PSME1,0.0011159837
PDE9A,0.0011109782
GALK1,0.0010885932
LYAR,0.0010826169
RP6-159A1.4,0.0010822271
FAM228B,0.0010750201
LRRC75A,0.0010731351
VAT1,0.0010701597
LDHB,0.001069012
SPARC,0.0010608133
PRDX2,0.0010545871
LINC00694,0.0010525886
HEPH,0.0010508131
TRIB1,0.0010500908
CENPU,0.0010477381
PSRC1,0.0010432178
PEG10,0.0010353785
TP53INP1,0.0010339296
CEBPD,0.0010323878
COL2A1,0.0010290763
B2M,0.0010288126
CTSZ,0.0010242829
RNF213,0.0010207444
ARHGAP25,0.0010207259
SDCCAG8,0.0010205747
TRDC,0.0010200163
MYB,0.0010128566
FLJ20021,0.0010097427
PPP3CA,0.0010089151
UGP2,0.0010055959
RP11-138A9.2,0.001005524
DDIT4,0.0010004558
COMT,0.0009910931
UBE2H,0.000989768
ATF5,0.0009853662
DNAJC4,0.0009848404
CDK1,0.00097600743
TNRC6B,0.00097546657
CD53,0.0009745691
GABARAPL1,0.00097225193
MEIS1,0.00096762396
BIRC5,0.0009663502
HSD17B14,0.000966219
CKS2,0.0009622846
PSMB3,0.00095181685
AIM1,0.0009513512
HAGH,0.0009471739
IFI27L2,0.0009459284
CCNB2,0.000943035
SLC20A1,0.00093955395
DYNLL1,0.0009377221
WAC-AS1,0.0009366491
SNCG,0.0009216157
BATF3,0.0009212372
TAL2,0.0009202547
CTD-3193K9.4,0.0009155259
LAPTM4B,0.0009125258
PHLDA1,0.00091005565
RP11-703H8.7,0.00090489985
CTB-50L17.16,0.00090345263
MYBPHL,0.00089866255
UBR5-AS1,0.0008984879
C4orf48,0.00089591433
GATS,0.00088770693
NEAT1,0.0008857296
ITPRIPL2,0.0008805508
ERAP2,0.0008745374
PTMA,0.00087208854
RPS6,0.00085750857
RABAC1,0.0008527216
APOL4,0.0008449205
SCN9A,0.0008327833
MFGE8,0.00082727376
FBLN2,0.00082423637
ARID5B,0.0008221389
PTPN12,0.00082111254
ACP5,0.0008182639
SLC2A1-AS1,0.0008159057
FABP5,0.0008110788
TPRA1,0.0008016231
SLC3A2,0.00080037914
RP11-147L13.15,0.0007980511
AC142528.1,0.0007912151
PRTG,0.0007908356
MT-ND1,0.00079047336
SNHG19,0.0007897415
RRP12,0.00078693
PDIA4,0.0007848219
HERC2,0.00078334485
FAM118A,0.0007795457
RMI2,0.00076765195
RP4-798A10.7,0.0007614721
FAM43A,0.00075965043
CITED1,0.0007589586
CCL3L3,0.00075091264
USP53,0.00074915943
CD68,0.0007475307
TMEM191C,0.00074478274
LIMS1,0.000737645
RP11-600F24.7,0.00073503715
SERPING1,0.00072869385
TAX1BP3,0.0007239708
LSP1,0.00071057724
SLC40A1,0.0007015866
ARPC3,0.0006937072
ZBTB18,0.000686939
PLAU,0.00068613834
TSPAN10,0.0006847329
ALPK3,0.00068436784
LRP1,0.0006832446
RP5-1065J22.8,0.000681158
PHLDA2,0.0006798177
CITED2,0.0006731977
PDE4DIP,0.0006698327
MIR3945HG,0.00066284364
ZBED6,0.000656545
NINJ1,0.000651409
SEMA7A,0.00064591906
LINC01352,0.0006443072
ACSL1,0.00064392906
C3AR1,0.0006424929
RAP2C-AS1,0.0006411984
RP4-635E18.8,0.00064038456
B4GALT1,0.0006388339
PCNA,0.00063385797
MORN3,0.0006313724
RIT1,0.0006265615
CD93,0.00062635395
CR1,0.00062140904
PCAT14,0.0006206391
PRAM1,0.00061925274
MARCH2,0.0006168559
PTPRS,0.00061160116
MLXIP,0.00060906616
FAM89A,0.00060752983
ADGRE2,0.0006064937
AP003068.23,0.0006046067
MIDN,0.00060444267
ANKRD55,0.0005958202
BMF,0.00059180777
H6PD,0.0005896067
TRANK1,0.0005891712
TRIM63,0.0005889014
RP5-1198O20.4,0.00058603956
SLC7A11,0.000585009
CA11,0.00058416283
IAH1,0.0005802673
MVP,0.00057851576
ATF7IP2,0.0005781451
TMEM156,0.00057720585
RPL3L,0.0005721867
SWAP70,0.0005710342
GGT5,0.00057022664
GADD45A,0.00056911446
SYCE3,0.0005688929
SLFN13,0.0005680814
PROCR,0.0005680089
LIMD2,0.00055712415
MEF2C,0.0005569699
EEF1A2,0.00055475393
AP000769.7,0.00055044825
YPEL1,0.00054942974
GDF15,0.0005466447
EFCAB12,0.00054662436
RP4-794I6.4,0.0005463003
DAPP1,0.0005425979
DDX60L,0.0005414029
TEP1,0.0005411672
MPRIP-AS1,0.00053646544
GP6,0.000533242
VASH1,0.0005329662
CASC9,0.0005322974
SMOX,0.000525174
FAM111A,0.00052516104
RP11-85G21.3,0.00052500906
SKIL,0.00052490213
RP11-117D22.2,0.0005239821
TMEM158,0.0005206284
CCDC159,0.0005179759
SLC6A19,0.00051472185
NOXA1,0.0005078961
RASSF4,0.00050045864
FLNA,0.0005002088
MARC2,0.0004995747
TMEM178A,0.00049819244
CSF1R,0.0004968935
RP4-671O14.7,0.00049519277
KLHL30,0.0004922127
SUSD3,0.00049032405
RP11-297N6.4,0.0004898721
FRMD4B,0.0004878837
RNF122,0.00048232538
SELM,0.00048111408
CENPE,0.00048021748
PBX1,0.00047912876
TGFBR2,0.00047836363
LINC00324,0.0004773147
TNFRSF9,0.00047289097
MAGED2,0.00047135522
SHISA8,0.00046794733
BEX2,0.00046612718
CD70,0.00046495392
LINC00881,0.00046313126
B3GALT4,0.00046170474
TMEM173,0.00045928103
CASC15,0.00045848032
RTBDN,0.0004568271
RNASE6,0.0004549662
GADD45B,0.00045321533
SLC6A16,0.00044692834
FAM101B,0.00044639918
PRDX5,0.00044530595
RNF130,0.00044431418
XX-FW83563B9.5,0.00044205747
MYH7B,0.00044153232
FAM71F2,0.00044110295
ID2,0.00043804717
CRABP2,0.00043550337
BNIP3L,0.000435442
RP11-403P17.4,0.00043437883
OAZ2,0.00043138396
SH2D3C,0.00043120538
SDC2,0.00042927903
CSRNP1,0.00042476447
ANGPT2,0.00042170103
PDLIM4,0.00041996775
FGD2,0.00041977564
SCRT1,0.00041927496
RP11-395B7.4,0.00041799483
FCER1G,0.00041658446
TMPRSS11F,0.0004160708
RP11-109G23.3,0.00041575445
SCG5,0.00041210756
CRYBA2,0.00041165316
FRRS1,0.00040773785
INHBE,0.00040703668
ORAI3,0.00040656747
MCEMP1,0.00040403055
ZNF436-AS1,0.00040182454
TRIM38,0.0003997641
DKK3,0.00039936256
SLCO1A2,0.0003962378
CD3G,0.0003942164
KCNN3,0.00039413548
MANBA,0.00039413504
RP1-138B7.7,0.00039390306
RASSF2,0.0003922378
LRMP,0.0003918896
CCDC157,0.00039170828
ERBB3,0.000387023
DLEU7-AS1,0.0003859719
HELLS,0.00038554505
GOLT1A,0.00038487735
TNFRSF19,0.0003833399
CYP3A5,0.000382956
BTG2,0.00038211726
ISG20,0.00038130564
RP11-495P10.1,0.00037891575
OR6C76,0.00037815477
HAS1,0.00037776618
PCP2,0.00037691544
S1PR1,0.0003708466
SH3TC1,0.00037065157
CFP,0.00036948538
TRIM72,0.00036883628
RP1-286D6.5,0.00036830647
DLX4,0.0003671459
BHLHE40-AS1,0.00036471908
TFAP2A,0.0003645714
PPARA,0.00036412713
PYY,0.00036311508
WDR76,0.00036192915
DOK3,0.0003596801
RP11-290L1.2,0.0003574395
GAD1,0.00035650897
IRF7,0.00035511472
ALCAM,0.00035473434
PCAT1,0.00035465104
FCGR1A,0.00035329664
NEU1,0.0003527515
SPINK5,0.0003510885
TUBB2B,0.00034951366
CTD-2035E11.3,0.0003469014
ZEB2,0.00034671745
SOD2,0.0003454787
SERPINE1,0.0003454702
