,0
LYL1,0.008772597
SH3BGRL3,0.0068304623
UBE2S,0.006484314
TESC,0.0064812093
LST1,0.006415726
HIST1H2BJ,0.0061657536
HOXB4,0.0060476665
CDT1,0.005967692
SSBP1,0.0058979522
MAPKAPK2,0.005879166
CAPG,0.0058183484
AIF1,0.005803842
SEPT6,0.0057396037
ACAT2,0.005566115
SMAP2,0.0055462946
MAP1B,0.005493375
HIST1H4C,0.0053399582
ZC3HAV1,0.00525909
COTL1,0.005233203
TMSB10,0.005097374
ODC1,0.005047856
TKT,0.005038353
PKM,0.00497159
NUDC,0.0048898403
STMN1,0.0047882968
SEPP1,0.004701444
LMO2,0.004673486
CYBA,0.004615682
PHF19,0.0045811026
RRM2,0.0045587164
IER2,0.004551997
WSB1,0.004338626
ARHGDIB,0.004336905
PRDX5,0.0043327454
ORAI2,0.004276834
HMGN2,0.0042300667
NCL,0.0041978746
SQSTM1,0.0041812593
IQGAP2,0.004165361
C4orf48,0.0041510356
NHLRC3,0.0041169636
USP53,0.004017247
ANXA2,0.0039316597
BTK,0.003924834
HIST1H4H,0.0039174645
RUNX1,0.0039114286
NCOA7,0.0038643242
CLSPN,0.0038532957
STIM2,0.0038518517
CORO1A,0.003813523
PPP1R12A,0.0037518437
ATF4,0.003748201
ID1,0.0037241732
CKB,0.0036940298
CLN5,0.0036788087
LPCAT2,0.0036380729
MS4A3,0.0036229063
MARCKSL1,0.0035664977
MSRB1,0.0035393662
LIMD2,0.0035331685
RTN4,0.0035126365
GMFG,0.0035069606
GSTM3,0.0034672641
PRC1,0.0034637128
ANKRD11,0.003460914
MPZL1,0.0033898384
SUSD3,0.0033884807
MTRNR2L8,0.0033711724
MSN,0.003313676
SET,0.0032999287
LYZ,0.0032962414
COL18A1,0.0032958493
SRM,0.0032587086
CDC45,0.003216712
FASN,0.0031608457
SGK1,0.0031357543
CTSB,0.003106164
PPP1CB,0.003105167
GLRX,0.0030926778
AP1S2,0.0030878864
CSF3R,0.003060227
TOR1AIP2,0.0030523227
NUCB2,0.003048457
CMPK2,0.0030473946
HEMK1,0.003017034
TFAP2B,0.0030007986
HES4,0.0029996554
ZBTB16,0.0029400538
CYB5D2,0.0029253368
RIT1,0.002924197
PTPN7,0.0029068363
CENPE,0.0028834539
BCYRN1,0.0028768484
FLT3LG,0.0028683885
YBX1,0.0028617817
KIAA0101,0.0028602118
LAPTM5,0.0028366419
PIM2,0.0028286236
FAM118A,0.0028251712
AFMID,0.0028185376
TPX2,0.0028120766
APOBEC3C,0.0028097555
SDSL,0.002809628
DHFR,0.0027895025
SLC2A1,0.0027706332
S100A11,0.0027665102
NPC2,0.0027530005
AURKB,0.0027500698
TMEM120B,0.002743601
DNAJC3,0.0027415052
PYROXD2,0.0027327181
ARPC5,0.0027313116
CACYBP,0.0027239097
PRKCB,0.0027126581
ARPC1B,0.0027077287
CLIC1,0.0027069445
MYL12A,0.0027008688
CKS1B,0.0026965807
HOXB2,0.0026905688
HNRNPH1,0.0026841452
PROS1,0.002668994
HEPH,0.002660341
CRELD1,0.0026548833
KMT2E,0.0026428741
CENPF,0.0026240982
TOP2A,0.0026092788
HSPA5,0.0026037977
PNRC1,0.0025955192
UBALD2,0.002593754
GATA2,0.002582927
FEZ1,0.0025545617
PPIC,0.0025296658
DNAJC4,0.0025110715
FAM45A,0.0024973415
CAP1,0.0024899738
LYAR,0.0024831363
FMNL1,0.0024759118
DOK2,0.0024540902
ADAM17,0.002444124
SPC24,0.0024195856
CCNA2,0.0024164862
FTL,0.0024105383
ATAD2,0.0023994863
TUSC3,0.002396062
ASH2L,0.0023708786
NENF,0.002357933
SESN2,0.0023513138
WDR43,0.002348779
SGOL1,0.0023205536
TES,0.0022925136
GTSE1,0.0022884614
PSMA4,0.0022796951
DEK,0.0022760604
CALR,0.0022725284
TM7SF2,0.0022722448
CCPG1,0.002263673
ASAH1,0.0022339132
CD55,0.0022329132
CREM,0.002231439
UBC,0.0022287183
UCP2,0.0022173568
MARC2,0.0021852758
TSC22D4,0.0021808574
TRPM4,0.0021799756
RP11-93H24.3,0.002166996
SDCBP,0.0021637126
SMC4,0.0021537745
TMEM156,0.0021501784
PTPRS,0.002147118
TNFAIP8,0.002136452
FNDC3B,0.0021361194
JUN,0.0021348794
HIST1H1E,0.0021136696
PTMA,0.0021021385
ITGB2,0.0021008442
MKNK2,0.0020957838
POU2F2,0.0020953564
HSD17B4,0.002094042
VAMP8,0.0020897028
GAD1,0.0020818498
GSN,0.0020800636
COX17,0.002059193
TMEM55A,0.0020476452
HSPB1,0.00203596
HES1,0.0020194347
RP11-670E13.6,0.0019987358
CCND3,0.0019951295
CMTM6,0.0019911418
ATP6V0B,0.0019869695
DSCR8,0.0019816256
KRT8,0.0019799904
BPTF,0.0019695726
CST3,0.0019516798
DDIT4,0.0019385713
ZBTB38,0.0019215599
LCP2,0.0019061432
CRYBA2,0.0019011167
PPCS,0.0018804284
MYC,0.0018798531
NTS,0.001878896
ITPRIPL2,0.0018771755
KLF1,0.0018630263
PYCARD,0.0018601111
G6PD,0.0018596055
HHEX,0.0018491669
TUBB,0.0018484497
CDCA7,0.0018461576
LACTB,0.0018451994
TEX30,0.0018296457
VIM,0.0018253976
SVIP,0.0018049699
ARHGAP25,0.0018048572
DDIT3,0.0017946085
ARGLU1,0.0017556909
BCL2L11,0.001751629
RASSF2,0.001743788
HOXB9,0.0017337388
CFH,0.0017227888
DAB2,0.0017222371
SERPINB1,0.001713997
ADGRD1,0.0017109509
SRSF7,0.0017107066
WIPI1,0.0017020315
AC245100.1,0.0016948772
CPEB4,0.0016854889
RNF125,0.001679398
UFD1L,0.0016545653
DOK3,0.0016543437
JADE1,0.0016543022
IRF2BP2,0.0016503498
NEAT1,0.0016501484
MAN1B1-AS1,0.0016388064
SERPING1,0.0016378511
PRDX2,0.0016375863
PLCB2,0.0016357265
RNASE1,0.0016169806
C21orf58,0.0016153076
LHX1,0.0016084844
RP11-1114A5.4,0.0015811326
CEBPD,0.0015797416
RABAC1,0.0015730393
COL9A2,0.0015674134
MIDN,0.001556775
APOBR,0.0015551234
ORC6,0.0015443885
RP11-297N6.4,0.0015211303
TPM4,0.0015161224
TLE4,0.0015151008
ZEB2,0.0015149623
SLC31A2,0.0015081161
CREBRF,0.0015081052
HBG2,0.001507533
ACTB,0.0015004415
TUBB2A,0.0014998168
SEC24D,0.0014794411
PLA2G16,0.0014689254
KCNE3,0.0014682277
COMT,0.001463858
PHGDH,0.0014488564
BBC3,0.0014476035
CCR10,0.0014451988
EIF1B,0.0014339051
RNASET2,0.00143302
NABP1,0.0014295022
QSOX1,0.0014279898
SP6,0.0014278232
NR2F2,0.0014233742
MAP1LC3B,0.0014170825
HCST,0.0014150487
SNHG19,0.0013902783
LINC01094,0.001389144
FOXA3,0.0013870087
