,0
SNHG19,0.0063115237
ATP6V0B,0.0059750476
CSTB,0.005941694
ODC1,0.0058058705
ARPC1B,0.005760714
RSRP1,0.0054168445
LST1,0.0053861127
COMT,0.0052984795
CD63,0.005260499
TNNT1,0.0052171736
LAPTM4B,0.005193055
MYB,0.005110813
AKAP13,0.005069854
PDE4DIP,0.005037538
AAK1,0.0050277887
RP11-301G19.1,0.005019043
SUMF2,0.004907627
PNISR,0.004841887
NPW,0.0046416954
AC006262.5,0.0046154894
TPM4,0.0045522447
CTSZ,0.0043773446
DNAJC3,0.004308099
BCYRN1,0.0043051806
ASH2L,0.004286542
ADAM17,0.0042829863
TESC,0.004140058
CDCA7,0.004118515
YPEL3,0.004076537
SON,0.0040558446
SH3BGRL,0.0040533794
NCL,0.003910634
BTG1,0.0038805287
CACYBP,0.0038770915
GNAI2,0.003857908
TMSB4X,0.003843306
SH3BGRL3,0.0038036085
TGFB1,0.0037761822
LY6E,0.0037659218
HMGN2,0.0037569457
MARCKSL1,0.0037207874
LYAR,0.0036608046
NUCB2,0.003629712
CAPZA1,0.003626156
DDX21,0.003620607
LDHA,0.0035813155
ATP6V0E1,0.003565567
PIM2,0.003559394
BSDC1,0.0035228434
TRIM38,0.0035030264
ZC3HAV1,0.003499739
ATF6B,0.003484965
CD55,0.0034784018
PRKCB,0.0034509662
CLTA,0.003386199
AC007246.3,0.0033394087
SEPT6,0.0033034012
PGD,0.0033020703
TRPM4,0.0032728289
PA2G4,0.003271091
CDC42,0.0032506438
FOXL2,0.003112373
FCGR2A,0.003097429
MMP24-AS1,0.0030852533
HERC2,0.0030851227
MYL12A,0.0030843792
ACSM3,0.003070488
FRG1,0.0030492265
COL2A1,0.0030012222
RP6-159A1.4,0.0029798395
GINS2,0.0029722939
MYO1F,0.002969053
TAPBP,0.002965727
MKI67,0.0029566812
ARGLU1,0.0029251594
COX17,0.0029207666
METTL9,0.0029065427
KLF6,0.0028732107
CENPU,0.002837736
ZNF431,0.0028320681
CCNA2,0.002780588
MSRB1,0.00277428
NEAT1,0.002735714
BNIP3L,0.002728995
CMB9-22P13.1,0.0027218973
MAP7D1,0.0026972264
CA11,0.0026940114
TPM1,0.0026804544
BEX2,0.0026626426
PSMD5-AS1,0.0026497778
LAPTM5,0.002627875
GOLIM4,0.0026116422
HIST3H2A,0.0026021514
RANBP1,0.00258346
ARPC5,0.0025766257
COTL1,0.002562777
AIF1,0.0025391732
TKFC,0.0025003585
