,0
SQLE,0.0068904893
HNRNPH1,0.006888006
BLVRB,0.006742877
CORO1B,0.0064932434
HBG1,0.006343402
FASN,0.005856343
CD59,0.0058278386
FAM210B,0.005627077
APOC1,0.0053263935
CNN1,0.0052055228
BNIP3L,0.0050429683
HERC2,0.0047035837
UBALD2,0.0045887413
THUMPD3-AS1,0.0044162897
GAL,0.0044057677
HEMK1,0.004304405
TFRC,0.0042273887
FNDC3A,0.0042104227
HBD,0.0041749827
S100A4,0.0040934337
SYP,0.004002836
HBG2,0.0038179115
FRG1,0.0037919965
PLD3,0.003790657
AC006262.5,0.003679701
HAGH,0.0036785316
TSPAN13,0.0036304777
NME1,0.003605685
ARMCX3,0.0036046114
PLP2,0.0035168228
ODC1,0.00348351
ID3,0.003451437
ID1,0.003414859
HBZ,0.003390598
AVP,0.0033901331
CCDC136,0.0032506664
ZFP36L1,0.0032376512
BRI3,0.003223077
SMAP2,0.0031946923
RHOC,0.0031715215
PRDX4,0.0031613123
DSCR8,0.0031571512
GATA2,0.0031169225
RP11-693J15.6,0.0031076996
DNAJB1,0.0031061976
LDHA,0.003059632
SERPING1,0.0030546433
MAP1LC3B,0.003053114
MYH9,0.0030413866
LAPTM5,0.0030364532
C1orf61,0.0030171964
SEPT6,0.0030067659
SRM,0.002994742
RABAC1,0.0029795743
PIM2,0.0029184555
APOE,0.0028859496
LRMP,0.0028619454
ADAMTSL4,0.0027815497
SUMF2,0.0027774933
MYC,0.0027581863
CITED2,0.002726479
RNF130,0.0027129217
RPL7A,0.002695114
ASAH1,0.0026899432
MAP1B,0.0026742006
PNRC1,0.0026085023
CREBRF,0.0025834963
CCNB2,0.0025111423
RP11-620J15.3,0.0024539114
TAC3,0.002425781
CDC45,0.0024249875
MS4A4A,0.0023736788
CCNB1,0.0023430875
PGD,0.0023357896
SMIM1,0.002334327
TXNIP,0.002321933
COMT,0.0023187886
CENPU,0.002293366
ATF7IP2,0.0022690156
UBB,0.0022650359
BHLHE40,0.0022427572
ANP32E,0.002216931
CEBPE,0.0022075644
RMI2,0.0022075595
PRDX5,0.0021850895
SNHG9,0.0021734484
FOLR1,0.0021565452
TRAPPC6A,0.002151675
CMB9-22P13.1,0.0021370915
LRP10,0.0021141213
VAMP2,0.0021072922
PKIG,0.0020914176
CLC,0.002089035
FAM118A,0.002079451
AC142528.1,0.002048618
LYL1,0.0020290127
ARGLU1,0.002021882
YPEL5,0.002015311
RUNX1,0.0020147273
RP11-796E2.4,0.0020125937
TLCD2,0.001996711
IRF2BP2,0.001957406
SSBP1,0.0019563476
RNF125,0.001956298
CLDN6,0.0019488797
PDE4DIP,0.0019410818
SEPP1,0.0019337916
SAT2,0.0019031079
VAT1,0.0018962859
RP11-85G21.3,0.0018716971
CYP3A5,0.0018567002
RIT1,0.0018513331
BSDC1,0.0018491831
ID2,0.0018486304
COL18A1,0.0018334981
LINC-PINT,0.001822368
HBA1,0.0018139782
DSC2,0.0018039453
MACF1,0.0018010349
MIR4458HG,0.0017723767
LINC01003,0.0017722107
QPRT,0.0017681203
ASRGL1,0.001767389
B4GALT1,0.0017620636
MSX1,0.001756959
TNFAIP8,0.0017538952
SNHG19,0.0017239526
RGCC,0.0017169284
IL6ST,0.0017106561
USP53,0.0017002115
CEBPD,0.001696475
AC142472.6,0.0016944928
RNASE1,0.001685159
PSMD5-AS1,0.0016759546
AC245100.1,0.0016617693
PKM,0.0016495852
GBP2,0.0016424281
CSAD,0.0016261593
HIST2H2AC,0.0016223937
ATG2A,0.0016173131
VMP1,0.0016168142
DBI,0.0016084618
OPTN,0.0016027013
RP11-887P2.5,0.0015982923
COMMD6,0.0015965889
CPEB4,0.0015955354
IGBP1,0.001575668
AC020571.3,0.0015612667
GYPE,0.001546091
RPL14,0.0015425256
KCNH2,0.001535612
PLEKHH2,0.0015232051
HIST2H2BE,0.0015183834
ITM2B,0.0015110031
MLXIP,0.0014949488
NPM1,0.0014797994
HEMGN,0.0014743431
SDCBP,0.001473391
SMC4,0.0014681328
CLEC2B,0.0014605679
GABPB2,0.0014565145
ST3GAL5,0.001446476
LGALSL,0.001445251
REEP6,0.0014417167
RELN,0.0014399101
CDCA7,0.0014363899
PLEK,0.0014200072
KRCC1,0.0014127182
TSC22D3,0.0014121829
TOR3A,0.0014095486
ZC3HAV1,0.0014088452
MTRNR2L8,0.0014077468
PNPLA8,0.001406947
DPYSL2,0.0014043247
FUT1,0.0014037223
UBASH3B,0.001398949
POU3F2,0.0013976967
DUSP9,0.0013908158
MEIS3,0.0013866696
TM7SF2,0.0013860954
PTK2B,0.0013805168
AC093673.5,0.0013736447
TUSC3,0.0013721212
YBX1,0.0013715221
NPC2,0.0013599314
ZBTB38,0.001345302
PIM1,0.0013355366
DNAJB4,0.0013351352
SDCCAG8,0.0013342723
C4orf48,0.0013322575
NHLRC3,0.001328236
JUND,0.0013262489
IFI27L2,0.0013090543
ZSCAN16-AS1,0.0013089607
WDR43,0.0013084393
HBA2,0.0013050842
ATG16L2,0.0012903301
HOXC13,0.0012895818
FNDC3B,0.0012868164
ARIH2OS,0.0012863909
MAPKAPK2,0.0012863163
HSPA8,0.0012800071
MIR3945HG,0.0012649167
APOL1,0.0012632287
AIM1,0.0012522085
YPEL1,0.0012519461
PAQR8,0.0012364984
CD7,0.001233302
RAB11FIP1,0.0012316332
CHI3L2,0.0012309415
ZEB1,0.001223195
LINC00467,0.0012144786
