,0
HBZ,0.009350967
CLTA,0.008926135
HBG2,0.008636948
GADD45A,0.007897723
PDE4DIP,0.007184585
APOE,0.0070555722
UBB,0.006606943
ANXA2,0.0064735967
ERV3-1,0.006180784
PTTG1,0.0060937325
HOXB9,0.005922626
LINC01420,0.0058624526
CD59,0.005832117
CKB,0.005776503
LINC01003,0.0055544795
BLVRB,0.005527359
EBNA1BP2,0.005454754
NFE2L2,0.0052615567
CALM2,0.005170067
MDK,0.005012343
ALAS2,0.004972748
PLK1,0.0049119922
MARCKSL1,0.004783104
CHI3L2,0.00460638
TFRC,0.0046047885
MYL4,0.004552382
HSPB1,0.0045116446
ACP5,0.004508777
BTK,0.0044680466
DYNLL1,0.0044534537
TAC3,0.0044412445
FRG1,0.0043117534
ATP6V0E1,0.0041785873
PSMD5-AS1,0.0041652843
FLNA,0.0040760944
SLC25A37,0.0040193326
GMPPA,0.003980983
TXNIP,0.003970482
TUBA1C,0.0039374204
AKAP13,0.0039325748
RELN,0.0038165236
CD99,0.0037160432
PPIC,0.0037077635
ZDHHC12,0.0036857065
DOK2,0.003660954
KLHL24,0.0036375343
PSMB3,0.003601531
CD53,0.0034968995
SERPINF1,0.0034939854
HIST3H2A,0.0034819015
CLEC2B,0.003461997
SQSTM1,0.0034480866
TPP1,0.0034131343
CD7,0.003363507
GABARAPL1,0.0033143857
H1FX,0.0032620279
HIST1H1E,0.003252695
CLSPN,0.0032293315
NEAT1,0.003051541
CCNB2,0.0030487576
BIRC5,0.0030482623
SEPT6,0.0030066394
ANKRD11,0.0030039886
TRIM56,0.002991627
AP1S2,0.0029855827
CEBPB,0.0029541713
PHB,0.0029505345
TUBB2B,0.0029401793
FAM210B,0.0029400063
BTG2,0.0029394696
MYC,0.0029388291
SMIM14,0.0029321795
TNRC6B,0.0029106673
MKI67,0.0029103279
PTPN12,0.0029047553
RTN4,0.0028948907
ANXA5,0.0028848518
GMPR,0.002880377
CAPG,0.0028770561
DBI,0.0028518008
POLR2E,0.0028490892
CLIC1,0.002839555
NEU1,0.002837282
SAT2,0.0028285696
RNF130,0.0028023126
PITX1,0.0027963521
BEX2,0.0027588692
DST,0.0027444134
MAP1LC3B,0.0027310322
PGD,0.0027243001
PMAIP1,0.0027176233
LYZ,0.002713183
ATF7IP2,0.0027092746
FOLR1,0.0026765938
BSDC1,0.0026678855
KLF1,0.0026672948
SLC3A2,0.0026656042
GYPE,0.0026655747
DNAJB4,0.0026590305
SDSL,0.002658592
MAP1B,0.002642427
PRDX5,0.002641483
DNAJC4,0.0026245667
CREM,0.0026174034
FABP5,0.0026075535
SH2D2A,0.0025733572
PRKAR2B,0.0025389167
PIM2,0.0025351325
MFGE8,0.0025283566
UBALD2,0.0025155281
CR1L,0.0024838203
RAN,0.002462724
RP11-796E2.4,0.0024395718
PLEKHH2,0.0024004746
FERMT3,0.0023934792
LY6E,0.0023852317
GYPA,0.002384959
GYPB,0.0023665738
TSPAN32,0.0023506815
GMFG,0.0023163217
CDKN2C,0.0023130742
SOCS1,0.0023101647
CRYAB,0.002307752
CTSB,0.0022975442
TUBA1A,0.002289984
CPEB4,0.002285498
RALA,0.002266249
ARL6IP1,0.002242731
SOD2,0.0022418255
HBE1,0.0022344212
CKS2,0.0022327239
PSRC1,0.0022303413
HOXB4,0.0022249944
SQLE,0.0022158714
DDAH2,0.0021935613
SP6,0.0021529698
MT-CYB,0.00215256
TSPAN13,0.0021190923
MPP5,0.0020947203
GAD1,0.002089195
UFD1L,0.0020890923
KRT8,0.0020847316
NCKAP1L,0.0020783641
UGP2,0.0020765988
TAX1BP1,0.0020710588
CEBPE,0.0020476582
AK8,0.0020333966
MAP1A,0.0020266378
ASRGL1,0.0020183055
BMP2K,0.0020142738
TSC22D1,0.002013896
NTS,0.0019805545
HBA1,0.0019658876
HIST1H4H,0.0019600426
COL18A1,0.0019529787
VAMP2,0.0019428964
CLCN3,0.0019408962
PRDX1,0.0019351309
CCNB1,0.0019135468
SH3BGRL,0.0018956084
C1QBP,0.0018903362
RP11-83A24.2,0.0018865486
CYB5D2,0.0018859041
CACYBP,0.0018771447
DLX4,0.0018759692
PHKG1,0.0018747859
CD164,0.0018675926
PPP1R14A,0.0018524537
ZEB2,0.0018416814
NCOA4,0.0018353648
ASIC4,0.0018335518
SSBP1,0.0017996584
HLA-B,0.0017977267
MT1G,0.0017967431
SDCBP,0.0017665712
CDCA8,0.0017656746
RP6-159A1.4,0.0017650662
MT-ND2,0.0017642217
RFK,0.0017541951
TSPYL1,0.0017418356
COL9A3,0.0017387393
TOR3A,0.0017270517
AC007246.3,0.0017151524
TMEM158,0.0017059757
DAB2,0.0017001794
GRN,0.0016991886
ATP6V0B,0.0016967341
SLC7A8,0.0016826205
LINC-PINT,0.0016811624
ACAT2,0.0016717833
SERTAD1,0.001667569
PNPLA8,0.0016638595
ARID5B,0.0016574902
MS4A4A,0.0016493764
NAGK,0.0016443745
DAZAP2,0.0016275425
UBR5-AS1,0.0016273077
SELM,0.001611813
CDCA7,0.0016113517
CRYM,0.0016077504
SPI1,0.0015937736
DUSP1,0.0015926685
TMEM120B,0.0015865953
S100A1,0.0015842534
TEP1,0.0015764526
GALK1,0.0015737065
AMHR2,0.0015673422
SGK1,0.0015655612
PPP1R18,0.0015654549
PSMB6,0.0015608008
GSTM3,0.0015578682
AC079466.1,0.0015566451
CTD-2020K17.1,0.0015339886
ILF3-AS1,0.0015294247
EMP3,0.0015219953
MARC2,0.0015196733
HIST1H4E,0.0015012699
GAL,0.0015006239
C2orf48,0.0014962283
HIST1H3H,0.0014935865
BPTF,0.0014841553
AC006262.5,0.0014799093
CTD-2012K14.6,0.0014770313
SMIM1,0.0014756622
ANKRD10,0.001469889
FEV,0.00146774
ASH2L,0.0014531168
NPM1,0.0014518463
HSP90AA1,0.0014281081
RP11-505E24.2,0.0014251586
IL2RG,0.0014145122
VWA5A,0.0014102142
PRKCB,0.0013945963
GTSE1,0.001391771
PPCS,0.0013865243
CD70,0.0013833892
IRF7,0.0013723342
C11orf21,0.0013708669
DSCR8,0.0013632091
AHSP,0.0013593872
IGDCC3,0.0013574144
FTH1,0.001355792
FAM83A,0.0013420047
TIMP1,0.001340022
IL10RB,0.0013165836
CARF,0.0013125055
HMGCL,0.0013105175
SERPINB1,0.0013100427
ZNF425,0.0013013564
IRF2BP2,0.0012996289
MIR3945HG,0.0012968335
RP11-598F7.3,0.0012950852
GSTP1,0.0012894553
AC142528.1,0.0012806905
PIK3R1,0.0012806002
PDE9A,0.0012734882
LYAR,0.0012699922
FASN,0.0012654262
DUSP13,0.0012558769
HIST1H2BH,0.001254049
CD68,0.0012478306
MYBPHL,0.0012468877
TFAP2B,0.0012385205
AC245100.1,0.001227213
YPEL3,0.0012256935
HLA-E,0.0012251427
CPQ,0.0012239858
CRYBA2,0.0012227996
ZNF436-AS1,0.0012161568
YPEL4,0.0011980461
RSRP1,0.0011961355
NR2F2,0.0011857322
POU6F2,0.0011789518
LDHB,0.0011641313
HSPA1A,0.0011594158
PCNA,0.0011567937
PEG10,0.0011556131
BCL2L11,0.0011551845
ST6GALNAC1,0.0011440606
CHD2,0.0011412873
ACRBP,0.0011391983
ISG15,0.0011360674
GDPGP1,0.0011276603
FNIP2,0.0011266033
POU3F2,0.0011236282
LIMD2,0.0011215379
AC137932.4,0.0011161387
CASC9,0.0011112266
CTB-55O6.12,0.0010923151
RASA4,0.0010794166
SLC25A45,0.0010791556
TSPAN10,0.0010774198
GAPDH,0.001075083
AC142472.6,0.0010647252
HBG1,0.0010515803
PAQR7,0.0010334034
HN1,0.0010298875
DNAJA1,0.001016016
APOC1,0.0010116658
TNNI3,0.001009716
JUND,0.0010072687
SRSF7,0.0010067485
ZBED6,0.0010043021
LRRC75A,0.0009950284
NME1,0.0009925499
STIM2,0.0009861911
VGF,0.0009851898
SGOL1,0.00097129657
CLEC4M,0.00096736813
MGST3,0.0009620394
NINJ1,0.00095880614
TMSB10,0.0009570482
RMI2,0.00095687405
ROGDI,0.00094655884
FUCA1,0.000946011
HSPA1B,0.00094590767
NCL,0.00094268227
ST3GAL5,0.000938234
RNASEL,0.0009347255
ZNF431,0.0009322747
AP000692.10,0.0009306986
FAM46C,0.0009267856
CMPK2,0.00092616346
RAB4B,0.0009260816
RICTOR,0.0009236659
DDIT3,0.0009124981
SLC4A1,0.0009123235
CCNA2,0.0009071235
PKDCC,0.0009066708
DNAJB1,0.00090387976
HERPUD1,0.0008971907
HSD3B7,0.0008923182
CTD-3193K9.4,0.0008905471
PKIG,0.00088917214
CD9,0.00088844687
PSMB1,0.00088561286
QPRT,0.00088398746
FLT1,0.00088377064
CCDC173,0.0008822034
AC020571.3,0.00087548525
MAGED2,0.00087295583
MT-ND4,0.00087126705
ARMCX3,0.00087088376
SNX10,0.00086666277
CTSZ,0.0008584767
MDH2,0.00085653947
HIST1H2BD,0.0008515645
FAM178B,0.00084518676
TMEM217,0.0008393823
ARPC5,0.00083363836
RP11-670E13.6,0.000831685
HIST1H2BE,0.00082533155
LRRC16A,0.0008229866
CMB9-22P13.1,0.00080655026
S100A13,0.00080329215
IGFBP6,0.00080064393
BIRC3,0.00080063316
JMJD1C-AS1,0.00079941005
RASSF2,0.0007975696
PPP1R3B,0.0007947985
PLXNA2,0.00079283613
UBC,0.00079171505
B3GALT4,0.00079032267
FLJ20021,0.0007888907
ATP8B4,0.0007877651
SLC7A11,0.0007852561
MT-CO3,0.0007696306
MROH8,0.00076953205
SMC4,0.00076910795
UBASH3B,0.00076822314
ARIH2OS,0.00075965957
KCNQ1OT1,0.0007569057
NUDC,0.0007565299
SYP,0.00075120234
FAM228B,0.0007505193
TK1,0.0007493283
ECM1,0.00074910175
HAGH,0.0007474619
NHLRC4,0.0007458021
AQP1,0.00074108894
