,0
HBZ,0.013089959
HIST1H4C,0.008193109
ACP5,0.0069139358
PNISR,0.006887877
TMSB10,0.0068105436
PRDX2,0.0067460486
SH3BGRL3,0.0066071535
HBG2,0.0063520013
CACYBP,0.0061838794
MGST3,0.005800606
SNHG9,0.0057930406
TESC,0.0057501574
LST1,0.0057133776
HMGB2,0.0055352813
DDX21,0.0054362942
SRSF7,0.0053610336
NUSAP1,0.005301362
WDR43,0.0050792955
GLRX,0.0050784517
S100A11,0.005015592
HBE1,0.005001431
LIMD2,0.004994962
BNIP3L,0.004949844
CDC42,0.0048024794
SLC25A37,0.004752161
CDC45,0.004717213
CTSL,0.0047158403
ACTG1,0.004681053
CCND3,0.00462589
GDF15,0.0046161106
BLVRB,0.004564819
CNN2,0.0045518246
S100A10,0.004481142
VAMP8,0.0044041923
NPC2,0.004289152
LYAR,0.0042840648
C6orf1,0.004257628
MSRB1,0.004237177
MKI67,0.004165044
LMO4,0.004160347
BAZ2B,0.004143569
KIAA0101,0.0041407133
PNMT,0.004107642
TMSB4X,0.0040927017
HSP90AA1,0.0040628794
UBE2S,0.004035867
AC007246.3,0.0040046424
GYPC,0.0039813854
ARPC1B,0.0039413916
PLCG2,0.0039053592
CTSZ,0.003891653
ASH2L,0.0038467757
TK1,0.0038431787
SPC25,0.0038373573
ITPR2,0.0038271665
AIF1,0.0036700643
MSRB2,0.0036447407
ORAI2,0.00362416
HIST3H2A,0.0035893533
SNX10,0.0035832925
FAM83A,0.0035655606
CENPA,0.003498627
HBG1,0.003490413
CORO1A,0.0034759422
TMEM219,0.003474286
HNRNPH1,0.0034657205
TF,0.0034630059
ZDHHC12,0.0034462013
SPI1,0.00344368
IFITM2,0.0034081773
CDKN1C,0.003391315
CYBA,0.0033792928
IDH2,0.0033550502
KIF2C,0.0033214004
MMP24-AS1,0.0033115868
SUSD3,0.0033021881
POLR2J3,0.0033006622
NINJ1,0.0032576148
MSH6,0.0032558278
VAMP2,0.0032257792
TPRA1,0.003207106
GOLIM4,0.0032025871
GINS2,0.0032005312
GABPB1-AS1,0.0031924753
CAPG,0.0031537495
