,0
ID3,0.008399107
UBE2L6,0.0077005024
TMEM219,0.007628173
SOCS2,0.007428373
SYF2,0.0071360944
CD99,0.0068083955
COMT,0.0065655396
METTL9,0.0065621957
NUDC,0.006132982
ARID4B,0.0061068884
BST2,0.00589306
MDK,0.0058787884
PRSS57,0.0057779104
MARCKSL1,0.0056234132
HOXB9,0.0055413456
HELLS,0.005538849
SESN2,0.0051981756
ARPC1B,0.0050792093
HIST1H4C,0.0050325086
MSN,0.004981963
SH3BGRL,0.004959526
TSC22D4,0.0048913136
CLIC1,0.0047401846
MYL12A,0.004688425
CEBPE,0.0046692975
ZFP36L1,0.0046536047
EBNA1BP2,0.004489183
PSMD5-AS1,0.004482699
GPSM3,0.0044525815
CEBPB,0.004450428
BTG1,0.0044487696
IQGAP2,0.0043811044
LGALS1,0.004281419
CST3,0.004168429
DHFR,0.004126001
ATF4,0.004122008
PRDX4,0.0041101305
USP20,0.004026881
SEPP1,0.003995195
CFD,0.003880767
PRDX2,0.0038770558
DUSP9,0.003836389
BEX2,0.0038152263
UGP2,0.0037781005
HMGB2,0.0037183308
PRDX5,0.003710199
PMAIP1,0.00367092
UBE2S,0.0036655895
TSPAN13,0.0036546856
PTPRS,0.0036441335
CPEB4,0.0036134995
BTK,0.0036103355
SSB,0.003577227
SARS,0.0035709087
GINS2,0.0035544382
SMYD3,0.0035375017
IER3,0.0034907458
GABPB1-AS1,0.0034571728
CSF3R,0.0034446628
MPZL1,0.0033101477
AC079466.1,0.003305337
HEMK1,0.0032894327
LINC01003,0.0032805393
MPC2,0.0032583303
WAC-AS1,0.00324394
STMN1,0.0032395506
TOR1AIP2,0.0032291522
AP001171.1,0.003222877
PAQR8,0.003218729
PDE4DIP,0.0031998826
FAM83A,0.0031760482
CCNL1,0.0031390216
PITX1,0.0031348907
CLSPN,0.0031264797
TKT,0.0031030672
CDC20,0.0030968583
SNX10,0.0030945486
CREM,0.0030784798
PLD3,0.003069957
TK1,0.0030605928
APOE,0.0030456358
POLR2E,0.0030279006
BPTF,0.0029957222
BRI3,0.0029759067
RP11-294J22.6,0.002968694
CLTA,0.0029656526
LYRM9,0.002892397
RQCD1,0.0028891007
ACP5,0.002886351
FABP5,0.0028704167
SYP,0.0028687147
HHEX,0.002859389
SOX4,0.0028579743
PSMB1,0.002857275
POLR3GL,0.0028346144
XIST,0.002816588
PHF19,0.0027984707
GYPB,0.0027965442
APOC1,0.0027947135
ZSCAN16-AS1,0.0027846443
EIF2S3,0.0027694926
CORO1A,0.0027627822
ID2,0.002757698
CTNNB1,0.0027504107
HBA2,0.0027397708
GALK1,0.0027344788
SEPT6,0.0027259402
TM7SF2,0.0027036397
FILIP1L,0.0026701014
RP5-1171I10.5,0.0026649926
LRRC75A,0.0026630028
IRF1,0.0026521357
LAPTM4B,0.0026404758
VAMP8,0.0026404215
CENPF,0.0026267488
RTN2,0.002614087
MAP1LC3B,0.0025939425
INHA,0.002587212
TRPM4,0.0025826537
HOTAIRM1,0.002573938
TUSC3,0.0025738843
MSRB2,0.0025697225
SPC24,0.0025438396
CD53,0.0025240264
FST,0.0025204534
UBC,0.0024912837
CSTB,0.0024885098
ANKRD11,0.0024883647
CNTRL,0.0024786706
CDCA8,0.0024704896
ORAI3,0.0024690914
LINC00467,0.00244859
ING2,0.0024362253
RP11-1143G9.4,0.0024272467
SPI1,0.0024027438
MYL4,0.0023994914
MILR1,0.0023874294
RP11-83A24.2,0.0023688537
GSTP1,0.002349303
AIF1,0.0023233448
WSB1,0.002322192
RALA,0.002312681
C1RL,0.0023033004
HN1,0.0022987938
NKG7,0.0022720527
CKS2,0.0022601248
GMPPA,0.0022305034
CCS,0.0022302028
PSAP,0.0022076098
LST1,0.0021859934
C10orf54,0.0021795263
MYL6,0.0021496715
PYCARD,0.0021449835
TKFC,0.0021352626
HOXB2,0.0021270227
PLPPR3,0.0021207975
C3,0.002108018
EIF1B,0.0021052493
IFITM2,0.0021001208
CPQ,0.002063473
ZNF467,0.002040529
FAM178B,0.002020299
H1FX,0.0020157401
ESAM,0.0020112058
ANXA1,0.0020111618
MAP1B,0.0019791378
MYH9,0.0019783026
HSPA1A,0.0019526039
PSMB9,0.0019447309
FCER1G,0.0019445149
GMPR,0.0019436346
IER2,0.0019392971
TAX1BP1,0.0019146891
SMIM14,0.0019021422
FLT3LG,0.0019009417
ZFP36L2,0.0018960596
TSC22D3,0.0018951548
LIMA1,0.001894408
LAMP2,0.0018917982
ADGRE5,0.0018889084
DYNLL1,0.0018639285
ARPC3,0.0018595178
HSPA1B,0.0018537992
POLR2J3,0.001843899
NHLRC3,0.0018428997
GSN,0.0018381885
RP11-467L13.7,0.0018328412
MSRB1,0.0018207505
FEZ1,0.0018015918
SMOX,0.0017973351
IL2RG,0.001796708
CFH,0.001792915
GYPE,0.0017885885
CAP1,0.001769619
PSMB2,0.0017661685
PLEKHO1,0.0017641017
CTC-425F1.4,0.0017547335
CORO1B,0.0017521345
PSMB6,0.0017500046
ASAH1,0.0017490112
B2M,0.0017428894
NABP1,0.0017343689
HES6,0.0017342507
SEMA6B,0.0017325723
ETS2,0.0017297189
CD9,0.0017286007
ACSM3,0.001727877
LACTB,0.0017276151
VMP1,0.0017273497
RNASET2,0.0017229649
C1QBP,0.0017225834
C6orf1,0.0016964154
WIPI1,0.0016942266
PEG10,0.0016839261
TAC3,0.0016790975
TLN1,0.0016743692
HOXC13,0.001668801
SERPINF1,0.0016664078
MS4A3,0.0016658574
TFRC,0.0016610173
TOR3A,0.0016569934
RP11-51J9.5,0.0016550435
TAF1A,0.0016539411
CTSL,0.0016499229
NME1,0.0016316844
MUC4,0.0016302464
LINC01220,0.0016278019
RICTOR,0.0016226531
RASSF2,0.0016208875
MYL9,0.001619297
CLDN7,0.0016127286
ATP2B4,0.0015964891
SUMF2,0.0015926145
AK8,0.001585714
ARL6IP1,0.0015818675
LRMP,0.0015800853
LGALS3BP,0.001577638
RP11-326I11.3,0.0015685944
CD63,0.0015620607
MROH8,0.0015580956
PTMA,0.0015526073
TMEM54,0.0015514812
RCSD1,0.0015501104
GIPR,0.0015344856
SKAP2,0.001523209
AC142472.6,0.0015222116
CPXM1,0.0015155902
PYROXD2,0.0015142253
TPM1,0.0015118263
NUSAP1,0.0015034747
PLAUR,0.0014875336
IFITM3,0.0014855334
LIMD2,0.0014795951
DUSP5,0.0014771215
NR2F2,0.0014768278
SGK1,0.0014730865
CD47,0.0014569192
ARHGDIB,0.0014549429
PHGDH,0.0014534335
PROS1,0.0014478653
NCKAP1L,0.0014331731
MGST3,0.0014331563
RANBP1,0.0014320111
SKIL,0.001414572
RFK,0.0014063128
C1orf61,0.0014048322
CCNG2,0.0013999518
TUBB2B,0.0013980373
RHOH,0.0013940599
IGFBP4,0.0013876262
B4GALT1,0.0013850902
APOL4,0.0013823037
NCF2,0.0013805438
DDX21,0.0013658082
OPTN,0.0013613681
RPS3A,0.001358323
ARHGEF6,0.0013582893
NPC2,0.0013561577
CYBRD1,0.0013536095
CTSC,0.0013493474
PPIC,0.0013469232
ZYX,0.0013319218
ARRDC3,0.0013206912
PAQR7,0.0013203348
FCGRT,0.0013158537
C17orf99,0.0013117298
DSCR8,0.0012938125
HBA1,0.0012933207
CCND3,0.0012836831
CD7,0.0012758919
PKDCC,0.0012642704
ECM1,0.0012631891
OSR2,0.0012597792
HIST1H1C,0.0012571046
TLE2,0.0012565884
AF240627.2,0.0012494781
CDC42SE1,0.0012469233
MANBA,0.0012460008
SNHG9,0.001243476
IDH2,0.0012354145
PLK1,0.0012344145
ANXA3,0.0012303303
MMP23B,0.0012296091
HERPUD1,0.0012246066
PPP1R12A,0.0012168689
CD59,0.0012129458
TSPAN32,0.0012120617
JMJD1C-AS1,0.0012110284
RP5-1065J22.8,0.001208127
SLC7A11,0.001202337
MT1G,0.0012006419
CA11,0.001199019
DDIT3,0.0011837186
ASIC4,0.001183219
LINC01094,0.0011813226
MYLIP,0.0011800538
TAF7,0.0011788838
FRG1,0.0011744895
RPS6,0.0011609771
HIST1H2BD,0.0011572366
CTSS,0.0011544239
SLC40A1,0.0011469511
TYROBP,0.0011443439
TCN2,0.0011397011
HIST1H1E,0.0011366626
DNAJB1,0.0011365621
SELPLG,0.0011327139
ZNF425,0.0011259175
PLPP1,0.0011211851
TES,0.001117266
CTSB,0.0011101868
LTB,0.0011100832
MKNK2,0.0011041374
MLXIP,0.0010961804
FUCA1,0.0010778056
S100P,0.0010761989
YPEL3,0.0010757209
PIK3R1,0.0010671682
HFE2,0.0010604182
PRTN3,0.0010592517
RP11-796E2.4,0.0010513283
RPL14,0.0010479747
TPRA1,0.0010435252
SOCS3,0.0010420572
ACAT2,0.0010355568
GSTM3,0.0010351714
SNPH,0.0010299957
SWAP70,0.0010298586
RGCC,0.0010208408
PPARA,0.0010138315
PTAFR,0.0010132022
C21orf58,0.0010045675
CARHSP1,0.0010032522
FLJ20021,0.0010019656
CCPG1,0.0010013063
EPB42,0.0009986857
YPEL4,0.0009969523
LPCAT2,0.0009913099
DEK,0.0009859435
RP11-98O2.1,0.0009833679
TBC1D10C,0.0009831638
CENPA,0.0009828915
INTS6-AS1,0.0009811671
EIF4A2,0.00096954964
FYB,0.0009623935
YPEL2,0.000962067
MYH7B,0.0009604577
MKI67,0.00095959095
DAB2,0.0009583453
ZEB1,0.00095713354
TUBB1,0.0009520246
VGF,0.00094420975
RP11-693J15.6,0.00093521364
MLLT11,0.00093355175
RTBDN,0.00093149126
ITPR2,0.000931048
MARC2,0.00092584844
ADAMTSL4,0.0009203535
SERPINB9,0.00091672695
GDPGP1,0.0009149247
RP11-403P17.4,0.0009143461
CTSZ,0.0009128178
TCF4,0.00091037323
SLC2A6,0.0009029845
TPP1,0.0009029473
ADGRD1,0.0008930762
MYO1F,0.00088727067
HIST3H2A,0.00088520517
FUZ,0.00088458735
ZBED6CL,0.00088334735
SMAP2,0.00088286697
RP11-109G23.3,0.0008811979
PLAU,0.00087363174
MACF1,0.00087239564
RP11-84G21.1,0.00085727917
CSRNP1,0.00085483474
ADTRP,0.0008491354
LINC00449,0.00084559596
MMP24-AS1,0.0008413832
APLP2,0.00084027357
TAL2,0.0008386953
PTPRC,0.00083849457
RAN,0.0008366965
RN7SL832P,0.00083085324
UNC5B,0.0008261178
TMEM55A,0.00082363945
RP11-147L13.15,0.00082354696
CLCN3,0.00081668014
ARL11,0.0008133286
SLC15A3,0.00081261195
MAP7D1,0.0008100828
CKAP2,0.0008054725
DENND3,0.0007987623
AC018816.3,0.0007979585
WARS,0.0007975589
IRF7,0.000794701
PSMB3,0.0007939688
CD24,0.00078992144
NFE2,0.0007893944
HSH2D,0.0007842263
RP11-119D9.1,0.0007840389
C1orf56,0.0007789787
PROCR,0.0007788429
TAP1,0.00077580824
ACSL5,0.0007731688
BNIP3L,0.00077118643
CEBPA,0.0007709299
GLRX,0.0007690048
TNFSF10,0.0007656473
NHLRC4,0.0007613948
PI16,0.0007598326
CD70,0.00075976877
CITED1,0.00075814495
TRAPPC6A,0.0007557843
PLP2,0.0007552879
ATP1B1,0.0007539092
C3AR1,0.00075325376
LINC00996,0.0007504195
AP000769.1,0.0007500565
PTK2B,0.0007489539
PARP10,0.00074826606
ITM2B,0.00074491603
TTLL7,0.0007427823
ST6GALNAC1,0.00074272125
THEMIS2,0.00074052793
PCNA,0.00074051385
APOL1,0.0007390428
FUT1,0.0007370304
IFI6,0.0007333702
IKZF2,0.00073301047
CHI3L2,0.00072914315
PSMB8,0.0007284915
BMF,0.0007234384
DDC,0.0007232134
COX17,0.0007107956
TRANK1,0.00071063713
RP11-1143G9.5,0.0007094464
CAPZA1,0.0007088094
MAPRE3,0.0007075256
PTP4A3,0.00070258306
ZBTB38,0.0007005082
SLC2A1-AS1,0.00069792545
YPEL5,0.0006974383
CYBA,0.00069451233
GTSE1,0.0006920585
AQP1,0.00068990485
CD164,0.00068973436
IFI27,0.0006822839
NUPR1,0.0006772726
CCDC80,0.0006762794
CCRL2,0.0006748105
DOK2,0.000671936
HLA-B,0.00066510285
SAMD11,0.0006643229
PLEKHA4,0.0006621788
VIM,0.0006611474
BHLHE40,0.00065789063
HLX,0.0006558232
FCGR1A,0.00065384305
GPR183,0.0006525848
SSBP1,0.0006463986
SLC4A1,0.0006411417
PFN2,0.0006381496
HERC6,0.0006368473
CLIP2,0.0006323941
SIRPB2,0.0006307434
H6PD,0.00062948465
SRGN,0.00062421605
SDCBP2-AS1,0.00062300445
PYY,0.0006216963
LMOD3,0.00061775726
PHLDA1,0.00061564264
CRYM,0.0006147584
GNB5,0.0006142405
PTGES,0.00061231246
RAP2C-AS1,0.0006121227
DDAH2,0.0006091814
RP5-1021I20.1,0.0005986491
SGOL2,0.0005976109
FAM46C,0.00059642293
S1PR1,0.00059460395
VAT1,0.00059315475
C7orf61,0.0005929346
RP13-516M14.4,0.00059268007
CLC,0.0005921888
RASSF8-AS1,0.0005889762
SLCO6A1,0.00058834214
TAX1BP3,0.0005802896
TRGC1,0.000575599
ATF3,0.0005755043
COTL1,0.0005720921
TNNT1,0.0005715342
FOSL2,0.0005711264
FAM228B,0.0005698853
RP5-882C2.2,0.0005691756
SDC2,0.0005690834
CYBB,0.00056907756
PLD1,0.0005680849
RP11-306G20.1,0.0005608092
FRRS1,0.00056030997
FOXA3,0.0005569169
NFKBIA,0.0005543974
PSME1,0.00054885156
AIG1,0.0005448595
SNHG19,0.00054483616
TFF1,0.00054238265
RP11-1055B8.10,0.0005420819
COL9A2,0.0005418607
TRIM22,0.00054172345
SPARC,0.00054156396
SULT1C2,0.0005410445
LINC00672,0.0005407823
ADCK1,0.00054051017
RNF125,0.000539404
HERC2,0.0005361938
GRM3,0.00053316395
RASD2,0.0005267573
RP11-495P10.1,0.0005249155
RNASEL,0.0005246929
KIF14,0.0005212657
BMP2K,0.0005212428
VAMP5,0.000520905
GNAI2,0.0005201486
HBD,0.00051756506
CD300A,0.00051710673
ARSB,0.00051693094
RASA4,0.00051667675
LBH,0.00051364006
C10orf10,0.00051316305
USP30-AS1,0.00051264756
NBR1,0.000511919
RGS2,0.0005088609
ITGB7,0.0005085375
PYGL,0.0005065833
NTS,0.00050311687
CTD-3222D19.8,0.00050187117
KRCC1,0.00049799937
CD93,0.00049619086
BPGM,0.0004941236
RP11-1C1.6,0.0004929623
AC005330.2,0.00049133867
MMP19,0.00049048394
SRSF3,0.0004897263
BCAM,0.0004871197
ACAP1,0.00048649774
SNCG,0.00048619488
C11orf96,0.0004856526
