,0
HIST1H4C,0.008427781
MGST3,0.007780696
PSMB3,0.007707001
SOCS2,0.0069678044
BTG2,0.0062131053
PSMB2,0.0060864496
PITX1,0.0059058107
TUBB,0.0058505745
S100A4,0.0056738546
ITM2B,0.0056275725
RHOH,0.005563732
LMO2,0.005209479
GABPB1-AS1,0.0051369793
CD53,0.005125888
MAP7D1,0.005098311
PIF1,0.00505291
GMPPA,0.00500703
SOCS1,0.004943977
RPL22L1,0.004807058
CST3,0.0047637345
LDHB,0.0047296574
TSC22D1,0.0046687652
CENPA,0.004609785
DNAJC4,0.0046062456
AK8,0.004599655
GADD45A,0.0045131897
VAMP2,0.0045122793
ASAH1,0.0045086597
MYL12A,0.004445054
MPC2,0.004327875
UBC,0.0042942795
THUMPD3-AS1,0.0042499397
LAPTM4B,0.0042092917
C21orf58,0.0041985996
SNHG9,0.0041849166
CDCA7,0.004145703
PTPN7,0.004130051
HOXB2,0.004110377
HNRNPH1,0.004025638
RCSD1,0.004001262
MAP1B,0.0039980803
COX17,0.003957038
SLC25A37,0.0039547123
PPP1CB,0.0039489805
TMEM55A,0.0039280136
MT1F,0.003914904
RNF130,0.0038835378
SMYD3,0.0038812177
FAM89A,0.0038507918
TPP1,0.0038433103
GAD1,0.0038271016
SMAP2,0.0038200726
DNAJC3,0.003753246
FAM118A,0.0037110473
COMMD6,0.0037017113
TOP2A,0.0036974212
MAPKAPK2,0.003677722
RP11-93H24.3,0.0036589664
GYPA,0.003652162
CCNL1,0.0036368251
PSAP,0.0036233258
DHFR,0.0036051974
BIRC5,0.0035078481
CKS1B,0.0034600487
UBALD2,0.0034018485
HBD,0.003400598
CYP3A5,0.0033959718
FAM19A2,0.003393345
EIF1,0.0033727216
CYBA,0.0033484255
STMN1,0.0033313758
TUBA1B,0.0033162106
CLIC1,0.0033150222
CMTM6,0.0032779707
HIST1H3H,0.0032663802
COMT,0.0032479968
HES1,0.0032459383
TLN1,0.0032447549
CALCOCO1,0.0032313077
PRDX5,0.0032207828
FNBP1,0.0032180708
ASH2L,0.0031945347
PLCG2,0.0031927465
LY6E,0.0031572564
CSTB,0.003151572
KIF2C,0.0031443129
MSX1,0.0031070716
ANXA2R,0.00309189
GYPB,0.0030892256
CTD-3193K9.4,0.0030861215
YPEL3,0.0030617234
TNRC6B,0.0030611157
CCND3,0.0030251427
TSPAN32,0.0030175385
WAC-AS1,0.0030142223
HAGH,0.0030110553
PLK1,0.0030046483
PHF19,0.0029651462
FAM210B,0.002964745
NPM1,0.0029266323
PLEKHA2,0.00292301
HMMR,0.0029162099
SLC3A2,0.0029070606
NABP1,0.002881572
BBC3,0.0028777374
CTSZ,0.0028735527
ARPC3,0.0028648886
FCER1G,0.0028641368
USP20,0.0028348165
MMP24-AS1,0.0028202832
PPP1R18,0.0028104016
SLF2,0.00280692
BCL2L11,0.0027957584
PTK2B,0.0027888785
CD47,0.0027584848
APOLD1,0.00275548
ATP6V0E1,0.002731264
MLLT11,0.0027217134
NFKBIA,0.002718303
PTTG1,0.0026938783
GATA2,0.002679058
DPYSL2,0.002668069
SKAP2,0.0026562538
AURKA,0.0026437119
ZBTB38,0.002637379
HBG1,0.002635846
FLNA,0.002546826
GLUL,0.0025465135
RMI2,0.002544387
ANKRD10,0.0025243985
ASIC4,0.0025095935
GAL,0.0025084065
CD93,0.002464076
RHOC,0.0024625433
PSME1,0.0024597107
TUBB2B,0.0024468764
MACF1,0.0024314073
AC007246.3,0.0024306497
ZFHX3,0.0024242294
PRDX1,0.002419886
PLEKHO1,0.0024172412
RUNX1,0.0024004036
CENPU,0.002388447
BLVRB,0.0023759226
TSC22D4,0.0023753713
CD55,0.002354622
APOBEC3C,0.0023413177
PPP1R14A,0.0023396395
PYY,0.0023340152
