,0
ANP32E,0.009674195
RP11-717F1.1,0.009082369
HBZ,0.008402837
HIST1H1C,0.0075929756
AVP,0.0072790068
CCNB2,0.006413719
TFRC,0.0063595846
SYF2,0.005779707
HIST1H2AC,0.005639228
RCSD1,0.0056151575
ZSCAN16-AS1,0.005575908
STMN1,0.005532622
ERV3-1,0.0054457053
ASRGL1,0.0054259147
PSAP,0.0054155323
MANF,0.005323007
CKS1B,0.0051998245
FAM178B,0.005183439
CD52,0.005042741
HBD,0.0050243516
HMGN2,0.004950038
QPRT,0.004945802
RHOBTB3,0.004782936
ALAS2,0.004723254
HEPH,0.004699285
MKI67,0.0045993947
EIF4A2,0.0045596864
WBP5,0.0045510894
DDX21,0.0045437384
ODC1,0.004491115
BLVRB,0.0044849645
BTG1,0.0044847117
RMI2,0.0044604004
COMMD6,0.004365133
ARID4B,0.00435289
HBE1,0.0042516473
BTG2,0.0042167953
SPI1,0.0041365903
UBE2H,0.004114854
CD99,0.004104906
CD7,0.0040738187
MAP1LC3B,0.004040199
C21orf58,0.0039691473
TPX2,0.003928995
TAF7,0.0038674623
MEF2C,0.0037710613
NENF,0.0036937974
UBC,0.003652849
PITX1,0.0036500143
ACSM3,0.0035957552
GPSM3,0.0035735404
SLC44A1,0.0035591298
CRYM,0.0035343517
APOE,0.0035117713
MT2A,0.0035073606
TKFC,0.003478505
ARL6IP1,0.0034408278
ITM2B,0.0033786204
DSCR8,0.0033745165
MTRNR2L8,0.0032952668
FASN,0.0032790664
DOK2,0.0032463113
POLR3GL,0.0031987473
SMIM1,0.003184835
TNNI3,0.0031792324
MAGED2,0.003124214
MLLT11,0.0031093117
ATP6V0E1,0.0030952024
NAGK,0.0030787722
HEMGN,0.0030410285
LYZ,0.0030232053
DDX1,0.003021687
ZC3HAV1,0.0030078175
PHACTR1,0.0029852777
LEPROT,0.0029667714
COL18A1,0.0029613546
RHOC,0.0029605306
FAM210B,0.0029594616
B2M,0.0029539678
HSPA1A,0.002939043
TMEM54,0.0029376915
TIMP1,0.0029297196
CD47,0.0029234411
GYPE,0.0029001376
NHLRC3,0.0028994447
TOR3A,0.0028831288
CENPF,0.0028771386
TAX1BP1,0.0028669548
MYLIP,0.0028619752
PKIG,0.002853818
PPIB,0.0028385585
PTTG1,0.0028235265
IDH2,0.00282198
LPCAT2,0.0028083748
C6orf1,0.0027763043
FAXDC2,0.0027703345
PPP3CA,0.002730931
HIST1H4H,0.0027277195
MALAT1,0.0026896538
HSPA8,0.0026830467
C4orf48,0.002680937
APOLD1,0.0026755328
TUBA1C,0.002664499
HSPA5,0.0026487585
COX17,0.002634832
ORC6,0.0026221815
SMAP2,0.0025995865
MBD4,0.002595424
AURKA,0.002585221
MFGE8,0.0025580823
ATF6B,0.0025490695
TYROBP,0.002521914
SRSF7,0.0025121123
TM7SF2,0.002499034
CDC20,0.0024764827
SQSTM1,0.0024713862
POLR2E,0.0024685387
AC006262.5,0.0024594322
PDIA4,0.0024481446
ZFHX3,0.00243861
TEX30,0.0024201053
BST2,0.002407809
RNASET2,0.0024046514
HIST1H2BG,0.002384592
TPP1,0.0023838691
LRP10,0.0023779643
MEIS3,0.0023765196
PNPLA8,0.0023648299
MYL4,0.0023563416
TMSB4X,0.0023389421
RP1-34B20.21,0.0023318639
KIAA1551,0.0023315996
DOK3,0.0023287453
STAC3,0.002304591
TOR1AIP2,0.0022946731
LBH,0.002293818
CD37,0.0022767787
ZBTB38,0.0022383311
SNHG19,0.0022196344
TMEM158,0.0021790788
TESC,0.0021736892
PRKAR2B,0.002170218
LRRC16A,0.0021657054
SDCBP,0.0021606989
CH17-340M24.3,0.0021440685
SAT1,0.0021357695
TRPM4,0.0021075448
CCR10,0.0021061134
LMO4,0.0020992416
LINC00467,0.0020926723
CAPZA1,0.0020382495
CR1L,0.0020323182
LAPTM5,0.0019725298
GYPB,0.0019453984
SUMF2,0.0019427072
FAM228B,0.0019336038
TSC22D1,0.001929866
ARHGDIB,0.0019050908
TUBA1B,0.0019000676
DDAH2,0.0018984294
RP11-620J15.3,0.0018980394
GABARAPL1,0.0018824224
ESAM,0.0018683024
CMTM6,0.0018660943
GRN,0.0018399952
PRKCB,0.0018174383
MMP24-AS1,0.0018157111
TJP2,0.0018134902
MYH9,0.0018119548
RP11-93H24.3,0.0018093558
ANKRD10,0.0017991504
MYH7B,0.0017874073
AURKB,0.001775465
PROS1,0.0017697866
GSTM3,0.0017691002
ATG2A,0.0017541158
CYBA,0.0017530475
TOP2A,0.001741396
DLGAP5,0.0017372975
ATAD2,0.0017344529
IL6ST,0.0017260829
CD93,0.001721423
QSOX1,0.0017189732
MT1F,0.0017132086
KIF2C,0.0017009102
EIF1B,0.0016952464
KLF6,0.0016821242
MPC2,0.001676182
GYPA,0.0016747735
DUSP9,0.0016710953
TRIM38,0.0016544771
RP11-85G21.3,0.0016541258
TGFB1,0.0016435989
PIF1,0.0016307174
KIF14,0.0016209345
SGK1,0.0016108078
CRELD1,0.0016052559
PLEKHO1,0.0016010837
HSP90AA1,0.0016004726
IRF2BP2,0.0015950205
PMAIP1,0.0015842257
NFE2L2,0.0015801
IL17RA,0.0015754256
TNFSF10,0.0015625372
LAMP2,0.001539001
MARCKSL1,0.0015363253
FAM46C,0.0015323749
CA11,0.001528968
TRIM5,0.0015196269
ZNF436-AS1,0.0015191043
SEPP1,0.0015110332
SRM,0.0014987289
CKB,0.0014941532
ADAM19,0.0014736216
GLUL,0.0014568155
CD164,0.0014470635
TUBB1,0.0014459563
CTSB,0.0014369407
ACRBP,0.0014327709
LINC00324,0.001427829
RP4-798A10.7,0.001422872
POU6F2,0.0014203659
VAMP8,0.0014127238
PRC1,0.001410915
GSN,0.0014039756
HELZ2,0.0014026128
LRP1,0.0014011842
GLRX,0.0013990357
HES6,0.001389993
ROGDI,0.0013869867
SLC2A1,0.0013861416
PTGS1,0.0013800957
HIST1H2BJ,0.0013756643
TRAPPC6A,0.0013644149
FAM214B,0.0013593778
TAC3,0.0013529039
FUCA1,0.001345803
SDF2L1,0.001342659
CKS2,0.0013373656
FILIP1L,0.001336875
MT-ND6,0.0013364094
CBARP,0.0013358095
CLU,0.0013353308
HBG2,0.0013328269
NR4A2,0.001330984
CD9,0.0013205633
S100A11,0.0013117972
BHLHE40,0.0013031173
