,0
HIST1H4C,0.013257414
KIAA0101,0.010016464
JADE1,0.0076194075
MACF1,0.0072524096
MYB,0.0065718177
DDX21,0.0059443377
SRSF7,0.0058497163
TUBB,0.0058281035
FRG1,0.0056845746
RCSD1,0.005601621
HMGB1,0.0054388335
SPC25,0.005351759
DEK,0.005298056
AVP,0.0052805077
HIST2H2AC,0.0052282526
FADS1,0.005128722
HOXB9,0.0050957305
HAGH,0.00497743
CALM2,0.004871759
AP1S2,0.0048715747
FABP5,0.0048329616
MYL12A,0.004830812
CLSPN,0.004739811
ATF6B,0.0046880427
TMEM54,0.0045609423
ID1,0.0044437344
CDC45,0.0044313893
KCNH2,0.0043204953
NPM1,0.0042941216
PRKAR2B,0.00423792
IFITM2,0.00420149
ARHGDIB,0.0041838028
LDHA,0.0041676946
CENPU,0.00404568
KMT2E,0.003981858
OS9,0.0039618197
CMPK2,0.003952387
JUND,0.003921248
APOE,0.0038857337
RAC2,0.0037965183
APOC1,0.003782673
HEMK1,0.0037736073
PLEKHO1,0.0037372035
MARCKSL1,0.0037139682
HES1,0.0036173186
KRT18,0.0035855188
ARGLU1,0.003569996
PA2G4,0.0035612152
BCYRN1,0.0034846615
DHFR,0.003457006
ANKRD10,0.0033862018
TUBA1A,0.0033828572
MT-ND6,0.0033726753
HIST1H1E,0.0033612368
PTMA,0.0033156343
CDT1,0.0032934626
SARS,0.0032883773
APOBR,0.0032380212
RELN,0.0032322172
POLR2J3,0.0032314186
BCL2L1,0.0031834687
WBP5,0.0031797288
UFD1L,0.0031741466
GIGYF1,0.0031673145
CLU,0.0031377443
GMPR,0.0030647966
CCNA2,0.003049759
GAD1,0.0030463664
PTRF,0.0030244421
ANP32E,0.0030166663
PHLDA2,0.0030092068
SDCBP,0.0029766026
MT1F,0.002974526
SERPINF1,0.0029635536
PLAUR,0.0029400873
NPW,0.0029375947
MT-ATP6,0.002926653
MSRB1,0.0029262204
LYL1,0.0029224174
CYBA,0.0028997185
PIM2,0.002891241
DLGAP5,0.0028822257
ZDHHC12,0.002872062
MFGE8,0.0028369566
RQCD1,0.0028366137
PNRC1,0.0028295985
WDR43,0.00281548
IGFBP2,0.0028100116
TUBA1B,0.0027850354
HIST1H1D,0.0027791043
ASH2L,0.002764945
LMO4,0.0027612417
RPL34,0.0027601446
TKT,0.0026949395
C10orf54,0.0026939632
HMGB2,0.002691439
CRYAB,0.0026606277
C2orf88,0.0026526381
FASN,0.0026407123
SMC4,0.002636168
PEG10,0.0026337965
RAN,0.0026293132
HELLS,0.0026147307
MSRB2,0.002614354
SRSF3,0.0026044096
MEF2C,0.002579683
ZFP36L1,0.0025664263
CD37,0.0025595196
ETS2,0.0025588132
PSME1,0.00253067
RPL7A,0.0025207915
FEZ1,0.0024945096
STMN1,0.0024777683
ENO1,0.0024755497
TUBB4B,0.0024716933
TSPYL1,0.0024590406
ANTXR2,0.0024497588
CD84,0.0024159753
LDHB,0.0024127488
GRN,0.0024089704
EIF1B,0.002376251
RP6-159A1.4,0.0023700013
MAP1A,0.002369017
MSN,0.002355621
RANBP1,0.0023039586
HSP90AB1,0.0023035402
MLLT11,0.002303476
TRIM38,0.0022990208
PGD,0.002294684
CTSZ,0.0022679663
MBD4,0.0022586538
TUSC3,0.0022419298
HEPH,0.002229676
RP11-301G19.1,0.0022266333
NFE2L2,0.0022244323
