,0
DDX21,0.0060674963
PSMB1,0.0058699944
GOLIM4,0.0058325245
PHB,0.0055079386
MDK,0.005283346
PRKAR2B,0.0051933313
CDC42SE1,0.005147646
ORAI2,0.004983896
SLC20A1,0.0046978574
GMPPA,0.0046581016
STIM2,0.004640271
MDH2,0.0045801154
EMP3,0.004570923
HSP90B1,0.0045290915
WDR43,0.0044901846
GALK1,0.004424268
BPTF,0.004405816
PRDX1,0.0044014785
NCL,0.004321492
PNMT,0.0042787967
CD63,0.0042396993
QPRT,0.004169234
PSMB6,0.004167386
GLUL,0.00404929
CDC45,0.004043095
SMYD3,0.0040244535
ZSCAN16-AS1,0.0038629957
ANKRD11,0.003838913
CITED2,0.0038036606
BPGM,0.0037793282
BRI3,0.0037584924
FAM89A,0.0037231126
NUSAP1,0.0036871894
HIST1H1C,0.0036061113
HBG2,0.0035999229
CD7,0.0035705916
AP001171.1,0.0035584348
MT-ND6,0.0034086667
LINC01420,0.003402349
TEX30,0.0033683064
FASN,0.003325752
RTN4,0.0033073083
LHX1,0.0032603857
MTRNR2L8,0.0032585603
WAC-AS1,0.0032497207
MLXIP,0.0031558129
ASH2L,0.003118061
FADS1,0.0030520156
NR2F2,0.003022476
PDIA4,0.0029829333
AC079466.1,0.0029585601
SEPP1,0.0029308202
BEX2,0.0029183675
RUNX2,0.0029151114
HOTAIRM1,0.002907841
DUSP9,0.0028998128
HERC2,0.002859116
MKNK2,0.0028575445
FAXDC2,0.002845232
SRSF7,0.0028329124
MYC,0.0028305287
MPZL1,0.0028271575
MAP1A,0.00279358
RP11-796E2.4,0.0027852855
HSPB1,0.002766312
TMEM55A,0.0027308282
HBG1,0.002706744
RICTOR,0.0026904512
SLC2A1-AS1,0.002655135
POLR2E,0.0026413698
PCNA,0.0025474494
PGD,0.002531535
S100A13,0.0024724999
CAPG,0.0024703364
CD55,0.0024630427
RHOBTB3,0.0024498673
TPRA1,0.0024433485
YBX1,0.0024115075
SYF2,0.0024047587
TLE4,0.0023821385
RDH10,0.0023680236
DNAJC3-AS1,0.002351133
GDF15,0.002351028
CLTA,0.0023354613
SQLE,0.00228661
RELN,0.002280761
PTPRS,0.0022791643
NUDC,0.0022765403
KLF1,0.0022651914
MYL4,0.0022646799
CMTM6,0.0022393966
FMNL1,0.0022259243
KPNA2,0.0022194316
NUCB2,0.0022137538
PSMA4,0.0022095637
CRYAB,0.0022073807
ORC6,0.0022009474
SDSL,0.0021888025
DAZAP2,0.0021887922
TFRC,0.0021855445
HIST1H2BD,0.002173223
FILIP1L,0.002161263
ATG2A,0.0021531095
LYZ,0.0021477258
PLEKHA2,0.002132496
HMGCL,0.0021052982
RP1-34B20.21,0.0020967308
LRRC75A,0.0020962148
MYH9,0.0020346302
APOC1,0.0020255682
DDX1,0.0020155618
MDM4,0.0020097937
DDAH2,0.001992325
CDKN1C,0.0019901253
CD47,0.0019778106
EXOG,0.0019770097
ESAM,0.0019696408
ISG15,0.0019658615
TRIM5,0.0019639654
SOX4,0.0019574729
