,0
CAPG,0.0067235185
CLCN3,0.006554782
LMO4,0.006339611
TGFB1,0.0061453586
ITM2B,0.006095272
THUMPD3-AS1,0.006010419
CLC,0.00571281
EBNA1BP2,0.005447083
TSC22D1,0.0053211236
C2orf88,0.005306684
ANXA5,0.005228254
BAZ2B,0.005212515
RP11-83A24.2,0.0051010926
RABAC1,0.0051006167
MYL12A,0.005082182
LIMD2,0.0050744275
TEX30,0.0050042765
PTPN12,0.004871408
PYCARD,0.0047687604
MPC2,0.004701896
ASRGL1,0.004660062
BSDC1,0.0046206103
MAP1LC3B,0.004516876
TPM4,0.004438688
FNIP2,0.004368832
PSMB3,0.004338778
PSMA4,0.0043069697
MDH2,0.004287731
CACYBP,0.0042611468
MALAT1,0.0042370115
RNASET2,0.004209413
TRAPPC6A,0.004207348
ZEB2,0.0042036744
TRPM4,0.0039824494
KCNQ1OT1,0.003975404
RSRP1,0.0039227894
GATA2,0.0038907677
CYBA,0.003831996
LYZ,0.0037852866
LGALS1,0.0037778707
CDKN2C,0.003764091
CLU,0.0037396583
PPIC,0.0037235592
SDCCAG8,0.0036192732
SLC3A2,0.0035990297
APOLD1,0.0035871896
CD7,0.0035860387
ANKRD10,0.0035562553
CISH,0.003531861
ISG15,0.0035145213
MDM4,0.003465895
S100A13,0.0034212514
BTG2,0.0033994145
MLXIP,0.003373052
MARCKSL1,0.0033684801
FAM89A,0.003367969
BNIP3L,0.0033413486
LIMA1,0.0033324473
GMPPA,0.0033161307
AC006262.5,0.0032893135
ACTG1,0.0032860972
RHOH,0.0032743986
LMNA,0.0032394477
OS9,0.0032088382
PPP1R14A,0.0031226778
SRSF3,0.003101242
SERPING1,0.0030941658
ARL6IP1,0.0029991777
AIF1,0.0029797805
LY6E,0.0029785538
JUNB,0.0028910004
TPX2,0.002889213
BTK,0.0028860648
AK8,0.0028846243
GAL,0.0028765886
TMSB10,0.002867336
TRIM56,0.0028579026
CALR,0.0028448384
NCKAP1L,0.0028439437
PTRF,0.002839535
VIM,0.0028349403
KLF6,0.0027994227
HOXB9,0.002763985
TAF7,0.002743677
