,0
HIST1H2AC,0.006800276
BTK,0.006686707
HIST3H2A,0.0058980375
MIR4458HG,0.005731066
SNHG9,0.0057203774
SPI1,0.0051624477
ATF6B,0.005015965
SDF2L1,0.004993061
MLLT11,0.004931372
APOC1,0.0049225045
DSCR8,0.0047858898
SOCS2,0.0047142375
SARS,0.0046637044
HIST1H2BG,0.0045199166
TMEM54,0.004422865
TMSB4X,0.004378289
QPRT,0.004378229
HBA1,0.0043524997
HBZ,0.0042917486
LAPTM4B,0.004253016
CD47,0.004106826
FAM210B,0.004097928
MARCKSL1,0.0040736967
PHKG1,0.004046248
DDIT3,0.0040163766
AVP,0.0039799004
THUMPD3-AS1,0.003920822
PITX1,0.0038846484
SCPEP1,0.003840691
TFAP2B,0.0038265218
NEAT1,0.003782474
CD59,0.0037569557
HBA2,0.0036834166
MT-CYB,0.0036276744
SAMSN1,0.003538887
B4GALT1,0.0034563283
MSH6,0.0034198435
ORAI2,0.003391467
BST2,0.0033806618
ERV3-1,0.0033729002
TMEM219,0.0033636452
ADCK1,0.003335248
AKAP13,0.003325804
PSMD5-AS1,0.003314455
CTC-425F1.4,0.0033132168
CARHSP1,0.0033093116
NCL,0.0032884944
ZSCAN16-AS1,0.0032856974
LMO4,0.0032764527
MSRB1,0.0032662319
FAM178B,0.0032357865
MANF,0.0032138308
PRDX5,0.0032025496
RP11-51J9.5,0.003166016
CDC42,0.0031215479
BBC3,0.003100624
PTPN7,0.003052516
TSPYL1,0.003029747
S100A10,0.0030163713
TAPBP,0.0030086858
CAP1,0.0029730075
CD7,0.0029704447
ARL6IP1,0.0029291639
MT1E,0.0028969971
DNAJA1,0.0028715236
FAM46C,0.0028593298
C4orf48,0.002848259
GCNT2,0.0028334078
MALAT1,0.002830293
CORO1B,0.002790149
HBE1,0.0027723077
PPP3CA,0.0027462104
GYPE,0.0027120055
CCNB1,0.0026893746
HERPUD1,0.0026821692
ICAM4,0.002675267
COX17,0.002675097
FABP5,0.0026594952
MKI67,0.0026018615
CCNL1,0.0025987893
RP11-467L13.7,0.0025766068
RP5-1171I10.5,0.0025594276
EIF2S3,0.0025505885
MT-ND2,0.0025351536
IDS,0.002526306
SLC2A1,0.002513214
PRKCB,0.0024958132
JUN,0.0024952206
HOXB9,0.0024921498
RAB4B,0.002479987
POLR2J3,0.0024678132
MT-ND4,0.0024664481
PPP1R15A,0.0024368207
RP11-796E2.4,0.0024243805
PYCARD,0.0023947114
DPYSL2,0.0023868894
NHLRC3,0.0023709564
SESN2,0.0023566212
UBALD2,0.0023510791
HSP90B1,0.0023412127
TNNI3,0.002332612
KCNQ1OT1,0.002320823
TM7SF2,0.0023191036
AC142472.6,0.0023059524
BLVRB,0.0022984957
CTNNB1,0.0022967889
CMB9-22P13.1,0.0022826742
PHLDA2,0.002224839
QSOX1,0.0022043448
UGP2,0.0021920914
NUCKS1,0.0021882248
DDAH2,0.0021873773
ABL2,0.0021853729
HIST1H1C,0.0021849757
TXNIP,0.0021684847
HIST1H4E,0.0021569706
SELM,0.0021465814
LACTB,0.002143978
RQCD1,0.0021267766
MANBA,0.0020984763
HIST1H4H,0.0020834506
SUSD3,0.0020657564
SDCCAG8,0.002059065
TMEM191C,0.0020459709
DNASE1,0.0020354588
PCAT14,0.0019821844
ANXA5,0.0019789478
APOE,0.0019633116
ARGLU1,0.0019608513
CST3,0.0019519477
ARID4B,0.0019441538
FUCA1,0.0019072879
MT-ND6,0.0018826752
PKIG,0.0018761536
CCR10,0.0018550414
EBNA1BP2,0.001853127
ATF5,0.0018448659
BTG2,0.0018392929
ARPC1B,0.0018319683
SEC24D,0.0018293681
C17orf99,0.0018038107
ARID5B,0.0018034786
HIST1H3H,0.0017839139
RP11-538P18.2,0.0017833965
ANXA2R,0.0017817465
PNRC1,0.0017816501
RP11-717F1.1,0.0017813471
ITPR2,0.0017662772
IER2,0.0017649469
ITGB2,0.0017566731
GATA2,0.0017547687
TNFAIP8,0.001748887
ID1,0.0017362747
RPL7,0.0017298735
LYRM9,0.0017297821
GNAI2,0.0017269722
DNAJC3-AS1,0.0017075298
ZNF431,0.0017037397
RPL3,0.0016842127
OSR2,0.0016764281
IFI27L2,0.0016746069
ATG2A,0.0016735794
