,0
MDK,0.007642979
TUBA1C,0.007372817
CENPF,0.006700558
ATP6V0E1,0.0066531557
ASPM,0.0063676154
PPP1R12A,0.006346562
ARPC5,0.0062684133
SVIP,0.0057362607
GMPPA,0.00553045
RP11-301G19.1,0.0055078724
PPP1CB,0.0054837572
MT2A,0.0053933957
HP1BP3,0.005393328
DHFR,0.005312025
UBC,0.00510173
CD52,0.005093888
ODC1,0.0050507216
KCNH2,0.0050303875
POLR2J3,0.0049742637
CDCA8,0.0049368455
ANKRD28,0.0048457934
KIF2C,0.0048391707
SMYD3,0.0048312936
DEK,0.00474314
ATAD2,0.0047250707
MYLIP,0.004705658
MBD4,0.0046859663
HIST1H3H,0.004650094
HERC2,0.004631643
MYL6,0.0046091466
CENPA,0.004477762
CDK1,0.00445399
MALAT1,0.0043523684
JUND,0.0042372355
COMT,0.004221327
IDH2,0.0041525266
SRSF3,0.004150206
TPX2,0.0041152574
CD47,0.004103869
CEBPD,0.0040950063
MILR1,0.0040763346
SAT1,0.004035498
WBP5,0.0040112087
NCOA4,0.0040068515
BMP2K,0.003971793
TOP2A,0.0039612027
RP11-717F1.1,0.0038938404
PA2G4,0.003890185
MACF1,0.0038745916
LYL1,0.0038675605
PRSS57,0.0038657621
UBALD2,0.0038508803
S100A1,0.003843132
TNRC6B,0.003839125
CST3,0.003822393
PIF1,0.0037679004
FAM83A,0.0037649944
SET,0.0037524432
TUBB,0.0037479696
FNDC3B,0.0037424637
EIF1B,0.003719448
IFITM2,0.0037030848
LRRC16A,0.0036251044
CD99,0.0036169915
FABP5,0.0035931047
TUBB4B,0.0035739113
CALR,0.0035265977
ISG15,0.003511018
CKS1B,0.0035082933
ENO1,0.0035065175
CKAP2,0.0035026346
ARL6IP1,0.0035022078
TPM4,0.0034664553
RNF213,0.0034557418
MSRB1,0.0034479636
HOXB2,0.0034398437
RUNX1,0.0034016827
ZBTB16,0.0033916226
ITM2B,0.0033693393
BTG2,0.0033659388
ID2,0.0033607867
ANKRD11,0.003347453
S100A10,0.0033176106
TK1,0.0032616474
SERPING1,0.0032027853
HELLS,0.0031772421
AC006262.5,0.0031712237
HEPH,0.0031619486
CD53,0.0031568962
NCL,0.0031337482
HIST1H2AC,0.0030922298
ANXA3,0.0030722884
ZFHX3,0.0030720811
AURKA,0.0030627016
CDC42,0.0030453508
YPEL5,0.0030378925
TNFAIP8,0.0030203734
CAP1,0.0029813754
SEPP1,0.0029741789
PRC1,0.002931431
RP1-34B20.21,0.0029306554
ARRDC3,0.0028979292
TIMP1,0.0028960137
CD7,0.0028766207
GPR85,0.0028582376
STIM2,0.002845724
SKAP2,0.0028431565
BIRC5,0.0028295375
UBE2S,0.0028170922
PKIG,0.002811481
CDKN1C,0.0028071115
LY6E,0.0027957414
HBE1,0.0027817825
TNNT1,0.0027730502
FADS1,0.0027708448
GINS2,0.0027581486
HSPA1A,0.0027535716
HIST1H2BD,0.0027529066
BAZ2B,0.0027506482
ZDHHC12,0.0027434756
GMFG,0.0027313558
FNIP2,0.002727267
DDX21,0.00268081
MIDN,0.0026423263
ACSM3,0.0026264484
LMO2,0.0025988822
RP6-159A1.4,0.0025925608
SH3BGRL,0.0025698973
GNAI2,0.0025486294
ANXA5,0.00253876
SUMF2,0.0025151619
LINC00685,0.0025035585
GPSM3,0.002502079
SMAP2,0.0024845875
HSPA8,0.0024672225
PDE9A,0.0024344237
PPCS,0.0024313172
JADE1,0.002427824
UBE2H,0.0024229041
ITGB2,0.0024053273
DDAH2,0.0023833234
ARPC1B,0.0023687833
NUSAP1,0.0023541434
QPRT,0.0023332883
CALM2,0.0023313381
SLF2,0.0023032876
WDR76,0.002288747
FAM178B,0.002281573
TMEM158,0.0022733996
XIST,0.0022708722
RIT1,0.002261274
ERV3-1,0.0022568817
RALA,0.0022564323
PSMD5-AS1,0.0022529138
CCL3L3,0.0022441489
PSMB1,0.0022316969
S100A4,0.0022259722
DOK2,0.0022024761
PROS1,0.0021930165
USP53,0.002190829
GTSE1,0.0021805102
C21orf58,0.0021775493
ID3,0.0021700966
VMP1,0.0021575638
HOTAIRM1,0.0021400556
CAPZA1,0.0021185374
PHKG1,0.0021171165
AIF1,0.0020959603
KPNA2,0.002091801
SERTAD1,0.0020895267
PPIC,0.0020764642
CTSZ,0.0020527332
FCGR2A,0.0020377224
RAC2,0.002018019
SYF2,0.0020151108
FAM118A,0.0019967428
SOCS2,0.0019862894
CREM,0.0019793827
B2M,0.0019680432
FEV,0.0019608235
UBE2L6,0.0019327231
FLNA,0.0019308896
TFAP2B,0.0019249602
FASN,0.0019241989
PNPLA8,0.0019184061
DNASE1,0.0018974675
CD93,0.0018877418
SNCG,0.0018845459
TAF7,0.0018830908
VWA5A,0.001881607
ST6GALNAC1,0.0018778526
HIST1H4H,0.0018705479
MDM4,0.0018552295
SPC24,0.0018483812
PRKCB,0.0018392738
MSRB2,0.0018363692
SERPINB1,0.0018271112
MAP7D1,0.0018269632
CENPE,0.0018217932
GDF15,0.0018196203
ORC6,0.001812053
PLD1,0.0018069044
CITED2,0.0018056425
ARPC3,0.0018006898
CCDC173,0.001799854
CDCA7,0.0017997399
ARHGDIB,0.0017975013
CFH,0.0017884063
MTRNR2L8,0.0017833773
POLR3GL,0.0017691344
ID1,0.0017674296
PLPPR3,0.0017674132
ARHGEF6,0.0017354105
HIST1H4C,0.0017331967
PHB,0.0017221957
DNAJA1,0.0017218877
PSAP,0.0017120419
PTK2B,0.0017105667
ZFP36L2,0.0017059362
CDC45,0.0017056151
COL18A1,0.0016860829
TAX1BP3,0.0016793809
BATF3,0.0016774104
MEF2C,0.0016768004
ADAM8,0.0016733838
CDKN2D,0.0016709269
SGOL2,0.0016499149
FAM210B,0.0016483011
IL2RG,0.0016268704
TUBB2B,0.0016173855
MT1F,0.0016083173
NBR1,0.0016013491
SPC25,0.0016009276
CCPG1,0.0015813266
RP11-294J22.6,0.0015743761
TKFC,0.0015706107
CYP3A5,0.0015641535
IGFBP4,0.0015635514
HIST1H2BH,0.0015625351
ZC3HAV1,0.001560057
GRN,0.001558273
TRPM4,0.00155204
ANTXR2,0.0015455866
NCOA7,0.0015430967
ATF5,0.0015366919
SOD2,0.0015366025
RDH10,0.0015271917
CPXM1,0.0015270278
NEAT1,0.0015229197
TKT,0.0015221018
PAQR8,0.0015163828
TUBB2A,0.0015156252
SMIM1,0.0015100298
NHLRC3,0.0015095115
STAC3,0.0015055984
ETS2,0.0014847735
SMPD1,0.0014784617
ZNF467,0.0014768131
HIST1H2BJ,0.0014714218
HEMGN,0.0014651484
S100A11,0.0014622607
NR2F2,0.0014604309
C10orf11,0.0014590318
NAGK,0.0014557869
PEG10,0.001450949
FAM234A,0.0014449145
TAPBP,0.0014446783
HLA-C,0.001438696
TXNIP,0.0014358659
CCND3,0.0014307442
LCP2,0.0014282567
UNC5B,0.0014222309
PSMB9,0.0014205149
CKB,0.001411391
PLP2,0.0014071793
BTK,0.0014007423
PLEKHA4,0.0014001982
SLC3A2,0.0013888931
MRC2,0.0013849946
HIST1H2BE,0.001362035
HIST1H1E,0.0013466235
FAM111A,0.0013443129
HEMK1,0.001332632
LIPH,0.0013255806
GPR65,0.0013135605
ADCK1,0.001306772
RGS18,0.001286765
HBA2,0.0012659864
CTD-3222D19.8,0.001257022
SEPT6,0.0012549956
CRYBA2,0.0012516015
STOM,0.0012463813
ZBED5-AS1,0.0012447838
PIM2,0.0012367198
MR1,0.0012341226
CNTRL,0.0012073588
RASA4,0.0012061055
BCL2L11,0.0012037071
RRM2,0.0012020356
GIPR,0.0011984403
HVCN1,0.0011925318
UFD1L,0.0011872874
PTPRC,0.001183386
INHA,0.0011817827
DLGAP5,0.0011788087
UGP2,0.0011786902
TUBA1A,0.0011691584
XX-FW83563B9.5,0.001162517
RP11-212I21.4,0.0011618634
TMEM219,0.0011501984
ADGRE5,0.0011429174
AP1S2,0.0011337979
RP11-598F7.3,0.0011264252
C1orf56,0.001119083
SLC16A3,0.0011169187
SON,0.0011098061
PTGS1,0.0011089338
RP11-367G6.3,0.0011075947
MMP24-AS1,0.0011053433
MAP1B,0.001104849
LPCAT2,0.0011038105
RMI2,0.00110123
MFGE8,0.001100286
HOXB6,0.0010984992
KIT,0.0010951428
UBA7,0.0010945885
RABGAP1L,0.0010931713
HLA-A,0.0010811752
GABARAPL1,0.0010809939
DNAJC3,0.0010794715
BZRAP1-AS1,0.0010744234
FOLR1,0.0010726519
ARHGAP9,0.0010726448
TCF4,0.001069148
HN1,0.0010648378
CYBRD1,0.0010647142
PCNA,0.0010641178
SDF2L1,0.0010595475
ADAMTSL4,0.0010594707
SYP,0.0010574373
GATS,0.0010516982
SELM,0.0010500045
HNRNPH1,0.0010499522
CTD-2035E11.5,0.0010461442
AXL,0.0010445906
RANBP1,0.0010397101
SHC2,0.0010382399
CORO1A,0.0010362421
CRELD1,0.0010343771
TMEM217,0.0010342732
KIF14,0.00103305
SETDB2,0.0010254129
GMPR,0.0010198413
KLF2,0.0010186183
CLSPN,0.0010159187
DSCR8,0.0010158034
MSH6,0.0010040152
BEX5,0.0010037526
ERBB3,0.000999335
LINC00996,0.0009985447
CFP,0.0009984465
ANP32E,0.0009927916
PLD3,0.0009893802
MYO1F,0.0009886516
CSF3R,0.0009842771
KIAA0930,0.0009820436
S100A13,0.0009750413
TRIM38,0.00096613035
RP11-887P2.5,0.0009585597
MMP23B,0.0009582869
ING2,0.0009539857
LINC00294,0.0009537283
SP6,0.00095173804
AC020571.3,0.0009487397
ARL6IP5,0.0009469643
HAGH,0.0009415655
EBI3,0.00093925657
FAM45A,0.0009266279
C3,0.00092484796
MAP1A,0.0009209008
QSOX1,0.000920256
TRIB3,0.00091962965
RP11-708J19.1,0.0009127134
CTC-425F1.4,0.00091208605
PGA5,0.0009092762
SEC24D,0.00088824914
HIST1H1D,0.0008881557
CASC15,0.0008850396
MEIS3,0.0008830108
UBR5-AS1,0.0008827907
PTGDS,0.0008763635
PAQR7,0.000876034
RP11-138P22.1,0.0008742395
RNF168,0.00086956227
NTRK1,0.00086194195
HAP1,0.0008557266
GABPB1-AS1,0.0008538513
HMGB2,0.00084577623
PCAT14,0.00084389665
SDSL,0.00084341003
AMHR2,0.0008427422
CYB5D2,0.00083669624
FUZ,0.00083623454
RP11-166P13.3,0.00083571346
PLEKHA2,0.000832879
CCDC157,0.0008314116
NPC2,0.0008313744
ITGA2B,0.00082734134
PPP3CA,0.0008240803
HERPUD1,0.00082350004
YPEL1,0.00082269934
HSPA5,0.0008158585
HOXB5,0.0008110991
RAB11FIP1,0.00081074727
TAF1A,0.0008105144
SGOL1,0.00080792396
RTBDN,0.0008018333
LTB,0.0007924867
PIM1,0.000791798
RP11-96H19.1,0.00079153664
SLC40A1,0.0007879592
EMP3,0.0007866939
CDKN1A,0.0007864812
IL6ST,0.00078410096
ARRDC4,0.00078170135
MPRIP-AS1,0.0007729044
SPI1,0.00076202693
RP11-538P18.2,0.00075466995
PDLIM4,0.0007520767
RELB,0.0007509759
GRAP2,0.0007508056
JMJD1C-AS1,0.0007505303
NEB,0.00075015787
NOXA1,0.0007501349
CCDC80,0.0007498154
RNF125,0.0007475986
CD84,0.0007402399
DAB2,0.0007299372
PDE4DIP,0.00072888215
HCST,0.00072717835
FOXA1,0.0007257784
MTURN,0.0007251539
BPTF,0.0007244298
FAM131A,0.0007213041
