,0
HHEX,0.008464402
MPZL1,0.0076977173
RSRP1,0.0075684325
HERC2,0.006669712
GADD45A,0.006524977
NCL,0.006159209
PSMB3,0.006148738
SERPINF1,0.0059751538
TUBA1C,0.0059181233
VIM,0.0058100633
UBC,0.0054195095
PTPN7,0.005373123
EIF1,0.0053381473
S100A11,0.005159317
TFRC,0.00493405
HES6,0.00492427
CD164,0.00479483
EMP3,0.0046778587
RAB11FIP1,0.0046067415
CTSZ,0.0045949565
SOCS2,0.004541005
MSH6,0.004502383
CENPU,0.004488582
AC079466.1,0.0044313734
SRM,0.0042507765
S100A4,0.0042362595
H1FX,0.0042030173
HBG2,0.004098629
TIMP1,0.004071513
PDE4DIP,0.0040136636
ST6GALNAC1,0.0040126536
RP11-717F1.1,0.004003554
SQSTM1,0.0039780634
PA2G4,0.003949698
NPW,0.0039444966
RABAC1,0.0039229887
MTRNR2L8,0.0039115455
ANKRD11,0.003908718
GNAI2,0.0038704355
EBNA1BP2,0.003836229
PRSS57,0.0038273493
FAM118A,0.0037804123
ARGLU1,0.0037635737
C1QBP,0.003756607
BBC3,0.0037170069
DDIT3,0.0036391618
MYC,0.0036389243
PRDX4,0.00363028
PPCS,0.003573253
BEX2,0.0035668004
SOD2,0.003565051
USP20,0.0035363543
SON,0.0035047203
PITX1,0.0034873942
PSAP,0.003463789
FAM83A,0.003409782
TSC22D4,0.0033152574
RTN4,0.0032952374
MBD4,0.003272091
TUBB2B,0.0032360249
CLU,0.003216729
HLA-C,0.003201498
STIM2,0.0032003492
PRDX1,0.0031905435
DDX21,0.0031774603
CCPG1,0.0031708134
TNRC6B,0.0031235302
RNF213,0.0030902675
DDIT4,0.0030510894
HMGB1,0.0030078222
MPP5,0.0030033614
CALR,0.0029970987
NR2F2,0.0029799244
ATF4,0.002959454
PPIC,0.0029449181
SYF2,0.0029404976
EIF4A2,0.002925046
DLGAP5,0.0028996621
VAMP2,0.0028698908
WARS,0.0028424687
TAX1BP1,0.0028236653
PRDX2,0.0028199705
TUSC3,0.0028113434
SWAP70,0.0027961
NPM1,0.002768156
ARMCX3,0.0027668604
CR1L,0.0027266846
SNHG9,0.00269977
PSMB6,0.0026804889
OAZ2,0.0026200558
AKAP13,0.0026105198
UBB,0.0025971965
NUCB2,0.0025335494
CD99,0.002528843
ARL6IP1,0.0025115623
HOXB4,0.0025110466
PLCG2,0.002509935
SDF2L1,0.0024933168
KCNQ1OT1,0.0024871568
TSC22D1,0.0024704838
PHGDH,0.0024691315
MYO1F,0.0024474254
USP53,0.0024473472
PHLDA2,0.0024434514
CTSL,0.0024434328
CACYBP,0.0024323293
ODC1,0.0024216818
RP11-693J15.6,0.0023852303
PLP2,0.0023844724
ALAS2,0.002356977
CLSPN,0.0023489585
CD53,0.0023460847
RPL22L1,0.0023145352
YPEL5,0.002288424
CSAD,0.002286227
APOC1,0.00228234
HIST1H2AC,0.002276895
FNDC3A,0.0022726504
PPP1CB,0.0022512507
LMNA,0.0022314466
SEPT6,0.0022199878
SP6,0.0022081933
IDS,0.002189534
CTSC,0.00217684
GABPB1-AS1,0.0021686815
LEPROT,0.0021445586
SCN9A,0.0021372112
SLC44A1,0.0021328684
PDIA4,0.0021325962
C4orf48,0.0021187006
CENPE,0.0020747252
S100A1,0.0020728912
ECM1,0.00206734
CST3,0.0020658323
STAP1,0.0020510843
PEG10,0.0020405927
TAC3,0.0020264706
CALM2,0.0020238862
EIF1B,0.0020215951
LINC00467,0.0020199872
RAB4B,0.0019899092
NPC2,0.0019762607
CREM,0.0019741186
NME1,0.0019696935
TRAPPC6A,0.0019646117
ANKRD10,0.0019617197
SLC3A2,0.0019280565
ATF7IP2,0.001927073
SOCS3,0.0019208323
ZNF431,0.0019006848
TRIB3,0.0018830394
RICTOR,0.0018754903
DDAH2,0.0018704616
MT-ND4L,0.0018507069
STAM-AS1,0.0018345376
ABL2,0.0018229648
SGOL1,0.0018177425
UBE2H,0.0018156163
MMP23B,0.0018103202
IRF2BP2,0.0018003873
FAM45A,0.0017888562
MDK,0.0017834577
BAZ2B,0.0017697067
FAM19A2,0.0017648446
UGP2,0.0017623455
MILR1,0.0017569129
SLC25A37,0.00174995
LIMS1,0.001746917
NCOA7,0.0017385582
FNBP1,0.0017365786
RP11-796E2.4,0.0017118879
ATP6V0E1,0.0017105549
ZSWIM8,0.001696494
RNF168,0.0016911763
MALAT1,0.0016865208
DYNLL1,0.0016728458
ASIC4,0.0016612374
PNPLA8,0.0016519112
ACP5,0.0016401625
JUN,0.0016378813
RPL10,0.001622248
CLTA,0.0015926984
TPP1,0.001583992
MACF1,0.001560819
CORO1B,0.0015593834
STMN1,0.0015554412
GYPA,0.0015521242
PLPPR3,0.0015357169
ZDHHC12,0.0015164955
HIST1H1D,0.0015116839
COLGALT2,0.0015102214
ANXA2R,0.0015006206
