,0
CENPF,0.010565646
HIST1H4C,0.008940585
SOCS2,0.007864632
TMSB4X,0.0065507
NEAT1,0.006523666
GYPA,0.0064946907
POLR2E,0.0064121922
NUCKS1,0.0064063873
PPIC,0.006393063
TUBB,0.006135642
HOXB4,0.0057346234
TMEM54,0.0057339626
ANXA2,0.005704031
ATP6V0E1,0.0056891735
TUBA1C,0.005666272
CKB,0.0055882377
CKS2,0.0054555605
TAOK3,0.0054070414
MT1F,0.005402207
PPP1R18,0.0053479034
PSMA4,0.005347239
ATAD2,0.005112458
ATF7IP2,0.0050294995
MYL12A,0.005021386
HMGB2,0.0049990984
EIF1,0.004879879
COMT,0.0047613294
HN1,0.004728537
MALAT1,0.0047244104
UBB,0.004716407
TOP2A,0.0046682297
GMPPA,0.004643904
LGALS1,0.004622226
VAMP8,0.0046098735
SMYD3,0.004548794
AURKB,0.004451583
ZYX,0.0044450923
RALA,0.0043986845
MANF,0.004310264
HMGN2,0.004286222
ENO1,0.0042541665
C21orf58,0.004163001
FASN,0.004151576
SDCBP,0.0041057966
APOLD1,0.0040955637
CD47,0.0040164464
CDC42,0.0039976975
FNBP1,0.003963905
TRIM56,0.0039554443
GADD45A,0.0039440985
S100A11,0.0039218017
MDH2,0.003760582
CCNA2,0.003756445
ARPC3,0.0037234854
DEK,0.0037206737
RANBP1,0.0037029595
ACTB,0.0036738391
LAPTM5,0.0036588688
ARL6IP5,0.0036445486
FADS1,0.003633292
RAB11FIP1,0.0036200786
PTPN12,0.0035385597
SDCCAG8,0.0035074023
PSME1,0.003494696
GIPR,0.0034553995
HOTAIRM1,0.003441725
CAPG,0.0034178107
CD99,0.0034158765
KCNQ1OT1,0.0033512462
MYH9,0.0033158655
CSTB,0.0033036207
ODC1,0.0032247882
RHOC,0.0032232848
AC007246.3,0.0031998046
PPCS,0.0031680579
RHOBTB3,0.0031679063
MSRB2,0.0031613882
ARL6IP1,0.0031580164
ATG2A,0.003127874
S100A1,0.003125421
PRC1,0.0031143732
RAN,0.003073027
TXNIP,0.0030543534
HOXB2,0.003024149
SQLE,0.0030002974
TUBA1A,0.0029780553
ADGRE5,0.0029764504
H1FX,0.0029726475
GSTM3,0.00296242
NCL,0.0029616978
TSPAN13,0.0029510404
PIM1,0.0029285157
MARCKSL1,0.002919752
HES1,0.0029182606
PTPRS,0.0029148287
SQSTM1,0.002912099
GABARAPL1,0.002871546
DDAH2,0.0028519358
S100A13,0.0028463688
SGOL1,0.0028434303
MACF1,0.0028367175
RICTOR,0.0028251829
PHF19,0.0027081731
ERV3-1,0.0026920128
ARMCX3,0.0026688604
BIRC5,0.0026495722
PHKG1,0.0026319353
MR1,0.0026296193
RCSD1,0.0026243057
ACAT2,0.0026211748
ATF6B,0.0026209392
CLIC1,0.0026114734
SLC3A2,0.0026090415
ALAS1,0.0026082238
RP11-301G19.1,0.0026073295
LRRC75A,0.0025914889
PIF1,0.0025884279
PGD,0.0025699572
MAGED2,0.002559694
TSC22D4,0.002554249
ID3,0.0025525833
CTD-3193K9.4,0.0025479095
SLF2,0.0025442496
PLEKHH2,0.002539809
CAP1,0.0025203319
CEBPD,0.0025183177
PNISR,0.0025102086
UBE2S,0.0025076051
FNIP2,0.0025012544
MAP1B,0.0024899913
ARGLU1,0.002483231
TNFAIP8,0.0024689347
IER3,0.0024629296
BSDC1,0.0024405597
RNF168,0.002433779
DNAJB4,0.0024299533
HERC2,0.0023679018
YPEL3,0.0023614345
SAT2,0.0023554694
PPP1CB,0.0023471643
ROGDI,0.002341531
HBE1,0.0023178326
CD63,0.0023051435
BPTF,0.002293537
ITPR2,0.0022893588
SERPING1,0.0022843939
TFPI,0.0022694268
SAMSN1,0.0022302337
MAP1LC3B,0.0022189706
UBASH3B,0.0022139836
MKI67,0.0022083395
