,0
PSMB3,0.009353538
PSMB1,0.009325644
C1QBP,0.009243543
POLR2E,0.008939068
ARPC3,0.008928545
MSN,0.008928216
MPZL1,0.00850387
S100A11,0.007834303
LDHA,0.0074819494
LDHB,0.007448031
HSP90AA1,0.007343645
MACF1,0.0071555977
DDX21,0.006927274
EMP3,0.006856871
HSP90AB1,0.006652673
SSBP1,0.0066337525
ENO1,0.0066256877
TUBA1B,0.006419807
PSMB6,0.0063161557
CYBA,0.0062025106
EBNA1BP2,0.0061549465
NME1,0.006153228
KRT18,0.0061406833
MARCKSL1,0.0059992718
FCER1G,0.0059789973
TUBB,0.0059634745
NUDC,0.005911066
CACYBP,0.0058797295
MEF2C,0.005868465
PRC1,0.0058441632
S100A13,0.0057952735
CLIC1,0.005615224
PSMB2,0.005540238
PRDX2,0.0054699495
TKT,0.0054378244
ARHGDIB,0.005411629
NUCKS1,0.0054086912
MDH2,0.005407029
PHF19,0.005392851
CCND3,0.0053695724
DNAJA1,0.0051210653
CALM2,0.0050728368
LINC00467,0.005006687
MYL12A,0.0049914583
TMSB10,0.004890578
CD63,0.004849776
PLP2,0.00483435
GAL,0.0048325327
LIMD2,0.004805995
CENPA,0.0047506033
ATP6V0E1,0.004670065
PRSS57,0.004655541
ORAI2,0.004630466
DBI,0.0046243337
PKM,0.004588399
USP53,0.004584176
ARGLU1,0.0045758756
PSMA4,0.0045675742
ARID4B,0.0045563714
MANF,0.004541592
LMNA,0.0045044557
SYF2,0.0044887895
RAN,0.004456795
AP001171.1,0.00445376
PA2G4,0.0044140876
HSPA8,0.0043991376
PRDX1,0.004395289
HES4,0.0043544383
ATP6V0B,0.0043275496
MLXIP,0.0042253984
TNNT1,0.004210435
TLE4,0.004205783
SDF2L1,0.004199248
RALA,0.0041079856
SON,0.0041034683
UBALD2,0.0040520784
CISH,0.004050582
CLU,0.004046904
PTRF,0.0040405155
LY6E,0.0039971536
RNASET2,0.003978807
CENPF,0.0039714887
TMEM54,0.00392084
RNF130,0.0039095166
HMGB1,0.0039011147
EXOSC8,0.0038983242
PHLDA2,0.0038834198
LYAR,0.0038296427
AIF1,0.0037921045
CDC20,0.00379108
ID3,0.0037115596
KPNA2,0.0036917625
PTTG1,0.0036138336
GMFG,0.003611205
SRSF3,0.003589312
SDCBP,0.0035305757
PPIB,0.0035260012
CST3,0.0035240564
LAPTM5,0.0035097892
UBB,0.0035078928
APOBR,0.003466838
GLRX,0.0034625407
ASPM,0.0034344583
UBE2S,0.0034336608
DUSP9,0.00341431
STAC3,0.0033496507
VIM,0.0033191107
OSR2,0.0033183023
ITM2B,0.0033169568
BTK,0.0032992307
NPM1,0.003285659
MT1G,0.0032795465
GNAI2,0.00327155
VAT1,0.0032316335
PPCS,0.0032308064
CDC42,0.0032294614
CTSC,0.0032164217
CYBRD1,0.0031954707
CNN2,0.0031789904
LIMS1,0.003148542
GATA2,0.0031398383
CAPG,0.0031217071
RPL10,0.0031111436
TUBA1C,0.0030879618
KIF2C,0.0030828617
RGCC,0.0030509108
ARPC1B,0.0030495813
STMN1,0.003038853
PTMA,0.003027416
TJP2,0.0030243755
MT1E,0.0030109705
LAPTM4B,0.0029866144
FABP5,0.0029810192
ACTG1,0.0029690624
RP11-301G19.1,0.0029372147
SAMSN1,0.002932801
BPGM,0.0029299175
SQSTM1,0.0029267676
MSRB1,0.0029011092
MYB,0.0028886353
SOCS2,0.0028716447
FAM234A,0.002834056
TNRC6B,0.0028168506
KRT8,0.002806573
SAT2,0.0027942064
BTG1,0.0027914254
ARRDC3,0.002791036
CD47,0.0027525031
ATF7IP2,0.0027217949
DNAJB4,0.0027071263
NFE2,0.0026633693
HSP90B1,0.0026427184
HSPB1,0.0025884833
SLF2,0.0025861093
TMSB4X,0.002585989
CKB,0.0025689488
FCGR2A,0.002566799
SKIL,0.0025400338
CDC45,0.002520491
TIMP1,0.0025179451
MKI67,0.002508933
HEPH,0.0025082487
SMYD3,0.0025068286
WDR43,0.0025000079
CCNB2,0.0024725937
SDCCAG8,0.0024551905
RABGAP1L,0.0024455092
CENPE,0.0024439767
ITPR2,0.0024256827
ACTB,0.0024141122
CLCN3,0.0024124684
DLGAP5,0.0023963535
PHB,0.0023917584
PLD3,0.0023917337
TUBB2B,0.0023794684
CSTB,0.002368762
C4orf48,0.0023687414
ACAT2,0.002357259
ATF5,0.0023567362
ID1,0.0023529027
PRDX4,0.002340978
PLPPR3,0.002319365
KIF14,0.0023160505
LGALSL,0.0023061107
PSMD5-AS1,0.0022990368
TESC,0.0022761603
CEBPA,0.0022734264
S100A10,0.0022729782
HLA-B,0.0022682948
THEMIS2,0.002267673
GLUL,0.002263415
CLTA,0.002252673
RANBP1,0.0022414236
PDE4DIP,0.0022266842
HIST1H1D,0.0022084762
LINC01420,0.0021971373
COMT,0.0021908602
TUBA1A,0.0021651129
GINS2,0.002160493
CORO1B,0.0021463477
AP1S2,0.0021416673
ODC1,0.0021382414
JUN,0.0021087173
HIST1H4E,0.0021030556
EXOG,0.0020980341
CKS1B,0.0020932127
AC142472.6,0.0020913975
CD82,0.0020740603
HIST1H2AC,0.0020694046
HHEX,0.002058562
TRIB3,0.0020507819
RNF168,0.0020384742
NUSAP1,0.0020282709
CORO1A,0.002027651
UBE2L6,0.0020144978
IRF2BP2,0.0020077785
HERC2,0.0019999994
UBE2H,0.0019945449
CH17-340M24.3,0.001994112
STIM2,0.0019857066
SSB,0.0019835234
YBX1,0.0019499423
NFE2L2,0.0019449561
FAM228B,0.001939833
MGST3,0.0019362535
NENF,0.0019175059
RPL14,0.0019133796
CTSL,0.0018984489
ARHGEF6,0.0018935322
TPX2,0.0018816895
FOS,0.0018802213
CALCOCO1,0.0018702756
RELN,0.0018697644
CDCA8,0.00186775
SDSL,0.0018672763
CCNB1,0.0018635213
SARS,0.0018579725
GADD45B,0.0018565921
CLSPN,0.0018550742
C10orf54,0.0018465635
ISG15,0.0018388457
CEBPD,0.0018378634
LTB,0.0018368224
ICAM1,0.0018365975
HIST1H2BH,0.0018358455
MROH8,0.0018275242
NPC2,0.0018260624
PIF1,0.0018087653
HES6,0.0017757722
RPS6,0.0017702671
TEX30,0.0017504074
DAB2,0.0017347625
TNFSF10,0.0017341909
CLDN6,0.0017255333
SNCG,0.0017205916
TAX1BP3,0.0017186883
UGP2,0.0017086926
CTC-425F1.4,0.0016972667
CTD-2012K14.6,0.0016919889
HSPA5,0.0016867074
TAX1BP1,0.0016839621
MPP5,0.0016751187
MARC2,0.0016614067
SMC4,0.0016423494
CTD-2020K17.1,0.0016351104
ZMAT3,0.0016284419
PTP4A3,0.0016229663
MDK,0.0016155181
MAP1B,0.0016072211
FOXL2,0.0016056581
RUNX2,0.001601023
RP11-693J15.6,0.0015979307
EIF1,0.0015961544
KCNQ1OT1,0.001587758
FES,0.0015721373
GPR85,0.0015634494
CD99,0.0015494559
PROS1,0.0015336403
HLA-A,0.0015311717
LINC01094,0.0015229209
UFD1L,0.0015221275
ING2,0.0015126807
MT1F,0.0015093214
NUCB2,0.0015066339
SNHG19,0.0014978773
ADAM17,0.0014934149
ST3GAL5,0.0014928123
HMGCL,0.0014890743
QPRT,0.0014859202
PRTG,0.0014777596
KLF6,0.001464633
EBI3,0.001454419
HERPUD1,0.0014538114
C1orf56,0.0014487321
FAM45A,0.0014478015
COL2A1,0.0014474319
SEPP1,0.0014460156
IER3,0.0014399865
CDK1,0.0014360829
PTPN6,0.0014302207
TAOK3,0.0014285225
AURKA,0.0014232999
INHA,0.0014191958
