,0
ATF7IP2,0.0070027323
S100A13,0.0057472573
MYLIP,0.0055408464
SNHG9,0.005444301
UCP2,0.005412833
MYL6,0.0052894107
GABPB1-AS1,0.0051295
TFRC,0.005120895
JUND,0.0048267934
LAPTM5,0.0046510412
USP53,0.0046395455
CTSL,0.0044346163
ARMCX3,0.0042428863
MPZL1,0.004186809
MBD4,0.0041773003
SAT1,0.0041542016
HSPB1,0.004125898
NUDC,0.004114555
PIM1,0.0040428233
RP11-693J15.6,0.00394186
HMGN2,0.00393256
SERPING1,0.0039137653
UBE2L6,0.003905476
RP11-717F1.1,0.003895825
BLVRB,0.0038675433
TSC22D1,0.0037149393
MLXIP,0.0036742834
IER2,0.003647935
BRI3,0.0035987135
IGDCC3,0.0034814316
SET,0.0034755978
NCL,0.0033558388
TUBA1C,0.0033449142
MKNK2,0.0033427381
HN1,0.0032937506
HIST1H1C,0.0032730931
SLC3A2,0.0032503242
PNRC1,0.0032356004
GOLIM4,0.003162449
MT-ND6,0.0031533714
CNN1,0.003152612
GABARAPL1,0.0031393215
DDX1,0.0031179884
SYF2,0.0030979337
CTSC,0.0030519248
HSP90B1,0.0030477988
IGFBP2,0.0030054492
GAD1,0.0030032543
MIR4458HG,0.0029905876
PDIA4,0.0029295897
HBZ,0.002926939
RICTOR,0.0029255678
FAM214B,0.0028838238
RHOB,0.0028505677
OSR2,0.002844908
MT-CO3,0.002841363
CD164,0.0028394097
MT-ATP6,0.0028375506
MT-CYB,0.002835497
PPP1R15A,0.002833265
TNRC6B,0.0028319368
APOC1,0.002823556
APLP2,0.0028204196
BCYRN1,0.0027996213
TMSB10,0.0027449704
FLT3LG,0.0027399694
ISG15,0.002738257
ZNF467,0.0027371997
AFMID,0.0027321605
MT-ND4,0.0026743999
YBX1,0.002669149
CFD,0.0026680203
PTPRS,0.0026571746
RPS6,0.0026496372
ICAM4,0.0026397042
BSDC1,0.0025738517
MT-ND4L,0.0025620419
CENPE,0.002540397
SLC20A1,0.0025346582
SUSD3,0.0025081516
MYH9,0.002492446
POU3F2,0.002420513
SDCBP,0.0023806307
MT1E,0.00237985
MT1F,0.0023766179
CORO1B,0.002373324
EMP3,0.0023660073
FAM178B,0.0023507234
CALCOCO1,0.0023501995
RAC2,0.0023137908
SOCS1,0.0023091102
CDC20,0.002300306
LHX1,0.0022766895
MT-ND1,0.0022763324
CCDC173,0.0022742483
MT2A,0.0022740038
STOM,0.0022684108
ITPRIPL2,0.002261033
SLC25A37,0.002258695
FTL,0.0022470711
PTH2R,0.0022441777
TPX2,0.0022410096
TES,0.002238043
GYPE,0.0022242693
RNASET2,0.0022202535
GNAI2,0.0021841286
CSTB,0.0021797377
TIMP1,0.002179653
PSMD5-AS1,0.002174508
NENF,0.0021509326
CLCN3,0.0021419995
BTG2,0.0021360777
NUSAP1,0.0021195486
TMEM219,0.0021028514
CPEB4,0.002089283
LCP2,0.0020664325
MSRB1,0.0020376274
RP1-34B20.21,0.0020348083
TRIM38,0.00203152
FOXL2,0.0020303186
ARPC1B,0.002026945
COLGALT2,0.0020165145
UBASH3B,0.002005876
RP5-1171I10.5,0.0020015808
CENPF,0.0019951777
B4GALT1,0.0019899467
LBH,0.0019804458
ZBTB16,0.0019538526
ANTXR2,0.0019518287
CRELD1,0.001948325
BAZ2B,0.0019082587
DLGAP5,0.0019072049
TSPAN32,0.0019003729
MAP7D1,0.001892827
TJP2,0.0018854368
ZBED6CL,0.0018838111
RP11-85G21.3,0.0018744244
JUN,0.0018731463
CAPG,0.0018701383
