,0
TSC22D4,0.0076815514
MYL6,0.007516757
SARS,0.007511757
PKIG,0.0072886646
HBZ,0.0070668426
CREG1,0.0063970857
PPP1R14A,0.0062063895
ZDHHC12,0.005797465
CD7,0.005744172
REEP6,0.0054882974
NEAT1,0.005448124
CLIC1,0.005409357
SQSTM1,0.0050313724
YPEL5,0.0048277574
UCP2,0.004822622
PRDX5,0.0048022135
ARHGDIB,0.0047551636
RNF130,0.004555905
MYL4,0.0045475326
METTL9,0.0044256193
BEX2,0.004383992
EIF1B,0.004349591
VIM,0.004317028
PKM,0.0041646617
MMP24-AS1,0.0041409773
NCOA4,0.004106465
FAM210B,0.004055302
TRAPPC6A,0.0039948784
TYROBP,0.0039513083
CITED2,0.0039264844
TCF4,0.0039261067
ENO1,0.003870932
FNDC3A,0.003849491
TAF7,0.0038303765
LINC00467,0.0038269954
GLRX,0.003821477
MYL12A,0.0037889935
LY6E,0.0037887264
HBE1,0.003767059
IGBP1,0.0037542556
GYPB,0.0037327574
AIF1,0.0036814322
HP1BP3,0.0036803826
CCND3,0.0036495917
TNNI3,0.0036475235
LBH,0.0035634332
ORC6,0.0035432265
RPS4X,0.0035293675
BST2,0.0035049773
MLXIP,0.0034602564
PRKCB,0.0034542638
GLUL,0.0034422881
LAPTM5,0.0034385796
AC079466.1,0.0034057016
USP20,0.003398107
SH3BGRL,0.00339332
AC007246.3,0.0033877052
NABP1,0.0033713721
FAM89A,0.0033373113
MIDN,0.0033236742
DBI,0.0033229648
ATP6V0E1,0.0033074694
LDHA,0.0032719544
RPL3,0.003257334
COL18A1,0.0032469418
FTH1,0.0032457807
BCL2L11,0.0031834915
TXNIP,0.0031709094
PTPRS,0.003153786
KRT18,0.0031318953
IFI27L2,0.0031272357
MAP7D1,0.0030858861
EIF2S3,0.0030568817
NHLRC3,0.003022441
PLCG2,0.0029997032
RALA,0.0029553985
STAC3,0.0029294982
APOE,0.0029076906
HAGH,0.0028957173
RPL7A,0.0028914544
ATF5,0.0028465344
ATF6B,0.0028252571
FAM45A,0.0028216448
RMI2,0.0028167795
TRIM38,0.0028121336
CSTB,0.0027936862
CTSC,0.0027770211
MS4A4A,0.0027665037
SMIM1,0.0027650192
PSMB1,0.002742995
SWAP70,0.002736697
STIM2,0.002728957
TESC,0.0026997146
MDH2,0.0026836172
KCNQ1OT1,0.0026428471
TLE2,0.0026338215
RAN,0.0026320808
SOCS2,0.0026209787
ASAH1,0.0026185904
SEPP1,0.002597675
PDE9A,0.002528323
UBE2L6,0.002457913
USP53,0.002457283
RABAC1,0.0024408128
CLN5,0.0024209234
SLC25A45,0.0024112135
HNRNPH1,0.0023747976
POLR2J3,0.0023696716
RUNX1,0.0023656117
HBA1,0.0023552391
ZBED5-AS1,0.002353021
GSTP1,0.002351185
ANKRD28,0.0023500815
VAMP8,0.0023410723
LACTB,0.0023311612
HES6,0.0023205103
ARPC3,0.0023049717
AAK1,0.002294433
PLAUR,0.002286229
MTRNR2L8,0.0022829494
SERPINB1,0.0022771473
PPIB,0.0022596207
MAP1LC3B,0.002248298
PLEKHA2,0.0022463796
SDSL,0.0022308417
BPGM,0.0022233245
APOBR,0.0022131712
ACP5,0.0022106047
