,0
NEAT1,0.011050722
EIF4A2,0.008681583
VAMP8,0.0065129707
MALAT1,0.0064603575
HIST1H4C,0.006404719
CORO1B,0.00623114
CD47,0.0062193545
SMYD3,0.005879648
TUBB4B,0.0055363383
PPP1R18,0.0054926067
KMT2E,0.0054661464
C6orf1,0.005225816
PSMB6,0.005187846
OAZ2,0.005166583
PRKAR2B,0.0050827265
KCNH2,0.004879653
TGFB1,0.0048626317
CDKN2C,0.004810689
PIM2,0.0047941664
ARGLU1,0.004710411
KRT8,0.0046179234
LMO4,0.004612269
LMO2,0.004571217
CDC42SE1,0.0045325155
RRM2,0.0044579185
CDKN2D,0.004412898
UGP2,0.004353915
TUBB,0.0043489826
GAPDH,0.0042965976
CCND3,0.004285152
RAB11FIP1,0.0042089857
C10orf11,0.004173161
IFITM2,0.004134279
SMIM1,0.004019428
SOCS2,0.0039791977
S100A13,0.003959255
GALK1,0.00395863
RP5-1171I10.5,0.003937296
TUBA1C,0.00390227
SRSF7,0.0038122789
ATAD2,0.003805285
PSMB3,0.0037741694
RAC2,0.0037285858
SAMSN1,0.0037179068
GOLIM4,0.0037062156
ATP6V0B,0.0037057244
CMTM6,0.0036900039
ANXA2R,0.0036590085
AIF1,0.003599884
HOXB2,0.0035627394
CAP1,0.003547883
GIGYF1,0.0035446826
SNX10,0.0035294008
FCGRT,0.0035107029
RAB4B,0.0035049703
NPC2,0.003478566
RP11-85G21.3,0.0034272347
PHB,0.0034074483
TK1,0.0033789491
HIST1H2BG,0.0033430916
CARHSP1,0.003307482
MAP1B,0.0032872667
TESC,0.0032773325
LST1,0.0032765616
AFMID,0.003252046
TPP1,0.0031994493
SET,0.0031890613
NCOA4,0.0031575267
BPTF,0.0031501362
MIDN,0.0031461366
CSTB,0.003129462
ZC3HAV1,0.0030801687
WSB1,0.003038173
SYF2,0.0030023847
CYBA,0.00299685
BMP2K,0.0029918314
PROS1,0.0029673446
CORO1A,0.0029526409
LIMD2,0.0029205368
ASIC4,0.0029189326
RNF213,0.0029084757
LDHB,0.0029079586
UBC,0.0029044831
DDX1,0.0028584471
ATP6V0E1,0.0028524227
MAP7D1,0.0028261906
MRC2,0.0027911032
CLIC1,0.002774072
CREG1,0.0027739967
TM7SF2,0.0027651528
CDC45,0.002747752
RICTOR,0.0027419394
TLN1,0.0027148402
CLCN3,0.002699512
HEPH,0.0026988448
SPC25,0.0026971358
RP11-93H24.3,0.0026869583
PSMD5-AS1,0.0026834703
DSCR8,0.0026538456
TFRC,0.0026451014
CLN5,0.002640307
HHEX,0.0026367027
HOXB4,0.0025892241
ATF6B,0.0025409143
ARL6IP1,0.0025367583
PRDX1,0.002528796
FAM210B,0.0025186436
CENPE,0.0024772766
S100A11,0.002471313
CITED2,0.0024355557
SPI1,0.0024342854
ASRGL1,0.0024296022
CENPF,0.0024086637
KPNA2,0.0024035433
SOX4,0.0023949477
PIM1,0.0023941938
LTB,0.0023901341
RFK,0.0023641838
MSX1,0.002341057
USP20,0.002340131
H1FX,0.0023389077
CEBPD,0.0023380653
ZFHX3,0.00233796
MYH9,0.0023263977
CMB9-22P13.1,0.002283813
MSRB1,0.0022819748
PPP1CB,0.002267842
PLPPR3,0.0022591883
C2orf88,0.0022398054
DYNLL1,0.0022346007
RNASET2,0.0022302738
AK8,0.002226044
APOE,0.0022228775
GTSE1,0.0022059965
CCL3L3,0.0022049872
LYL1,0.0022035076
TFPI,0.00219418
SAT2,0.002181011
ZEB1,0.002172623
MT-ND6,0.0021453153
TPX2,0.0021274483
GSTM3,0.0021241189
