,0
UFD1L,0.008337649
HIST1H4C,0.007800841
ARPC5,0.007613579
DHFR,0.007186491
TMSB4X,0.0071643284
ANKRD10,0.0064780996
LAPTM4B,0.006462767
ALAS2,0.0064209397
EIF1B,0.0062106205
CCND3,0.0060029533
ZNF431,0.0057143723
CCDC136,0.005620687
ITM2B,0.005594623
PIM1,0.005367952
CARHSP1,0.0053304275
OS9,0.0052211494
CD99,0.0052170777
HBZ,0.00519422
FADS1,0.005162156
RQCD1,0.005015372
TRAPPC6A,0.0048658927
CHD2,0.004846232
PPP1R14A,0.0047762254
SET,0.0047145155
CD47,0.004654179
C6orf1,0.0044810427
USP20,0.004397126
MTRNR2L8,0.0043601133
DOK2,0.004349669
BTK,0.0043256725
GYPA,0.004265391
UCP2,0.0041971905
KCNH2,0.004191092
ARPC1B,0.0041593877
CSF3R,0.0041441233
AAK1,0.0040589473
SMYD3,0.0040477817
RHOBTB3,0.0039384235
RUNX1,0.0038958217
PSMB2,0.0038894096
SOCS2,0.003858842
PDIA4,0.0038527779
AURKB,0.0038018979
ARL6IP5,0.0037714173
GDF15,0.0037525573
LYL1,0.0037298382
MAP7D1,0.0037045944
DYNLL1,0.00369098
SH3BGRL3,0.0036843864
ARGLU1,0.0036525487
NBR1,0.0036415458
FAM118A,0.0036397723
PRKAR2B,0.003617181
CEBPD,0.0035868504
TUBA1B,0.0035861025
CISH,0.0035592702
RALA,0.003557953
METTL9,0.003555236
C4orf48,0.0035422647
RSRP1,0.003529012
SKAP2,0.003524411
HOTAIRM1,0.003414541
VAMP8,0.0034137731
PHF19,0.0034030667
TAF7,0.0034017542
STIM2,0.003399916
RIT1,0.003377524
BSDC1,0.0033714147
MMP24-AS1,0.0033692063
CFD,0.0033080669
HIST2H2AC,0.0033035055
KIAA1551,0.0032961648
MS4A3,0.0032786448
MT1G,0.0032622272
TAOK3,0.0032548625
IER2,0.003225406
MKI67,0.0032216676
TGFB1,0.0031968895
BAZ2B,0.0031876042
FTL,0.0031809113
SMIM1,0.0031598276
DAZAP2,0.003158105
ARID4B,0.0031388414
HERC2,0.00312936
DSC2,0.0031073284
HES1,0.0031060593
RHOC,0.0030384907
