,0
HBZ,0.017413681
HBG2,0.013904103
ALAS2,0.011200996
HBG1,0.009243824
GYPA,0.008828158
BTG1,0.007192216
RP11-717F1.1,0.0070720525
UCP2,0.0070279194
RSRP1,0.006745184
ZMAT3,0.006528024
GYPB,0.006406202
TNRC6B,0.005993008
RPL22L1,0.0059344675
USP20,0.0058216
ARPC1B,0.0057208226
RP11-83A24.2,0.0055940966
TESC,0.005590759
BCL2L1,0.005571527
METTL9,0.0055047404
ASRGL1,0.005498861
PPP1CB,0.005300487
CDKN1C,0.005279544
HBE1,0.0052226637
ADAMTSL4,0.005180857
PSAP,0.005154309
TPM4,0.0051425193
EIF4A2,0.005030224
HBA2,0.004738939
TRIM38,0.004711882
SEPP1,0.0046876883
TGFB1,0.0046600136
PPP1R15A,0.004607286
HOXB2,0.0045027556
SVIP,0.004428739
GYPE,0.0044283727
HBA1,0.004332171
AVP,0.0042620855
GPSM3,0.0042420076
BST2,0.004175718
TPM1,0.004162712
CARHSP1,0.004136832
IQGAP2,0.0040622978
FAM118A,0.0039552525
TMEM54,0.003941536
LIMS1,0.003934714
SLC44A1,0.003931135
PPP3CA,0.0039087934
NEAT1,0.0038936224
FTH1,0.003878786
PGD,0.003875501
NFE2,0.0038612974
UBE2S,0.003846438
LMO2,0.0037934794
ZDHHC12,0.0037532868
RICTOR,0.0037172283
MBD4,0.0036931643
UBE2H,0.003643038
SMIM14,0.0035910544
PRKAR2B,0.0035782012
PITX1,0.003553585
TKFC,0.003543346
BIRC5,0.0035278867
HEMGN,0.0034933898
PHF19,0.0034804463
ARPC3,0.0034506996
FAM45A,0.0034367668
CCNB1,0.0033353502
SAMSN1,0.003322657
BLVRB,0.003306145
LINC-PINT,0.0032894416
COL18A1,0.0032863813
BCYRN1,0.003239537
PKIG,0.0032285661
TIMP1,0.003217082
PNMT,0.0031915046
PLP2,0.0031899754
THUMPD3-AS1,0.003171814
CCNL1,0.0031663482
DHFR,0.0031161439
ORAI2,0.0030893832
RP6-159A1.4,0.003062574
KIAA0101,0.0030313875
LEPROT,0.0030282484
CHD2,0.003017796
PPP1R12A,0.0030148563
TK1,0.0029669094
RGCC,0.002957124
CREG1,0.0029196772
CLTA,0.0029067714
DSCR8,0.0028747006
CD7,0.0028718156
PMAIP1,0.0028670428
SDCCAG8,0.002844627
BPGM,0.0027885989
IDH2,0.002784014
RNF213,0.0027380877
S100A1,0.002734334
MAP1A,0.0027334539
NPC2,0.0027308615
