,0
NUDC,0.0084296875
ERV3-1,0.008101211
HMGB1,0.0077412543
SSB,0.0076175076
PTTG1,0.007596452
LYAR,0.0075798924
RPL22L1,0.0074511794
TFRC,0.007423765
MDH2,0.007399977
AVP,0.0073533645
NME1,0.0073349685
PRSS57,0.007227062
HSPA8,0.0071866447
CKS2,0.0070454893
RALA,0.0066406834
EBNA1BP2,0.006582391
UBE2S,0.0064760465
APOE,0.006453013
HP1BP3,0.0064425403
ENO1,0.006178475
CKS1B,0.005651827
CDCA8,0.005644508
CKB,0.0054600607
ASPM,0.005390795
TKT,0.005376015
CD7,0.0052697444
RTN4,0.0052653174
PRDX4,0.00520822
NUSAP1,0.0051512355
PDE4DIP,0.005130739
PHF19,0.005013967
CENPF,0.004992178
GLUL,0.0049004345
CACYBP,0.0048605227
CDC45,0.004848189
ANKRD11,0.0048476304
CDK1,0.004836332
HNRNPH1,0.004791818
TOR3A,0.0047840397
HMGB2,0.004720503
TAPBP,0.0046592606
CPEB4,0.004529656
KPNA2,0.004517771
TOP2A,0.0044570677
COL18A1,0.004352588
KCNH2,0.00432838
BEX2,0.0041367323
KIF2C,0.0041221906
CST3,0.0041117975
H1FX,0.0040723737
EIF1,0.004019072
MARCKSL1,0.0039897957
TRIM38,0.0039511593
LDHA,0.003935806
EIF4A2,0.00393388
EIF1B,0.0039323703
LYL1,0.0039282055
PTMA,0.003918324
DYNLL1,0.0038052844
COMT,0.0038018436
RP11-85G21.3,0.0037883592
SSBP1,0.0037618754
UBALD2,0.0037450672
PPP1R14A,0.0037331912
CD99,0.0037260954
CMTM6,0.0036909808
SPC25,0.0036711048
CFD,0.0036524555
GYPE,0.003583298
HIST3H2A,0.0035176456
PPP1R12A,0.0035155457
HSP90AB1,0.0034987046
LMO2,0.0034962585
HIST1H2BJ,0.0034160693
GTSE1,0.0034112756
NUCKS1,0.0033804919
ARID5B,0.0033418653
PIF1,0.0033268037
HN1,0.0033047632
PPIB,0.0032809838
DDX1,0.00328065
PRDX2,0.0032632006
RNASE1,0.0032379855
CTSB,0.0032377485
CENPE,0.0032214737
BRI3,0.0031729338
RANBP1,0.00316872
PPP1CB,0.0031449106
RAN,0.0031292508
CDCA7,0.0031127639
ZSWIM8,0.0030971519
HBG1,0.0030901146
TUBA1B,0.0030581327
RAB11FIP1,0.0030517867
PRDX1,0.0030371351
ZYX,0.0030297367
SLC20A1,0.0030005637
JUND,0.0029990105
ATP1B1,0.0029778047
S100A13,0.0029775153
CCNA2,0.002932763
HSP90B1,0.0028981136
LAPTM4B,0.0028885782
PA2G4,0.002850937
LMNA,0.0028465225
ILF3-AS1,0.002836082
POLR2E,0.0028351939
C1QBP,0.0028224508
CLTA,0.0028074556
GSTP1,0.0027909968
BPTF,0.0027584117
KIF14,0.0027561914
ZNF431,0.002748282
LEPROT,0.0027362504
WDR43,0.0027046932
SMAP2,0.0026716152
BST2,0.0026491238
LINC00685,0.0026347942
ICAM1,0.002634427
RP11-538P18.2,0.002631813
MYL12A,0.0026307038
CHI3L2,0.0026052278
ATF7IP2,0.0026051572
CLU,0.0025342023
ISG15,0.0025154809
GAD1,0.002513686
DDAH2,0.0025047185
DPYSL2,0.0024907293
PNISR,0.0024818035
MAP1LC3B,0.0024645077
TPRA1,0.0024607957
TNFAIP8,0.0024570553
CD63,0.0024469127
MT1G,0.0024062134
CD9,0.002400027
LDHB,0.0023722555
CAPZA1,0.0023714823
APOC1,0.002370806
SLC3A2,0.0023618466
NPW,0.0023533194
CKAP2,0.0023488447
CCNB1,0.0023278955
DDIT3,0.0023226312
TRIM56,0.002315909
HSP90AA1,0.0023098823
ACTG1,0.0023070187
LRMP,0.0023037759
GINS2,0.002273964
HIST1H2BH,0.0022314882
SRSF7,0.002228501
RP11-109G23.3,0.0022219724
SAMSN1,0.0022207485
PKM,0.0022160388
HIST1H2AC,0.0021955243
AURKA,0.0021804224
SGOL2,0.0021684924
SLC2A1,0.0021562506
SLC7A11,0.0021512378
SLC25A45,0.002148859
FABP5,0.002124685
CREM,0.0021186122
RP6-159A1.4,0.0021177304
PSMA4,0.002107992
CD59,0.0021039024
COX17,0.0021023608
IFITM2,0.002099485
CSTB,0.0020831856
CD164,0.0020534028
MAP1B,0.0020296834
ATF6B,0.0020295775
TPX2,0.0020246545
CALR,0.002010762
TFAP2B,0.001992493
SRSF3,0.0019725873
CREBRF,0.0019604627
KIT,0.001957859
SMC4,0.001953219
CEBPD,0.0019508556
DNAJB1,0.0019503072
RUNX2,0.0019371919
GABARAPL1,0.0019300578
EIF2S3,0.0018843513
PITX1,0.001883836
XIST,0.0018743058
DST,0.0018682923
CCNB2,0.0018396096
PPCS,0.0018378859
TAOK3,0.0018321709
HEMGN,0.001831197
BMP2K,0.0018223703
PEG10,0.0018102331
CDC20,0.001793071
CNN1,0.0017863889
DAZAP2,0.0017838
PLK1,0.0017736679
CLEC2B,0.0017714096
NFKBIA,0.0017701613
CYB5D2,0.0017468459
HSPB1,0.0017398244
SDCCAG8,0.0017322232
RHOH,0.0017295157
BIRC5,0.0017274589
ATAD2,0.0017233742
CNTRL,0.0017150111
HEPH,0.0017077926
PIM2,0.0016851145
GYPA,0.0016820008
RP11-445F12.1,0.0016744756
MGST3,0.0016703058
CTD-2012K14.6,0.0016626095
PCNA,0.0016508931
MYB,0.0016467831
FAM178B,0.0016293583
HOXC13,0.0016281322
METTL7A,0.0016053409
ST6GALNAC1,0.0016052442
DNAJC4,0.0016033314
TMEM54,0.0016021018
SOCS1,0.0015989954
LGALS1,0.0015945571
CITED4,0.0015940494
