,0
HBZ,0.012537689
NEAT1,0.010209033
ASIC4,0.00823915
SOCS2,0.0077155214
ZSCAN16-AS1,0.0070557776
ARPC1B,0.007009973
ANKRD11,0.00684717
CST3,0.006507643
HBA1,0.0064567
SRSF7,0.006178773
KMT2E,0.0061447886
CSTB,0.0061267074
HOXB2,0.0058865794
PSMB6,0.005883604
SH3BGRL3,0.0058186655
CAP1,0.005809472
GYPB,0.005741472
ARPC3,0.005598891
CCND3,0.005581293
ACTG1,0.0054827114
PYROXD2,0.005184796
PSMB1,0.0051290654
HBE1,0.004957588
BTG2,0.0049216175
APOE,0.0048752753
HNRNPH1,0.004823487
GADD45A,0.004734509
BNIP3L,0.0046901293
ZFP36L2,0.0045925463
QPRT,0.0045615453
CISH,0.004545481
BPTF,0.004472437
MMP24-AS1,0.004471614
TOR3A,0.004446612
POLR2J3,0.004390303
PPP1R15A,0.0043524327
TSC22D3,0.004334729
STOM,0.0042571877
RICTOR,0.004185556
PRDX2,0.0041259853
S100A13,0.0041052653
ZC3HAV1,0.0040670596
HSPB1,0.0040512807
MACF1,0.0039496897
RNF168,0.0039206077
S100A10,0.003911111
LDHB,0.003907
YPEL5,0.0038986926
CD63,0.003831753
WBP5,0.0038099058
MALAT1,0.0038040886
JUND,0.003732087
HBA2,0.003720158
MEF2C,0.003694564
BLVRB,0.003671305
PPIB,0.0036529587
HIST1H4C,0.0036323352
SSB,0.0036233019
CTSL,0.0036217775
AMHR2,0.00360999
TAX1BP1,0.0035718924
CREG1,0.0035189863
IGBP1,0.0034859572
GLUL,0.0034816775
TPM1,0.0034402688
KCNH2,0.0034345167
ATP6V0B,0.0034159427
RRM2,0.0033794844
PPP3CA,0.0033704683
GYPC,0.003358992
KRT8,0.0033040433
PLA2G16,0.0032925787
S100A1,0.0032666486
LCP2,0.0032493423
HN1,0.003163016
ARHGEF6,0.0031508505
PNRC1,0.0031371065
GABARAPL1,0.0031235127
TNRC6B,0.0031001922
LMO2,0.0031000106
BST2,0.003089054
SUSD3,0.003073667
EIF1B,0.0030587846
SON,0.003041114
CRYM,0.0030347593
KCNQ1OT1,0.003005849
AAK1,0.0030032403
TLN1,0.002965607
TSPYL1,0.0029273357
NFE2,0.002901981
RSRP1,0.0028731725
SAT2,0.0028696666
HIST1H3H,0.0028670584
RP5-1171I10.5,0.0028598523
ZFP36L1,0.0028582513
ATP6V0E1,0.0028528958
SERPINF1,0.0028411662
AKAP13,0.0028321426
HSP90AA1,0.0028206557
TXNIP,0.002815339
CD47,0.0027438463
RUNX1,0.0027394304
TCF4,0.002730175
MT2A,0.0026960103
APOBR,0.0026844528
ZEB2,0.0026833983
CDKN1C,0.0026384834
CD53,0.0026343411
FEV,0.0025994314
ORAI3,0.0025899773
UBE2H,0.0025855752
RRP12,0.0025794532
C17orf99,0.0025744769
PLEKHA2,0.0025170618
RAC2,0.0025073332
MYL12A,0.0025037967
IDH2,0.0024874527
SMC4,0.002483512
CD37,0.0024706079
ATF7IP2,0.0024479711
ETS2,0.0024264385
CSAD,0.0023773415
VIM,0.00237336
XIST,0.0023681265
JMJD1C-AS1,0.0023578845
NCOA7,0.0023261546
DAZAP2,0.0023229597
ACAT2,0.0023163867
LAMP2,0.0023145855
FCGRT,0.0023138332
RHOC,0.0023024168
CTSZ,0.0022867739
SKIL,0.00227653
ACTB,0.002274861
ERV3-1,0.0022658363
ATF6B,0.0022449694
SMIM14,0.0022347388
FTH1,0.0022343532
CLSPN,0.0022253846
FILIP1L,0.0022116997
MPC2,0.0022000906
RP11-85G21.3,0.002198583
SUMF2,0.0021924917
DUSP13,0.0021505286
MYH7B,0.0021420917
PTPRS,0.0021409595
RNF130,0.0021385096
FLT3LG,0.002116037
LEPROT,0.002095761
C1orf56,0.0020824
MYL4,0.0020823346
SLC7A8,0.0020730041
BHLHE40,0.0020652025
H6PD,0.0020552531
CAPZA1,0.0020470403
PTPN12,0.0020399773
ASAH1,0.0020289908
NFKBIA,0.0020281621
SPARC,0.0020004627
PTPN7,0.0019883974
HELLS,0.0019868838
G6PD,0.0019858526
PRSS57,0.0019855788
CDC45,0.0019851422
PKM,0.0019649002
MARCH2,0.0019497216
PDLIM4,0.0019188451
ARID5B,0.0019179091
RP11-301G19.1,0.001899127
MTRNR2L8,0.0018818823
NCKAP1L,0.0018663823
ZMAT3,0.0018616299
BMP2K,0.0018329455
HERC2,0.0018297277
PSAP,0.001823042
AC093673.5,0.0018228916
TMSB10,0.0018099678
IL2RG,0.0018096389
MTHFR,0.0018073196
PA2G4,0.0018064321
HIST1H1C,0.0018044902
PPIC,0.0018005925
PDE9A,0.0017992401
SESN2,0.0017981966
CD82,0.0017937338
CLC,0.0017865208
PPCS,0.0017841018
BCL3,0.0017803882
SYF2,0.001780269
CHI3L2,0.0017776507
AC018816.3,0.001767142
ING2,0.0017642676
DUSP9,0.0017500328
FOLR1,0.00174629
TBX2,0.0017425476
PMP22,0.0017343891
TMEM158,0.0017159197
HOXC13,0.0017151977
TKFC,0.001714919
UBE2L6,0.0017113655
TRIM56,0.0017083937
SDF2L1,0.0017075056
POU2F2,0.0017060484
UGP2,0.0017039316
CD164,0.0016995141
UFD1L,0.0016985052
SERPING1,0.0016910891
GDF15,0.0016881459
EGR1,0.0016879706
SLC2A1,0.0016843928
GSTP1,0.0016777334
ZBTB16,0.001674907
AC142528.1,0.0016719295
LBH,0.0016682657
HES6,0.001665396
FAM89A,0.0016653478
SLC6A19,0.0016600054
IL6ST,0.0016570134
FAM228B,0.0016533604
LDHA,0.0016449009
HIST1H2BH,0.0016444366
C6orf1,0.0016420926
FES,0.0016391193
SQLE,0.0016142912
CREBRF,0.0016131245
TRIM38,0.0016004832
PROS1,0.0015990366
TESC,0.001597013
BPGM,0.0015947241
ANXA5,0.0015751587
ID2,0.0015673732
HOXB4,0.0015633714
AVP,0.0015459331
ANKRD10,0.0015454846
CD9,0.0015426122
IGFBP4,0.0015422434
MAP1A,0.0015374124
C11orf21,0.0015314755
ALAS2,0.0015305114
CPXM1,0.0015296771
SMPD1,0.0015256832
CTC-425F1.4,0.0015204452
HOXB6,0.0015168812
CTSC,0.001512899
PTRF,0.0015082691
RABGAP1L,0.0015003264
AC142472.6,0.0014896306
NCL,0.0014878005
SLC31A2,0.0014798986
SAT1,0.0014577537
CD52,0.0014493349
LINC01420,0.001447731
MROH8,0.0014389007
TUBA1A,0.0014370822
DNAJB1,0.0014357552
TSC22D1,0.0014324189
ZYX,0.001428707
FGD4,0.0014263873
BTK,0.0014263552
MDH2,0.001421349
HIST1H2BD,0.0014179588
HLA-C,0.0014092932
PLCG2,0.0014075257
MLLT11,0.0014041658
CITED4,0.0013914669
TM7SF2,0.0013849176
ITPRIPL2,0.0013789332
PLEKHA4,0.0013728803
DFNA5,0.0013704296
MYL9,0.0013666489
STMN1,0.0013654708
MEIS3,0.0013584361
SYTL1,0.0013559668
AHR,0.0013443233
GABPB2,0.0013414914
RHOBTB3,0.0013407759
RP11-693J15.6,0.0013394298
ARHGAP25,0.0013317774
RQCD1,0.0013305413
MT-ND6,0.0013200158
NIPSNAP3B,0.0013161529
P2RX4,0.0013126848
CALCOCO1,0.0013082306
CTSS,0.0013002864
GYPA,0.001295531
CHD2,0.0012951017
CD55,0.001259895
MKNK2,0.0012578985
B4GALT1,0.0012566607
DNASE1,0.001242699
NR4A2,0.0012420176
RGCC,0.0012404381
RFK,0.0012398255
CDC42SE1,0.0012388027
LIMS1,0.0012367994
TAC3,0.0012316942
RP11-538P18.2,0.0012217998
DDIT3,0.0012210846
ADAM8,0.0012194788
BZRAP1-AS1,0.0012153144
ZFHX3,0.0012066489
FCGR2A,0.0012032626
VGF,0.0012024627
NGRN,0.0011899511
ARL6IP5,0.0011888604
CLCN3,0.00117486
LPCAT2,0.0011718348
LINC01220,0.0011537398
ATG2A,0.0011512402
TNFAIP2,0.0011467031
SEC24D,0.0011434974
NR4A1,0.0011405585
AC009506.1,0.001128643
COL9A3,0.0011246495
TMEM173,0.0011213801
OR6C76,0.0011192877
QSOX1,0.0011132412
MRC2,0.0011123172
MYC,0.0011122525
PHLDA1,0.0011025096
PHKG1,0.0010992058
PRKCB,0.0010866112
CARF,0.0010848537
ABCC3,0.0010844546
MYL6,0.0010798217
DNAJC3,0.0010792845
IAH1,0.0010696694
HBG2,0.0010543605
LINC00936,0.0010498185
HIST1H1E,0.0010474327
SDCBP2-AS1,0.0010457634
RP11-166P13.3,0.0010434265
NCOA4,0.0010428617
FAM210B,0.0010387963
TUSC3,0.0010378532
VAMP5,0.0010227225
GADD45G,0.0010204011
TNFSF10,0.0010179
LGALS9,0.0010175378
RABAC1,0.0010157458
SLC2A1-AS1,0.00101223
IL17RA,0.0010099909
APOC1,0.0010072396
IRF7,0.000997255
YBX1,0.0009924243
ENO1,0.0009900194
HES1,0.0009880636
SLC25A45,0.0009780393
CRYL1,0.00097264926
GADD45B,0.00096995296
ORC6,0.0009658194
FOXA1,0.00096370373
RP5-882C2.2,0.0009557811
HSD17B14,0.00095300056
CTTNBP2,0.00094986474
BCL2L11,0.000947724
ADGRE5,0.000945618
SHC2,0.00094168633
RASSF2,0.0009336333
TSPAN10,0.0009330357
MT-CO1,0.0009316748
BRI3,0.0009311374
HOXB9,0.0009175687
ABAT,0.00091422466
DLX4,0.0009097764
B2M,0.00090871344
WAC-AS1,0.00090769475
RP1-34B20.21,0.0009062047
FAM129A,0.00090285536
CALM2,0.0009018998
AC002117.1,0.00090189354
TCN2,0.0008973814
ATP1B2,0.0008960559
ZNF436-AS1,0.0008845389
MT-ND1,0.00088186294
AC007246.3,0.0008706753
GLIPR1,0.0008705261
APOBEC3C,0.00086670404
S1PR1,0.00086281623
OAZ2,0.0008615261
NTS,0.0008594581
RP11-1398P2.1,0.0008583255
FBLN2,0.00084925175
RP11-84G21.1,0.00083611405
