,0
HBZ,0.01195612
PPIB,0.0070173396
SH3BGRL,0.0065180724
TSC22D4,0.006286484
GRN,0.0060488074
GYPB,0.005939376
HBA1,0.005713272
RTN4,0.0056905355
TXNIP,0.005586863
ALAS2,0.0054747937
PSMB2,0.0053981286
PNMT,0.005199011
BLVRB,0.0051773624
SNHG9,0.0051135863
RP11-717F1.1,0.0050678947
SERPINF1,0.0049874834
SMIM1,0.0048843347
ZSCAN16-AS1,0.0048678946
HBA2,0.0047934093
DDX1,0.0046090875
RHOBTB3,0.00443678
APOE,0.004422489
BCYRN1,0.0044222567
MSN,0.0043869596
SDCBP,0.0043772687
TCF4,0.0043661143
SLC25A37,0.0043148296
CLN5,0.004311997
RABGAP1L,0.004252531
GAL,0.0042475415
TUBB,0.0042140856
MGST3,0.0041714045
LINC01003,0.004065634
ROGDI,0.0040595173
AC007246.3,0.004051083
EMP3,0.0039948756
HES6,0.0039941208
HOXB2,0.003980995
MT1E,0.003974846
FABP5,0.003961187
PLEKHA4,0.0039594327
CLCN3,0.0039398116
MYL12A,0.0039052314
HEPH,0.0038714414
PSME1,0.0038634792
RHOC,0.0038440342
ATF4,0.003827629
TUBA1A,0.003821883
SERPINB1,0.0038085135
RABAC1,0.003729154
ASH2L,0.0036502539
UBE2L6,0.003635793
CTSL,0.003615286
COMMD6,0.0035284746
TGFB1,0.003523052
MSRB2,0.003469909
PLD3,0.003432639
LINC01420,0.0033923679
PITX1,0.0033810176
HBG1,0.0033692396
HIST1H2BG,0.0033023553
EBNA1BP2,0.0033004421
AURKA,0.0032543452
COMT,0.0032465009
CLU,0.00323451
SQSTM1,0.0031867684
USP53,0.00314539
ARHGDIB,0.0031407643
KLF6,0.0031385263
HSP90AB1,0.0031190037
SRM,0.0031040173
HEMGN,0.0030982248
CA11,0.0030758884
ERV3-1,0.003066195
CCR10,0.0030518293
ST6GALNAC1,0.0030479615
LYL1,0.0030378045
USP20,0.0030162293
SLC2A1,0.0030038613
H1FX,0.002994013
DDIT3,0.0029783775
UBE2S,0.0029468588
BTG1,0.0029367688
PHKG1,0.0029296142
LRP10,0.0029201224
UFD1L,0.002915947
PIM1,0.0029056862
GPSM3,0.0028905354
HBG2,0.0028887084
TRAPPC6A,0.0028715848
C1orf61,0.002869395
MPZL1,0.0028640819
STAM-AS1,0.0028519009
LIMD2,0.00284618
PPP1R15A,0.002809658
LYAR,0.0027729445
SEPT6,0.0027669051
ASAH1,0.0027656758
RPL22L1,0.0027540517
POLR2J3,0.002725725
FTH1,0.0027255167
CYP3A5,0.0027254098
ITM2B,0.0027220668
GYPC,0.0027051643
RCSD1,0.0026608682
ATAD2,0.002660638
HIST1H2BD,0.0026568575
MLXIP,0.0026519685
NHLRC3,0.002639235
THEMIS2,0.0026335889
MROH8,0.002617331
WAC-AS1,0.0025976861
CEBPB,0.0025973343
SAMSN1,0.0025852942
RP5-1171I10.5,0.002584481
PDLIM4,0.002568741
RHOH,0.0025356887
TPM4,0.0025277303
ODC1,0.0024913806
FCER1G,0.0024816822
CD59,0.0024811365
GABARAPL1,0.0024526245
KIAA0101,0.0024449965
EIF1,0.0024411348
AC016629.3,0.0024360637
SMAP2,0.002431457
TKT,0.002411709
CARHSP1,0.002408644
PGD,0.0024079147
TUBB4B,0.0023888468
HIST1H1C,0.002382719
SQLE,0.0023678408
BCL2L1,0.0023666678
RAC2,0.0023449268
ATF7IP2,0.0023092667
ANXA2R,0.00230114
MLLT11,0.002290856
PLEKHA2,0.0022747354
CDC45,0.002269956
NCOA7,0.0022479165
RICTOR,0.0022351004
FAM101B,0.0022226397
OAZ2,0.002213681
MYL9,0.002210506
DNAJC3-AS1,0.0021970347
THUMPD3-AS1,0.0021802734
S100A1,0.0021587233
DOK2,0.0021513985
FCGRT,0.0021176294
OS9,0.0021139497
RGCC,0.0021083276
CMB9-22P13.1,0.0021040034
RRP12,0.0020765183
PLAUR,0.0020416956
TAC3,0.002033839
SRSF7,0.0020313389
RTN2,0.0020232557
ENO1,0.0020178938
COX17,0.002017031
RP11-51J9.5,0.0020079957
ARPC5,0.001991259
GIPR,0.001986706
LINC00936,0.0019606343
B2M,0.0019561886
PSMA4,0.0019547688
PPP1R14A,0.001935149
KLF1,0.0019319672
SELM,0.0019146663
HLA-C,0.0018900644
TMSB4X,0.0018767159
HLA-B,0.0018739657
CACYBP,0.0018608756
AP1S2,0.0018456677
APOC1,0.0018428311
CORO1A,0.001833087
KMT2E,0.0018258118
C17orf99,0.00182439
C2orf88,0.0018231154
LDHB,0.0018063994
LEPROT,0.0018060067
AC142472.6,0.0017919951
PSMB9,0.0017873797
SNCG,0.0017843334
MT-ND4L,0.0017842407
LINC00853,0.0017437726
RRM2,0.001733962
SCPEP1,0.0017288419
ORAI2,0.0017179518
MYL6,0.0017122537
TAX1BP3,0.0017117572
AFMID,0.001704523
GAPDH,0.0016925895
ECM1,0.0016807939
RP11-708J19.1,0.0016557681
NUCB2,0.0016495612
FAXDC2,0.0016435871
PTP4A3,0.0016395772
ARMCX3,0.0016367341
ATF6B,0.0016311867
LGALS1,0.0016237337
TKFC,0.0016229153
GNAI2,0.0016176349
AIM1,0.0016121108
DNASE1,0.0016116012
GATA2,0.0016055106
BPGM,0.0016018698
C10orf11,0.0016002558
MPC2,0.0015962886
CNN2,0.0015873412
PEG10,0.0015758398
MAGED2,0.0015710705
FAM19A2,0.0015601433
WARS,0.0015570465
SLC46A3,0.0015549033
DDX21,0.0015540675
HBE1,0.0015536105
CD53,0.0015530935
SYP,0.0015523446
HIST1H2BH,0.0015451505
SOCS1,0.001539414
MYL4,0.0015319365
CAP1,0.0015304805
YPEL1,0.001524359
RTBDN,0.0015178764
CARF,0.0015060364
FAM43A,0.0015009388
GABPB1-AS1,0.0014843205
ISG15,0.0014792249
FNDC3B,0.0014711905
UCP2,0.0014704459
CLSPN,0.0014693332
HN1,0.001467318
LMO2,0.0014646456
FAM234A,0.0014466445
TLE2,0.0014394138
NAGK,0.0014378645
SERPINB9,0.0014237892
ICOSLG,0.0014133445
DSCR8,0.0014090585
IFI27L2,0.001406999
PYY,0.0014000172
TMEM154,0.0013955415
XIST,0.0013658672
FOLR1,0.0013604845
CDKN1A,0.0013451141
KCNH2,0.001337898
FAM178B,0.0013229783
ZMAT3,0.0013169586
PRDX2,0.0013052324
IL2RG,0.0012928566
HSPB1,0.0012905976
MACF1,0.0012799099
AC020571.3,0.001271078
HOXB6,0.0012687875
PLCG2,0.0012649322
BAZ2B,0.001260436
GYPE,0.0012589393
ARHGAP4,0.001253682
CREBRF,0.0012529778
H6PD,0.0012522036
ASRGL1,0.0012503499
GSTP1,0.0012477273
GLUL,0.001245632
MILR1,0.0012443836
QSOX1,0.001235602
CSF3R,0.0012349145
TBC1D10C,0.0012234155
DNAJA1,0.0012220915
CTSS,0.0012210676
PPIC,0.0012205777
CRYL1,0.0012191826
CFD,0.0012190307
TFRC,0.0012066102
LINC00324,0.0012052251
RP11-367G6.3,0.0011878356
FAM83A,0.0011862487
ICAM1,0.0011826383
ITGB2-AS1,0.0011755871
ZNF436-AS1,0.0011546896
SARS,0.0011522352
CEBPD,0.001140496
MANF,0.0011393857
RMI2,0.0011378175
PLEKHB1,0.0011359467
PLA2G16,0.0011344466
TPRA1,0.0011245289
AC245100.1,0.001122034
LYZ,0.0011201833
HES1,0.0011189671
DLGAP5,0.001118814
MYLIP,0.0011094845
FTL,0.0011080519
PRSS57,0.0010820705
SSBP1,0.0010731705
ID3,0.0010703633
TYROBP,0.0010640894
MIR3945HG,0.0010577304
CPQ,0.0010544428
TF,0.0010543277
SERTAD1,0.0010503345
LINC01094,0.001038359
SPINT1,0.0010375194
RP11-83A24.2,0.0010354079
NUCKS1,0.0010309516
IAH1,0.0010291466
CIB3,0.0010240773
