,0
HBZ,0.012942316
SNHG19,0.006947319
QPRT,0.0059019
LMNA,0.0058396957
PLA2G16,0.0056701894
SLC25A37,0.005641945
PKIG,0.0051905625
ASIC4,0.005189426
VAMP2,0.0050386153
HBA1,0.0050103595
TMSB10,0.0049329074
PSMA4,0.004887392
MAGED2,0.004801264
BRI3,0.004745774
AP001171.1,0.0045889444
SNHG9,0.0045008804
TSPAN13,0.004499557
PPP1R18,0.004455171
ATF4,0.004174051
CFD,0.0041170903
TRIM56,0.0040574656
NR2F2,0.004014611
RAB11FIP1,0.0039404747
MARCKSL1,0.0039170478
PRSS57,0.00380194
STIM2,0.0037284133
CCNL1,0.0036882279
SOX4,0.0035809875
MDH2,0.0035473395
TOR3A,0.0035157097
HIST2H2AC,0.0035062758
GPSM3,0.0034844656
GADD45A,0.003484087
SEPT6,0.0034827513
MAP7D1,0.003463051
HIST1H4H,0.0034616143
NHLRC3,0.0034484921
ADAMTSL4,0.0033529082
YPEL5,0.0033391619
PLPPR3,0.003297712
AK8,0.003284423
CTSS,0.0032693646
NEAT1,0.0032636807
BTG1,0.0032353324
ID3,0.0032221705
VAT1,0.0032205584
TJP2,0.0032021555
BSDC1,0.0031656707
ALAS2,0.00305992
APOE,0.003007245
IGBP1,0.002971472
BIRC5,0.0028812499
SMIM14,0.0028667168
FASN,0.002865899
TNRC6B,0.0028589566
PSMB1,0.0028220857
DBI,0.002817602
CYBA,0.0027857441
ID1,0.0027785501
CD7,0.002760334
GYPB,0.0027079312
TPP1,0.0026703419
KCNQ1OT1,0.002667791
HHEX,0.002657576
GABPB1-AS1,0.0026544256
AKAP13,0.002645284
AMHR2,0.0026272314
PPCS,0.0026201678
C21orf58,0.0026171242
CST3,0.0026118075
TSC22D1,0.0026028068
CRELD1,0.0025946929
PYCARD,0.0025867503
TAC3,0.0025697623
RGCC,0.0025628505
CEBPE,0.002552867
HBA2,0.0025493726
CENPF,0.0025345618
HIST1H2AC,0.0025215477
RGS18,0.002518502
MPZL1,0.0024961259
CDC45,0.002488941
LEPROT,0.0024887228
GSTP1,0.0024877724
LYZ,0.0024291794
NPC2,0.0024284092
HBG1,0.0024223754
NPW,0.002415181
AIM1,0.0024006523
PLP2,0.002373731
POLR3GL,0.0023606701
FYB,0.0023535374
HEMK1,0.0023514123
C2orf88,0.0023392832
PLEKHO1,0.002331217
C4orf48,0.0022963781
CCS,0.0022924673
ASRGL1,0.0022597173
CCRL2,0.0022501433
PRDX1,0.0022189438
CMB9-22P13.1,0.0021897305
DLGAP5,0.002165207
SNX10,0.0021362635
BCYRN1,0.002123428
HIST1H1E,0.0021047636
SOCS2,0.0021046363
DNASE1,0.0020914222
TRIM38,0.0020904879
MS4A3,0.002087088
MILR1,0.002073926
ARPC1B,0.002053375
FAM210B,0.0020511008
LST1,0.002045187
IAH1,0.002026543
HIST1H1C,0.0020177523
UBE2L6,0.001991597
SOD2,0.0019908745
BNIP3L,0.0019750742
REEP6,0.0019647945
PLD3,0.0019585176
ARMCX3,0.0019372276
RPS3A,0.0019367017
HSP90B1,0.0019344374
GDF15,0.0019218515
LRMP,0.0019076531
MGST3,0.0019007007
HIST1H3H,0.0018989189
POLR2E,0.0018921944
LMO4,0.0018833394
LIPH,0.0018711656
RPL7,0.0018526497
PMP22,0.0018323199
RPS6,0.0018171424
ANXA2R,0.0018114594
CYTIP,0.0018096068
SAT1,0.0018084674
LACTB,0.0018051066
AC016629.3,0.0018017214
SPARC,0.0017801097
FTL,0.0017722768
GYPC,0.0017369374
JUN,0.0017002425
SPC24,0.001699967
CRYAB,0.0016947724
RPL3,0.0016909506
TRAPPC6A,0.0016858875
PNMT,0.0016696062
CREG1,0.0016681397
PDE4DIP,0.0016645396
PMAIP1,0.0016544648
HBD,0.0016357555
DSCR8,0.001628169
AFMID,0.0016251333
ING2,0.0016140543
RPL7A,0.0016062864
CD52,0.0015952968
PLCG2,0.0015857464
CDC42SE1,0.0015549065
USP20,0.0015508474
C10orf10,0.0015502222
MLLT11,0.0015482237
WAC-AS1,0.0015472112
RP11-326I11.3,0.0015452801
CCNA2,0.001540095
PNPLA8,0.0015396347
RNASET2,0.001524449
MSH6,0.0015239118
SARS,0.0015225391
PKDCC,0.0015160842
CKAP2,0.0015086548
OS9,0.0015084604
LDHA,0.0015050287
ARID5B,0.0015047432
LBH,0.0014982122
RP11-301G19.1,0.0014922592
ANXA3,0.0014808266
PLAUR,0.0014765195
NABP1,0.0014632142
PROCR,0.0014626511
GYPE,0.0014609769
ATF7IP2,0.0014567173
PITX1,0.0014548369
CYP3A5,0.001450492
RP11-83A24.2,0.0014332572
RSAD2,0.0014246457
RPL34,0.0014218204
S100A10,0.0014070527
PRDM1,0.001398178
CALCOCO1,0.0013910487
UBC,0.0013801272
ASAH1,0.001377544
WARS,0.0013738474
MEIS3,0.001367729
AC245100.1,0.0013657687
GIGYF1,0.0013629114
CFAP70,0.001325241
SDCBP,0.0013208975
ADCK1,0.0013185891
VWA5A,0.00131656
DNAJC3-AS1,0.0013161062
ZYX,0.0013129083
MFGE8,0.0013099768
KCNE3,0.0013074423
PSMB3,0.0013037456
IL17RA,0.0012908181
EXOG,0.0012849793
H1FX,0.0012816198
DMTN,0.0012795989
SLC25A45,0.00127405
GAL,0.0012711447
APOC1,0.001268059
HMGB2,0.0012668541
TMEM191C,0.0012623459
KLF1,0.0012589976
FST,0.0012524751
MYO1F,0.0012516186
ATF5,0.0012486803
BATF3,0.0012441137
RAB3D,0.0012440381
FLT3LG,0.0012367582
METTL7A,0.0012363559
SERPINB1,0.0012275662
CTSB,0.0012066347
THBS3,0.0012032478
SHISA8,0.0011935098
TNNT1,0.0011881433
KCNQ1,0.0011827055
AP000769.1,0.0011822984
HOXB6,0.0011818915
C6orf1,0.0011728738
FAM83A,0.00117261
WSB1,0.0011698422
MLXIP,0.0011657075
NCL,0.0011593489
MALAT1,0.0011592263
FAM118A,0.0011485177
SHC2,0.0011483602
FEZ1,0.0011429029
HLA-A,0.0011395876
LY6E,0.0011375963
SMIM3,0.0011298966
TES,0.0011224168
AC009506.1,0.001120146
MAPKAPK2,0.0011131618
HSD3B7,0.0011122593
DAZAP2,0.0011088634
SMIM1,0.0011064899
RTBDN,0.0011004416
ZEB2,0.0010949151
CCDC157,0.0010934303
HMMR,0.0010878226
ITGB2-AS1,0.0010845299
TRIM5,0.0010728359
FTH1,0.001067401
FLJ20021,0.0010662047
SAMD11,0.001065789
FSIP2-AS1,0.0010648886
MYLIP,0.0010563242
NCOA7,0.0010560104
DUSP9,0.001054345
FUCA1,0.0010513815
SKIL,0.0010508628
TGFBR2,0.0010473703
CASC9,0.00104512
NGRN,0.0010331558
FAM19A2,0.0010327034
HES4,0.0010291066
ACP5,0.0010281078
GSTM3,0.0010275109
SAT2,0.001024652
SRM,0.0010241702
ZBTB16,0.0010232391
MS4A4A,0.0010177109
NBR1,0.001016064
AC142528.1,0.0010115183
SERPINF1,0.0010020375
IL10RB-AS1,0.0009997889
PHB,0.0009933666
CPQ,0.0009853827
HIST1H2BJ,0.0009839995
SERTAD1,0.0009834428
CITED2,0.0009829581
MIR3945HG,0.0009821451
GYPA,0.00097619795
PRDX5,0.0009711672
ATF6B,0.00096514734
ZFP36,0.00096361025
PTGS1,0.0009611491
SMOX,0.00095841946
ROGDI,0.0009571006
RP11-294J22.6,0.00095068885
DDIT3,0.0009431184
GRAP2,0.00094233314
TIMP4,0.0009402732
MAP1A,0.0009379026
TUBA1C,0.00093628815
ODC1,0.0009325554
UBASH3B,0.0009308937
ATP6V0B,0.00092548196
COTL1,0.00092287984
TKFC,0.000921874
DPYSL2,0.00092065946
MPC2,0.0009178373
CDKN2D,0.0009175635
GATA2,0.0009160435
HIST1H4E,0.0009124107
ITGAM,0.0009118476
TBC1D10C,0.00090374274
ADGRE5,0.0008961261
LINC00853,0.0008953412
FAM89A,0.00089350174
TLE4,0.0008927994
FOS,0.000889824
PDE9A,0.0008859114
PAQR7,0.00088351156
AREG,0.0008821862
LINC00694,0.0008809087
ALDH1L1,0.0008805893
LINC00449,0.00087570155
SYTL1,0.00087227655
HNRNPH1,0.0008707207
HIST3H2A,0.0008687007
CENPA,0.0008638231
RAN,0.0008630881
SLC22A18,0.00086075196
ZBTB38,0.0008603012
CHI3L2,0.0008558296
TBX2,0.0008549693
LYRM9,0.0008538144
ATP1B2,0.0008526731
PHLPP2,0.0008505379
CITED4,0.00084794976
DDC,0.0008445392
RHOH,0.0008322963
CLEC4M,0.00082838506
BAIAP2-AS1,0.00082243094
OAZ2,0.0008190019
SDF2L1,0.0008153472
