,0
PRDX2,0.007446592
LMO4,0.006653999
PSMB3,0.0064276713
BLVRB,0.006396607
ACAT2,0.006353135
CFD,0.005823585
HBZ,0.005784384
RAN,0.005449898
HSP90AB1,0.0053454484
GABPB1-AS1,0.005052711
TFAP2B,0.004984336
VAMP2,0.004965983
COL18A1,0.0049337465
LMO2,0.0049096844
MDH2,0.0049057244
MYL4,0.004837758
GYPB,0.0047613727
SET,0.0047159716
WBP5,0.00468244
MPC2,0.0045246687
ZC3HAV1,0.004416993
NEAT1,0.0043917084
APLP2,0.004215285
SYF2,0.0041824086
SERPINB1,0.0041719796
TOR1AIP2,0.004106525
PDIA4,0.0040891385
RP11-717F1.1,0.0040532914
STMN1,0.004000138
CTSL,0.0039403355
TEX30,0.0039285133
ATP6V0E1,0.003844891
DHFR,0.0038430286
TAOK3,0.0038401214
KMT2E,0.0037715929
CD99,0.003687277
PTMA,0.003674111
HN1,0.0036102487
HBD,0.0035999839
PHB,0.0035671035
ARPC3,0.0035394437
PRDX4,0.0035192021
NENF,0.003516043
TUBA1B,0.0034550878
MARCKSL1,0.0034527488
ARL6IP1,0.0034257483
TUSC3,0.0034172214
HIST1H3H,0.0034158607
MT-ND6,0.0034153238
HBA1,0.0033973663
SYP,0.0033959618
HOXB9,0.0033877238
KIF14,0.0033606293
JADE1,0.003348309
KCNQ1OT1,0.0033196514
C10orf11,0.0032901869
HMGB1,0.0032751553
ALAS2,0.0032490566
NR2F2,0.0032453227
ANP32E,0.0032314311
SOX4,0.0032048528
CITED2,0.003177878
PSMB2,0.0031711026
PPP1R14A,0.003161544
SMIM1,0.0031478857
DSCR8,0.0031458354
BIRC5,0.0031311205
MYLIP,0.0031224687
PRKCB,0.0031045058
HIST1H2BJ,0.0030760802
BPGM,0.003046784
CMB9-22P13.1,0.0030360927
NCOA7,0.0029893543
SDF2L1,0.0029096608
TNRC6B,0.002899368
MFGE8,0.0028300562
LGALSL,0.0028172955
CCDC136,0.0028117774
BPTF,0.0027876392
CYBA,0.0027754267
RSRP1,0.0027489
PRKAR2B,0.002732285
TUBB4B,0.0027087063
AC006262.5,0.002705069
FASN,0.002700011
TESC,0.0026944105
HMGB2,0.0026761696
CD52,0.002630119
CCND3,0.002627019
RABGAP1L,0.0026156397
YBX1,0.0026033772
CORO1B,0.0025964691
DNASE1,0.002567401
BCYRN1,0.002538528
HIST2H2AC,0.0025366375
RELN,0.002534588
TKFC,0.002533548
MS4A4A,0.0025294353
FILIP1L,0.0024991413
IL10RB,0.0024979527
HIST1H2BH,0.0024492417
HSD17B4,0.0024450845
ASH2L,0.0024266106
HBG1,0.0024099345
ICAM4,0.0024005843
BTG2,0.002397757
GSTM3,0.00239418
SERPINF1,0.0023704302
GALK1,0.0023688732
PTP4A3,0.002354249
NPW,0.002350884
COL2A1,0.002348219
HMGCL,0.0023453867
TRAPPC6A,0.002323622
RP11-93H24.3,0.0022987544
CTNNB1,0.0022961635
IDS,0.0022898773
DMTN,0.0022657113
REEP6,0.0022406494
CDT1,0.0022337858
HP1BP3,0.0022279045
PRDX5,0.0022262468
JUND,0.0022257254
ANKRD11,0.0022036221
SH3BGRL3,0.002203252
NPC2,0.0021907364
CPXM1,0.0021844525
CPEB4,0.0021739262
DAZAP2,0.0021509356
ORAI2,0.0021128778
STIM2,0.0021108864
WARS,0.0021014204
HSPB1,0.0020959957
MPP5,0.0020821167
CCDC159,0.0020564753
MDM4,0.0020490214
CDC42,0.0020461597
PHACTR1,0.0020398383
MAP1B,0.002036406
PGD,0.0020358474
SMIM3,0.0020198165
BAZ2B,0.0020078942
SHISA8,0.0020029428
RNF168,0.001975488
PSMB9,0.0019639276
NME1,0.0019534107
ILF3-AS1,0.001946862
C1QBP,0.0019357369
CEBPB,0.0019295019
TPM1,0.0019114115
HIST1H2BD,0.0019073752
SEPT6,0.0018997365
FTL,0.0018961006
TSC22D1,0.0018877939
ROGDI,0.0018824914
HELLS,0.0018671181
JUNB,0.0018666268
ZFHX3,0.0018660632
MT-ND1,0.0018624496
KIAA1551,0.0018595774
DACT3,0.0018569584
RAB4B,0.001853415
SNX10,0.0018476915
WAC-AS1,0.0018386159
DOK3,0.0018357887
RNASE1,0.0018298759
ANXA3,0.0018276959
GINS2,0.0018247826
SERPINB9,0.0018238921
FNDC3B,0.0018217296
