,0
TK1,0.007822126
HNRNPH1,0.0077219876
S100A11,0.0075387554
PSMB3,0.0071948916
CDCA7,0.006922224
AIF1,0.006443554
CCND3,0.006345929
KRT8,0.0060835727
SRSF7,0.0055214996
TIMP1,0.0054861503
KRT18,0.0054479907
TMSB4X,0.0054456806
TUBA1B,0.00541888
PSMA4,0.0053689526
AURKB,0.005368708
HP1BP3,0.00529669
RP11-301G19.1,0.005132164
PHLDA2,0.0050543714
CKS1B,0.004968651
NUCKS1,0.0048634647
DNAJA1,0.0048376382
COTL1,0.004798604
STMN1,0.0047747837
APOBEC3C,0.004706903
MANF,0.0046420516
HSP90AA1,0.004632707
WSB1,0.0046223
HMGB2,0.0046200072
ASH2L,0.0045983396
CLIC1,0.0045842077
PPP1R18,0.004563923
NUSAP1,0.004508468
HOXB9,0.004497911
LY6E,0.0044134306
WBP5,0.0043319846
LAPTM4B,0.0043136114
ANXA5,0.004280366
SSBP1,0.0042618103
SPC25,0.004220191
MALAT1,0.0041437787
CDKN2C,0.0040935474
CREM,0.0040667467
AK8,0.004032979
HIST1H3H,0.004027767
DDIT3,0.0040089656
NUDC,0.0039839153
HN1,0.003960358
COX17,0.003921113
DEK,0.0038827064
BRI3,0.003867449
CLTA,0.0038527006
DYNLL1,0.0038399445
RTN4,0.0038380364
HMGB1,0.0037870475
ANP32E,0.0036400578
OAZ2,0.0036068587
COL2A1,0.0035423636
EIF1,0.0035385957
UBE2S,0.0035346856
NINJ1,0.003532411
S100A13,0.0034718257
SH3BGRL,0.003452021
CCNB2,0.0034423622
CENPF,0.0034411128
HIST1H2AC,0.0034170756
VIM,0.0034064923
HIST1H2BD,0.0034023488
CD52,0.003386322
STIM2,0.003359887
RSRP1,0.003349392
GTSE1,0.0033184565
CALR,0.0032948016
HIST1H2BG,0.0032552064
JUNB,0.003209026
RPL22L1,0.0031985964
SKAP2,0.0031807432
MYH9,0.0031660297
MPZL1,0.0031328541
IFITM2,0.003065917
LRP10,0.0030449773
SH3BGRL3,0.0030428334
GSN,0.0030352846
IER2,0.0030120322
ANKRD28,0.0029900118
ARPC3,0.0029675364
PRKCB,0.0029671877
HIST1H1C,0.0029606724
LGALS1,0.0029412478
LHX1,0.0029342743
RMI2,0.0029303022
CYB5D2,0.00290331
DUSP13,0.002892132
PNISR,0.0028805868
CD63,0.0028614798
OS9,0.0028468652
GIGYF1,0.0028464983
AURKA,0.0028372083
CDC42,0.0028304046
MYLIP,0.0028288774
TPX2,0.0028241258
DHFR,0.0028227172
FAM101B,0.0028104642
CKAP2,0.002785599
RP11-1114A5.4,0.0027789513
ARPC1B,0.0027568173
BIRC5,0.0027544915
MT-ND6,0.0027449087
MARCKSL1,0.0027348506
APOBR,0.0026863387
FAM83A,0.0026856945
APOLD1,0.002683118
DOK2,0.0026776255
TAX1BP1,0.0026615374
HMGN2,0.002652435
FOLR1,0.0026502374
MSRB1,0.002616933
PHB,0.0026050613
MR1,0.00256458
POLR2E,0.0025481964
XIST,0.002545191
C4orf48,0.0025350058
DAZAP2,0.0025204998
MYB,0.0025021813
ZFP36L1,0.0024999639
CSTB,0.002476151
RELN,0.002470625
MDH2,0.0024601843
MAP1LC3B,0.0024496824
C10orf11,0.0024277535
SAT1,0.0024213884
CD7,0.0024082554
LYZ,0.002382403
LIMD2,0.0023638294
ASPM,0.0023539248
ATAD2,0.002341213
TUBB2B,0.0023402376
SON,0.0023373237
TXNIP,0.002331064
GADD45A,0.0023262037
MS4A3,0.002323438
GATA2,0.0023158523
CENPA,0.0023098656
ST3GAL5,0.0022898875
C21orf58,0.0022703076
CENPE,0.0022700815
TUBB,0.0022618985
CDKN2D,0.0022585061
FAM178B,0.002241723
YPEL5,0.002238426
MSH6,0.0022040813
C6orf1,0.0021926921
ID1,0.0021789167
CTD-3193K9.4,0.0021733867
KRCC1,0.0021712189
ZFP36L2,0.0021587387
AAK1,0.0021423306
NME1,0.0021359483
MYL6,0.0020998158
VAMP8,0.0020930325
EXOG,0.0020912918
HES6,0.0020607966
HIST1H2BJ,0.0020546452
PTMA,0.0020443671
TAC3,0.0020410104
BLVRB,0.0020230375
DNAJC3,0.002017644
CFH,0.001991369
CHD2,0.0019790775
PPP3CA,0.0019745417
TMSB10,0.0019720886
HMGCL,0.0019590752
AC009506.1,0.0019452798
MAPKAPK2,0.0019415985
MAPRE3,0.0019413785
HIST1H4H,0.0019264119
KCNH2,0.0018914439
IRF2BP2,0.0018769936
CDCA8,0.0018705766
SPINT1,0.0018694258
LST1,0.0018582575
RP5-882C2.2,0.0018559836
PTTG1,0.0018378951
MGST3,0.0018282523
MARCH2,0.0018257118
ACAP1,0.0018218869
FAM118A,0.0018116272
PLAUR,0.0018000082
SWAP70,0.0017938288
CMTM6,0.0017771197
SMC4,0.0017705585
GABPB1-AS1,0.0017577144
EMP3,0.001756032
SQSTM1,0.0017544336
ARPC5,0.0017493685
RP11-538P18.2,0.0017470493
SDF2L1,0.0017352188
PLXNA2,0.0017207279
PLK1,0.0017172499
SRSF3,0.0017033004
PHKG1,0.001698397
SMIM14,0.001693411
NAGK,0.0016915437
PRDX1,0.0016880071
JUND,0.0016726449
TFPI,0.0016631535
ITGAM,0.0016582352
AP001171.1,0.0016561924
NUCB2,0.0016448774
USP53,0.0016380424
PLEKHO1,0.0016312096
TEX30,0.0016228269
HIST1H1E,0.0016164957
PYROXD2,0.001609989
NPW,0.0016037885
CD59,0.0016027665
PHF19,0.0015968553
TJP2,0.0015922377
IGFBP4,0.001588205
HSPB1,0.0015859923
CITED2,0.0015672905
MTRNR2L8,0.001563618
CD48,0.0015566808
RRM2,0.0015558645
FCGR2A,0.0015399631
NPC2,0.0015304832
FAM89A,0.0015296835
B2M,0.0015252171
ID2,0.0015226221
TRPM4,0.0015205251
AC007246.3,0.0015119192
FRG1,0.0015084996
CTD-2012K14.6,0.001500701
TMEM158,0.0014978951
ORC6,0.001496137
GADD45B,0.0014929695
RP11-708J19.1,0.0014857682
UPP1,0.0014842913
JADE1,0.0014841178
PTPN12,0.0014835153
DNAJB1,0.001480301
PSMB1,0.0014738048
ARGLU1,0.0014679001
RP4-798A10.7,0.0014404727
EBNA1BP2,0.0014371338
ABL2,0.0014209378
GAD1,0.0014164421
C11orf21,0.0014140138
MEIS1,0.0014075924
ARL6IP1,0.0014031837
CYP3A5,0.0013935625
PYY,0.0013887371
CST3,0.0013880023
MYL12A,0.0013832388
ITPRIPL2,0.0013769034
PLA2G16,0.0013601327
RP11-433J8.1,0.0013424235
PTPRC,0.0013421685
IER3,0.0013386128
PHGDH,0.0013214821
LINC00685,0.0013210938
SOX4,0.0013188528
ARL11,0.001314772
MSX1,0.0013130327
RHOC,0.0013113221
POLR2J3,0.0013098579
SEMA6B,0.0013068315
KIF2C,0.0013039676
MIDN,0.0013010724
ECM1,0.0012937969
SGK1,0.0012890521
SEPP1,0.0012858222
KIAA1551,0.0012813647
MEF2C,0.0012640579
BIN2,0.0012624938
KCNQ1,0.0012568792
RNASEL,0.0012545012
CYTIP,0.0012537707
FADS1,0.001229285
B4GALT1,0.0012280211
AP000692.10,0.0012211568
TSPAN10,0.0012203173
RP11-147L13.15,0.0012152067
FUZ,0.0012093332
MILR1,0.0012078198
HIST2H2AC,0.001205384
PIM2,0.0012045254
CD164,0.00120307
HOXB6,0.0012026513
RGS16,0.0012012197
USP20,0.0011958464
MLLT11,0.0011886616
RP11-20B24.2,0.0011881636
HIST1H2BH,0.0011813318
SELM,0.0011778686
MRVI1-AS1,0.001165511
RP6-159A1.4,0.0011650935
GPSM3,0.0011629612
MTHFR,0.001159208
PSAP,0.00115732
GDPGP1,0.0011512421
PIF1,0.0011454867
COL9A2,0.00114529
PKIG,0.001142939
PKDCC,0.001122323
IGBP1,0.0011207176
PSMB2,0.0011169633
PNRC1,0.0011134
PRDX5,0.0011107939
C1orf61,0.0011053971
LINC00467,0.0010964511
CLC,0.0010949139
APOC1,0.001093253
TAX1BP3,0.001087156
CD70,0.0010822745
SNHG9,0.0010757623
SERPINB1,0.0010748423
TRIM56,0.0010729145
DLX4,0.0010725464
NCF1,0.0010581824
RP11-1399P15.1,0.0010576253
MFGE8,0.0010485533
SLC7A11,0.0010439632
FNBP1,0.0010404091
UBASH3B,0.0010292798
TMEM154,0.0010245356
ATF7IP2,0.0010237518
CCNB1,0.0010129467
ANXA2R,0.0010118186
IFI27,0.0010070873
PEG10,0.0010037232
NFE2,0.0009989733
ZNF467,0.0009951877
CLN5,0.0009930118
ADAP1,0.0009919292
KLF6,0.00098978
LINC00853,0.0009883008
ZNF431,0.0009868338
PTPN6,0.0009800389
FNIP2,0.00096438325
STAM-AS1,0.0009616986
FCGR1A,0.00095224706
VAT1,0.00094795815
DNAJC4,0.00094353507
HAMP,0.00093278027
EPB42,0.0009138778
