,0
HIST1H1C,0.009015578
PTPN12,0.007950921
HBZ,0.007917614
PSAP,0.007320012
BLVRB,0.0063310727
KCNH2,0.0062566684
MYL12A,0.0062388442
ASIC4,0.006016997
HIST1H4C,0.0059699793
CTSZ,0.0058553377
HBG2,0.005773938
ADAMTSL4,0.005730234
NPM1,0.005723197
CD99,0.005645456
PSMA4,0.00563508
C1QBP,0.005450579
IER2,0.0053570806
CLU,0.0051953048
NUDC,0.0051861573
GADD45A,0.005135583
RANBP1,0.005132658
HBA1,0.005067024
SSBP1,0.005053007
HBG1,0.0050455495
SNHG9,0.004980784
PIM2,0.0049082204
BNIP3L,0.004857856
TMSB10,0.0047591724
CENPA,0.0046799304
ASH2L,0.0046696207
SVIP,0.0046506743
TOR3A,0.004623924
BCYRN1,0.004622591
CAP1,0.004511927
CDC42,0.0044422657
POLR2E,0.0044317367
FRG1,0.004408371
ATF4,0.004318271
CLSPN,0.004296023
MIR4458HG,0.004091092
CCND3,0.004061071
MS4A4A,0.004026002
APOE,0.003977311
GTSE1,0.003974939
RP11-85G21.3,0.0039028795
TM7SF2,0.0038813502
LDHA,0.003870228
BEX2,0.0038368686
BTG1,0.0038319984
MANF,0.0037508917
PSMB6,0.003745787
UGP2,0.0037387325
NME1,0.003725659
ARGLU1,0.0036561207
GALK1,0.0036393767
SRM,0.0036273587
ST6GALNAC1,0.003603591
LAPTM4B,0.0035613268
PKM,0.0035527728
CENPU,0.0035394686
SEPT6,0.0035187234
WBP5,0.0035101676
KLF1,0.0034508277
ACTB,0.003422477
TNNT1,0.0034175715
PHLDA2,0.0033997945
HHEX,0.0033778618
DDX1,0.0033630773
FAM19A2,0.0033352126
IQGAP2,0.003206574
C21orf58,0.0031917128
CACYBP,0.003126025
CKAP2,0.003125246
CCNA2,0.003053868
ACAT2,0.0030418849
DHFR,0.0030141112
PYROXD2,0.0030133892
RMI2,0.002998232
MTHFR,0.0029964938
CTNNB1,0.002989416
HELLS,0.0029871818
HBD,0.002889428
PRDX2,0.0028663222
HIST1H2BG,0.0028351473
