,0
SARS,0.010578525
LIMD2,0.008389238
GMPR,0.008361101
SH3BGRL3,0.007814714
HBZ,0.007570263
ASIC4,0.007483537
PLD3,0.006553584
STAC3,0.0065281955
NFE2,0.006186466
TLN1,0.006166277
GOLIM4,0.0061274865
PSMD5-AS1,0.006119652
UCP2,0.00587212
RHOC,0.0058706617
CSTB,0.0058083734
MYC,0.005666237
C2orf88,0.005618854
HEPH,0.0054914285
PTPN7,0.005372864
DAZAP2,0.005261605
CNN2,0.005260163
PTPN12,0.005242805
PRKAR2B,0.005168289
THUMPD3-AS1,0.005159206
ARL6IP1,0.0051491354
PKIG,0.005097504
CORO1B,0.005002991
COMT,0.0049777995
ST6GALNAC1,0.004852199
MSRB1,0.0048412657
NEU1,0.0048327916
RP5-1171I10.5,0.004787537
SH3BGRL,0.004773265
CCNL1,0.004706722
CST3,0.0047008996
GPSM3,0.004668477
TUBB2B,0.0046318243
HIST2H2AC,0.0046204
RUNX1,0.0046185455
HMMR,0.0045550987
LINC00467,0.0044530616
ACTB,0.0044440045
SDCCAG8,0.0044090124
SERPINB1,0.004392682
ARMCX3,0.004374385
SDSL,0.0043518064
TSPAN13,0.0043309475
CYBA,0.0042850384
POLR2J3,0.0042668465
RP11-717F1.1,0.004245806
VAMP2,0.0041351747
CLU,0.004122509
H1FX,0.0041223187
CTSC,0.0040987264
HES1,0.0040556956
CD63,0.004055165
BCYRN1,0.004054114
BPTF,0.004052332
USP53,0.004043177
AIF1,0.0040243976
KCNH2,0.003996285
SMIM1,0.003907776
SEPT6,0.0038926525
LYL1,0.00385416
DNAJA1,0.0038351587
HIST1H4C,0.0038346725
KRT18,0.003758318
SVIP,0.0037564957
PPP1R15A,0.0037230514
PHLDA2,0.003662608
AP1S2,0.0036503444
CNN1,0.0036436566
HES4,0.0036294393
CDC42SE1,0.0035942271
HOXB2,0.0035791006
LAPTM5,0.0035523945
TUBA1C,0.0035405974
VIM,0.0035055638
PNRC1,0.003504418
GABARAPL1,0.0035039762
FNIP2,0.003500903
RP6-159A1.4,0.0035006597
FAM178B,0.003496738
PPP1R18,0.0034722653
RMI2,0.003438004
WIPI1,0.003417559
USP20,0.0033607
ZC3HAV1,0.0033514923
ZEB2,0.0033477955
SRSF7,0.0033351842
SYF2,0.0033291464
HBD,0.0033169005
ICAM4,0.0033128643
HOXB4,0.0033127572
GRN,0.0033096725
FTH1,0.003291613
CR1L,0.0032902423
RAC2,0.0032643958
AC006262.5,0.0032522099
TNNT1,0.0032280223
CAP1,0.003222038
HIST1H1C,0.003203819
PYCARD,0.0031304164
CEBPB,0.0030717556
FAM101B,0.0030460027
CD37,0.0030369328
TYROBP,0.0030275148
MT-CYB,0.0030200663
SYP,0.0030065626
ALAS1,0.002981026
TEX30,0.0029566907
LTB,0.002943824
SLC3A2,0.0029279466
CMTM6,0.0029086878
TRIM38,0.0029022472
RP11-301G19.1,0.0028713315
DNASE1,0.0028583964
RABAC1,0.002826908
TMEM55A,0.00281574
RHOBTB3,0.0027968446
CDC42,0.002784877
LY6E,0.002764697
HOTAIRM1,0.0027642953
HEMGN,0.002720534
EIF1,0.0027194652
POLR3GL,0.0027165778
HEMK1,0.0027135368
ARPC1B,0.0027001845
TRIB3,0.0026883243
OS9,0.002680691
ZFP36L2,0.0026689023
NHLRC3,0.002665055
TRAPPC6A,0.0026491622
HIST3H2A,0.0026403505
ITM2B,0.0026383551
FTL,0.002625323
QPRT,0.0026233217
ZMAT3,0.002622608
BNIP3L,0.0026065337
HIST1H3H,0.0025960281
KIAA0513,0.0025873166
MACF1,0.00255929
SMAP2,0.0025496765
MDK,0.0024685294
AMHR2,0.0024568466
TXNIP,0.002451791
LMNA,0.0024119308
FOXL2,0.0024107865
RP11-294J22.6,0.0023934434
CCNA2,0.0023735526
MMP24-AS1,0.0023654692
DPYSL2,0.0023591756
LEPROT,0.0023361016
APOBEC3C,0.0023346664
CLTA,0.0023264398
FOXA3,0.002318429
SLC44A1,0.0022946405
KRT8,0.0022911618
XIST,0.0022875285
LINC01003,0.0022689612
CPQ,0.00223206
C1orf56,0.002225482
TK1,0.002218585
ROGDI,0.0022049902
LMO2,0.0021862923
BST2,0.0021769293
IGFBP2,0.0021680167
PLP2,0.0021660323
EXOG,0.0021618633
ATAD2,0.0021597014
CCND3,0.0021585352
C1QBP,0.0021571447
DSCR8,0.002153828
HIST1H2BJ,0.0021452361
ILF3-AS1,0.002143426
ZBTB38,0.0021355466
LYAR,0.0021167912
TPM4,0.002088229
IFITM2,0.0020792726
MYO1F,0.0020778824
PPP1R14A,0.0020748435
TSPAN32,0.0020745124
SUSD3,0.002067551
SWAP70,0.0020623584
ESAM,0.0020616672
ZNF436-AS1,0.002037036
RELN,0.0020324634
SLC20A1,0.0020173294
SON,0.0020079415
CEBPA,0.0019879926
FAM45A,0.0019858265
EIF2S3,0.001976868
ATF4,0.0019708504
MARCKSL1,0.001970084
MT-ND4L,0.0019678194
FOLR1,0.0019619185
ZBED6,0.0019598075
CMPK2,0.001958648
ISG15,0.0019545506
RP11-708J19.1,0.0019420566
C11orf21,0.0019400107
PNMT,0.0019392234
UGP2,0.001932556
ACSM3,0.0019248236
HBP1,0.0019076441
FILIP1L,0.001894637
MARC2,0.0018883785
GYPC,0.0018883544
G6PD,0.0018842628
CRYL1,0.0018842487
CD68,0.0018775124
LRRC16A,0.001873619
C10orf54,0.0018563796
MYL12A,0.0018360036
MTHFR,0.0018353962
KPNA2,0.0018311252
CD99,0.0018289459
PLCB2,0.0017946636
TMEM219,0.0017928018
SLC25A37,0.0017910305
TM7SF2,0.0017893617
IL17RA,0.001789006
GALK1,0.0017700213
SLC31A2,0.0017543018
SOCS1,0.0017500083
NOX5,0.0017447999
RQCD1,0.0017379307
WDR76,0.0017332935
TSPYL1,0.0017283971
TMSB4X,0.0017269414
MMP23B,0.0017115101
HN1,0.0017045935
ZSCAN16-AS1,0.0016994396
MAP7D1,0.0016991247
PLPPR3,0.0016928086
FEZ1,0.0016701706
METTL7A,0.0016664963
RRM2,0.0016573048
RP11-367G6.3,0.0016572035
HMGN2,0.0016556482
PTK2B,0.0016540494
LGALS1,0.0016485822
CFD,0.0016189002
TAF1A,0.0015979037
BCL2L11,0.0015865219
TPX2,0.001585119
RABGAP1L,0.0015811909
PNISR,0.0015799823
BRI3,0.0015765721
ARPC3,0.0015743907
STOM,0.0015538404
CDKN1C,0.0015517861
FAM234A,0.0015497736
ARHGEF6,0.0015465635
TBX2,0.0015445044
STAM-AS1,0.0015402918
KCTD7,0.0015342344
WARS,0.0015301785
C10orf11,0.0015222933
MS4A4A,0.0015217661
HIST2H2BE,0.0015212168
ANXA5,0.0015210476
RPS4X,0.0015189426
HLA-A,0.0015088852
PLD1,0.0014967156
SERPINF1,0.0014947754
FLNA,0.0014911877
SLC16A3,0.0014885354
KCNE3,0.0014857729
TAX1BP1,0.0014835083
CCDC157,0.0014824347
GYPA,0.0014745032
UNC5B,0.0014690299
MT-ND4,0.0014663185
MANBA,0.0014646363
RP11-445F12.1,0.001458447
CTSZ,0.0014580899
SLC7A11,0.0014530964
SHC2,0.0014518156
SRM,0.0014515072
S100A10,0.0014495691
GP6,0.001440762
ANXA3,0.0014345347
CLSPN,0.001410992
HSD17B14,0.0014093487
HSPB1,0.0013993307
CALCOCO1,0.0013988783
