,0
MSRB1,0.011179328
HIST1H2AC,0.0077694138
ALAS2,0.0070775775
QPRT,0.0067810877
CARHSP1,0.006553818
PRDX5,0.006030593
RP5-1171I10.5,0.005979166
MALAT1,0.005975241
ARPC1B,0.0058810986
CCND3,0.0058119106
DHFR,0.005737366
HBD,0.005725708
ID3,0.005712199
CITED2,0.0055386657
C6orf1,0.005517513
CORO1B,0.0054878467
AC006262.5,0.0054424214
MYL4,0.005418537
CREG1,0.005393578
SDCCAG8,0.0052628373
FAM45A,0.005253004
PCNA,0.005064697
SON,0.004999368
ASAH1,0.004951171
TIMP1,0.004744023
ZNF431,0.004740364
SH3BGRL3,0.004706753
APOE,0.004705298
BHLHE40,0.0046825977
BLVRB,0.0046731713
HHEX,0.004656201
LYL1,0.0046189143
FASN,0.00459823
GSTP1,0.0045616063
TNNT1,0.004471785
LEPROT,0.0044490276
ISG15,0.0043844106
DSCR8,0.0043752403
TRPM4,0.0043730647
IFITM2,0.0043488154
PLD3,0.0042916504
KLF1,0.0042678663
NCOA4,0.0041807815
RP11-301G19.1,0.004131323
PSMB3,0.004118725
PHB,0.004084251
PDE4DIP,0.0040611154
AVP,0.0040184106
EIF1,0.004000007
MBD4,0.003998233
C21orf58,0.0039341287
ARPC3,0.0039173057
GYPB,0.0038412171
PLA2G16,0.0038215276
FAM178B,0.0038143203
THUMPD3-AS1,0.0038004671
POLR2J3,0.003788192
CD164,0.0037452516
ARID4B,0.0037437996
ID1,0.0036900432
POLR3GL,0.0036799656
LDHA,0.0036632086
ZC3HAV1,0.0036632007
TMEM219,0.0036494303
PSME1,0.003638635
MIDN,0.0036195528
HSPA5,0.0035715762
BTG2,0.003569169
NFKBIA,0.0035649454
HSPB1,0.0035140007
ATP6V0E1,0.0035091445
GAPDH,0.0034609274
DUSP13,0.003459994
ACAT2,0.0034477317
LINC00685,0.0034462025
CDKN1C,0.0034240242
RNASET2,0.0034186046
QSOX1,0.0034154328
GPSM3,0.0034069798
PDIA4,0.003393933
BRI3,0.0033896216
PPP1R18,0.0033449233
RP11-83A24.2,0.0033322976
PPP1R12A,0.0033129964
NHLRC3,0.0033100012
AIF1,0.0033080978
NPM1,0.0032263154
EBNA1BP2,0.0032252602
ATAD2,0.0032207596
MLXIP,0.0031670171
CD7,0.003155702
PAQR8,0.0031417669
SDF2L1,0.0031370898
PTPN7,0.0030676438
CDKN2D,0.00305607
CDCA7,0.003054852
LIPH,0.003045395
MT1F,0.0030294256
TRIB3,0.0030246968
SEPP1,0.0030192656
IER2,0.003015974
SKAP2,0.0029947644
HBZ,0.0029442115
H1FX,0.002933103
KCNQ1OT1,0.0029300377
CENPA,0.0029214662
TKT,0.0029205084
TNRC6B,0.0028879198
OAZ2,0.0028874734
RHOBTB3,0.0028512464
SH3BGRL,0.0028432955
ASRGL1,0.0028426147
CRYM,0.0028362023
CA11,0.0028356588
NEU1,0.0028294856
MPC2,0.0027940753
MACF1,0.002787007
ARHGEF6,0.0027859902
UBE2H,0.0027632087
POLR2E,0.0027563223
CYBA,0.002747923
NEAT1,0.002720972
CMTM6,0.0027115205
CRELD1,0.0026619236
RAC2,0.0026022096
SWAP70,0.0025874868
NBR1,0.0025856262
WAC-AS1,0.0025768976
CTD-3252C9.4,0.002564382
TUBA1C,0.0025512879
ID2,0.0025175451
YPEL3,0.0025143162
ATP6V0B,0.0025142068
ICAM4,0.0025119088
PNISR,0.0025037422
TLN1,0.002492734
HBG1,0.002478147
PROS1,0.0024760535
RELN,0.0024594786
CSTB,0.0024580818
NENF,0.002450123
DPYSL2,0.0024361238
TRAPPC6A,0.0023907972
WDR76,0.0023790128
GINS2,0.0023766006
ARHGDIB,0.0023531786
HIST1H2BJ,0.0023483792
ORAI2,0.0023291088
CEBPB,0.0023274806
TES,0.00232233
FNIP2,0.0022873443
PIM1,0.002274995
NCL,0.0022740767
SRSF7,0.0022708706
FAM89A,0.0022546034
AIM1,0.0022531918
TNFAIP2,0.0022459435
AXL,0.00224394
RNF168,0.002229708
FTL,0.0022196376
S100A4,0.0022101193
SAT2,0.0021885715
LMO4,0.0021855736
RPS3A,0.0021639452
TRIM38,0.0021326852
PLEKHA4,0.002131537
FAM210B,0.0021314372
CORO1A,0.0021200415
PRDX1,0.002114659
ATF4,0.0021139118
LY6E,0.0021062111
HBA2,0.0021030682
NCKAP1L,0.002091875
TM7SF2,0.0020810345
LAPTM5,0.0020785886
FAM214B,0.0020703624
LST1,0.0020700013
TXNIP,0.0020639237
MEIS3,0.002050128
FTH1,0.0020440575
RPL22L1,0.002024721
AC093673.5,0.0020234557
ERV3-1,0.0020145755
KMT2E,0.0020080064
MTRNR2L8,0.0020026912
AKAP13,0.0019945
HBE1,0.0019786463
LINC-PINT,0.0019611
TRANK1,0.0019576978
B2M,0.0019506426
PDLIM4,0.0019307196
CTSZ,0.0019186654
FAM101B,0.001915044
TNNI3,0.0019107802
NABP1,0.0019005386
ZMAT3,0.0018931192
PPP1R3B,0.0018692915
ANXA2R,0.0018657425
TGFB1,0.0018557849
SERPINF1,0.0018507417
CHI3L2,0.0018469781
PGD,0.0018335567
XIST,0.0018331079
ASIC4,0.0018253596
TYROBP,0.0018029799
ZDHHC12,0.0017706128
SERPING1,0.0017594469
AC079466.1,0.0017330048
HOXB6,0.0017328839
SMPD1,0.0017195329
RELB,0.0017096087
MAPKAPK2,0.001704211
TMEM55A,0.001701086
CCR10,0.0016995372
CSF3R,0.0016940285
KIAA1551,0.0016803623
ETS2,0.0016783546
SLC7A8,0.0016677419
ILF3-AS1,0.0016661693
FLNA,0.0016592054
RNF125,0.001649559
CAP1,0.0016453305
BTK,0.0016377438
SLC44A1,0.0016167014
MSRB2,0.0016116994
CEBPD,0.00161048
TSC22D3,0.0016074453
TMEM120B,0.0016072975
CCPG1,0.0015996028
GTF2IRD2,0.0015962992
TKFC,0.0015689201
DBI,0.0015630713
LAPTM4B,0.0015592086
LMNA,0.001543099
VAMP8,0.0015406298
MYL9,0.0015343652
PSMD5-AS1,0.0015337246
TF,0.0015198166
SERPINB1,0.0015102507
AC009506.1,0.0015093709
CH17-340M24.3,0.0015070529
TOR1AIP2,0.0015036229
PPIB,0.0014990387
PPIC,0.0014868478
PRDM1,0.0014730673
UNC5B,0.0014691787
MR1,0.0014610674
CISH,0.0014608592
PCAT14,0.0014546089
BST2,0.0014452278
HBG2,0.0014446246
USP20,0.0014409608
ADCK1,0.0014338946
YPEL5,0.0014300554
PGLYRP4,0.0014154072
CLDN6,0.0014107967
UBE2L6,0.0014032647
RPL10,0.0014020959
TMEM54,0.0013980618
HOXB2,0.001386684
RP6-159A1.4,0.0013779375
SAMSN1,0.0013732095
HELZ2,0.0013554808
FNDC3A,0.0013405689
FAXDC2,0.0013335543
RQCD1,0.0013276107
PHGDH,0.0013274181
COMT,0.0013193279
MMP23B,0.0013079928
TSC22D1,0.0013027289
METTL7A,0.0013014221
ANKRD28,0.0012789082
MLLT11,0.0012768235
SDCBP,0.0012704507
ANTXR2,0.0012624286
GRAP2,0.0012586837
NFASC,0.0012585477
CST3,0.0012579404
TUSC3,0.0012548344
H6PD,0.0012533076
CFD,0.0012521035
KCNE3,0.0012432325
TAPBP,0.0012422389
PLA2G15,0.0012316831
WIPI1,0.0012310104
SLC6A19,0.0012169236
PIM2,0.0012056987
MGST3,0.0012043631
S100A11,0.0011998729
ZFP36L2,0.0011969866
SKIL,0.0011959128
NUCB2,0.0011956897
FAM129A,0.0011863726
CAPG,0.0011793271
PRKCB,0.0011756783
RP11-85G21.3,0.0011725562
RP11-84G21.1,0.0011563167
AC018816.3,0.0011545584
KIT,0.0011507968
CDC20,0.0011487892
CCDC157,0.001148622
LSP1,0.0011483325
HIST1H1D,0.0011468751
ARL11,0.0011433562
PLAU,0.0011384197
CCS,0.0011351091
ZBED6,0.001133784
RHOB,0.0011254905
TSC22D4,0.0011173644
SMIM14,0.0011129858
RIT1,0.001111364
TSPAN32,0.0011037452
ACTB,0.0011029195
CDC42EP5,0.0011007568
CASC9,0.0010995015
YPEL2,0.0010968131
SVIP,0.0010932194
ERBB3,0.0010882205
TMEM156,0.001082371
U73166.2,0.0010731013
PHKG1,0.0010696667
BSDC1,0.0010673675
ZFHX3,0.0010659619
FNDC4,0.0010638186
CHST3,0.0010633667
SUMF2,0.0010606946
RP11-93H24.3,0.0010596605
ZFP36L1,0.001055963
NXPE3,0.0010534483
RPL7,0.0010491599
LCP2,0.0010351214
CFH,0.0010316311
AC002117.1,0.0010307153
MT1G,0.0010184407
HIST1H4E,0.0010161765
PPCS,0.0010138603
RAB3D,0.0010121941
JUNB,0.0010061322
SEC24D,0.0010026346
MIR4458HG,0.000995147
SOCS1,0.0009899179
RP4-798A10.7,0.0009897702
SMIM1,0.0009885227
HSD3B7,0.0009830045
CLN5,0.0009802716
GABPB2,0.0009798078
WARS,0.000969941
SH2D3C,0.0009687032
PRDX2,0.0009639217
MAN1B1-AS1,0.0009607946
XX-FW83563B9.5,0.0009565651
CD53,0.00095551374
CCNG2,0.00095527334
RP11-403P17.4,0.0009487413
HCST,0.0009435861
HEMK1,0.0009402443
RPS4X,0.00093961303
RASSF2,0.0009368064
SUSD3,0.0009310585
RHOC,0.00093066023
DNAJB2,0.00092424225
ICAM1,0.00091614696
POU6F2,0.0009122039
ANKRD10,0.0009106469
YPEL1,0.000907158
DPF3,0.00089879014
CSAD,0.00089712697
PLCB2,0.0008949
KLF2,0.0008884288
C10orf10,0.0008869828
DAB2,0.0008849993
SELPLG,0.00088462036
ZNF467,0.00088246114
DDIT3,0.00087711826
RSAD2,0.0008759795
C11orf21,0.00087522273
GP6,0.00087449385
FN1,0.000863167
TJP2,0.00086271344
GATS,0.00086007186
P2RX4,0.00085969165
SQSTM1,0.0008528759
AZU1,0.0008528091
PYGL,0.0008512576
POU3F2,0.00084500917
SLC15A3,0.00084377045
GADD45B,0.00083796994
LINC01420,0.00083691604
KRCC1,0.0008362349
TCF4,0.0008360245
BTBD8,0.00083528896
CLDN7,0.0008340135
TSPAN10,0.00082720286
CELA1,0.0008262441
THBS3,0.000821481
FABP3,0.0008166209
ASPM,0.00081616023
EWSAT1,0.0008150024
COL2A1,0.00081275735
INHBE,0.0008075689
MYL6,0.00080165354
HFE2,0.00080030196
LINC01220,0.0008000261
LGALS12,0.0007947852
HIST3H2A,0.0007914086
BCAM,0.00079043227
GPR85,0.00078254286
FST,0.00078175956
MORN3,0.0007786522
UBB,0.000777118
ZBTB18,0.00077612814
CRYL1,0.0007760441
SLCO2B1,0.0007748715
SPINK5,0.000774723
ALOX5,0.000774208
SLC31A2,0.00077103014
PLD1,0.0007692555
NEB,0.0007687391
ENO1,0.0007638124
HES4,0.0007636703
CD82,0.0007626499
SLC4A1,0.0007621296
FAM234A,0.0007613673
BNIP3L,0.0007572556
SULT1C2,0.0007567072
AC124944.5,0.0007558851
TENM1,0.000755621
STMN1,0.0007542469
PHLPP2,0.0007541154
ENTPD1,0.00074481004
GPR65,0.00074399484
IL10RB-AS1,0.0007439882
ADAMTSL4,0.0007427218
TNFRSF9,0.00073865824
RP11-573D15.9,0.0007330004
HIST1H4H,0.00073199935
UBR5-AS1,0.0007311122
MAGED2,0.0007294183
JUND,0.0007290233
GBP2,0.0007263986
AC016629.3,0.00072282524
RRP12,0.00071874575
SDC2,0.00071657397
FAM228B,0.00070771377
HAPLN3,0.00070482574
RP11-51J9.5,0.0007018801
FILIP1L,0.00069951324
ZNF396,0.00069651834
AP001171.1,0.0006891217
SLC20A1,0.00068899937
MEIS1,0.00068568107
MIR3945HG,0.00068144465
LYRM9,0.00067997293
IER3,0.00067878136
SERPINB9,0.00067851966
PLPP1,0.0006752284
LINC00467,0.0006713693
FOXL2,0.00066927203
PLK1,0.0006674714
LINC01556,0.0006670458
RPL7A,0.00066623325
RP11-1143G9.4,0.00066195865
VSIG4,0.0006600712
PKIG,0.00065979146
RAB4B,0.0006593675
ARRDC3,0.00065935997
VASH1,0.00065750047
CITED1,0.00065501564
GPR157,0.0006550074
HIST2H2BE,0.0006517967
ANXA1,0.0006458481
ODF3L2,0.0006442191
PTGES,0.00064110494
SDSL,0.000635835
PLP2,0.0006318754
ICOSLG,0.00062646007
ARL6IP5,0.00062203273
STAM-AS1,0.00061823206
HVCN1,0.00061727426
S100A13,0.0006164788
DDIT4,0.00061518303
TAL2,0.00061326503
RP11-887P2.5,0.00061314926
ARL6IP1,0.0006096252
CD24,0.0006091774
PLEK,0.00060750166
S100A10,0.0006069256
LOXL2,0.00060647744
MVP,0.0005996949
EVI2A,0.00059915014
ZSWIM8,0.00059850333
MTURN,0.00059516047
MUC4,0.0005922403
RP5-1198O20.4,0.00058695243
