,0
AC079466.1,0.008212766
TMSB10,0.0068267314
RTN4,0.0067265052
FASN,0.006649358
HNRNPH1,0.006200484
LMO2,0.0055623013
C1QBP,0.0053265975
RPL10,0.0052957977
POLR2E,0.005276668
GAD1,0.0052314154
ACTG1,0.005213158
PLP2,0.005118313
GMFG,0.0050597405
PNMT,0.0049297092
PRSS57,0.0049194708
LYL1,0.004845327
GATA2,0.004763217
PSMB2,0.0047549354
SSB,0.0045291902
LMNA,0.004476361
ODC1,0.0044307667
HHEX,0.0041985777
NPM1,0.004163183
SRM,0.004069836
CKS1B,0.003927664
MSN,0.0038694637
CDCA8,0.003837959
RP11-301G19.1,0.003786753
PLK1,0.0037789156
CCDC136,0.003774304
MIR4458HG,0.0036960233
CPEB4,0.003682022
YBX1,0.0036555494
FRG1,0.0036402256
ANKRD10,0.0036277422
PRC1,0.0035634234
WDR43,0.0035453443
B4GALT1,0.0034430197
HOXB9,0.0034406502
DDX21,0.0034361337
IRF2BP2,0.0034351307
MYC,0.0034061044
ATP6V0B,0.0033910275
JADE1,0.003371187
SH3BGRL3,0.0033620365
TSPAN13,0.0033520875
RNF130,0.0032880183
PA2G4,0.003258953
TOP2A,0.003242443
SUSD3,0.003237948
SNX10,0.0032138147
TUBB,0.0031799464
TUBB4B,0.003158179
HIST1H3H,0.0031337764
FAM89A,0.003092859
AURKA,0.003062554
NPW,0.0030544843
USP53,0.0030538177
MT-ND6,0.003047047
SNHG19,0.0029995043
RPS6,0.0029978761
LIMD2,0.002994899
UBE2H,0.002994278
SET,0.0029826346
CD164,0.0029793114
POLR2J3,0.002971938
DEK,0.0029594696
RPL14,0.002949883
LEPROT,0.0029321513
LY6E,0.0029187445
GTSE1,0.0029063313
RPL22L1,0.002865475
FAM19A2,0.0028560043
CAP1,0.002848976
CKS2,0.0028362556
ARMCX3,0.0028179463
DHFR,0.002778016
RP11-620J15.3,0.0027660877
ANTXR2,0.0027614562
SON,0.0027565267
SOCS1,0.0027502666
CCNB1,0.0027386192
CKAP2,0.0027287502
CYP3A5,0.0027261686
RP11-467L13.7,0.002709541
PSME1,0.0026978836
MAP1A,0.0026794937
TNRC6B,0.0026752427
SLC3A2,0.0026739852
CMTM6,0.0026536575
SRSF7,0.0026353723
RSRP1,0.0026323544
MT1G,0.002618087
CHI3L2,0.0026176074
WARS,0.0026074015
IGFBP2,0.0025871077
SERTAD1,0.0025474278
ANKRD11,0.0025103316
ATAD2,0.0025096328
PIM2,0.0025009545
SUMF2,0.0024997005
NME1,0.0024087017
NUDC,0.0024074786
AP003068.23,0.002398456
TRIM5,0.002387634
UBE2S,0.0023837697
C4orf48,0.002368313
