,0
ODC1,0.0080652945
SQSTM1,0.0076538
HBZ,0.0075563886
CKS2,0.006970332
UBB,0.0068695964
PRDX2,0.0067496514
PGD,0.006321091
BNIP3L,0.0063008936
UBE2S,0.0062544914
FRG1,0.005908642
CTSC,0.0057580327
RAN,0.005568843
NUSAP1,0.00549693
HBG1,0.005434819
HBG2,0.0053824945
HHEX,0.0051952098
KLF1,0.0051684715
CREM,0.005164079
WBP5,0.0050137625
BSDC1,0.004812289
SOCS2,0.004797725
TUBA1C,0.004712631
IFITM2,0.004708576
ZFP36L1,0.004507575
MAP1LC3B,0.0045021996
ID3,0.004425679
FAM118A,0.004419787
HES6,0.0043882416
DNAJC3,0.0043796953
OAZ2,0.00426932
OS9,0.0041733026
SRSF7,0.0041376976
MYL6,0.004115342
PSMB2,0.0039857114
CD59,0.003981367
EIF1,0.003960112
CCNL1,0.003910738
NPM1,0.0039057946
PSMA4,0.003902212
RP11-85G21.3,0.00389679
RTN2,0.003861032
NENF,0.0038591889
MANF,0.0038577323
EIF1B,0.0038245164
RNF168,0.0038217432
BIRC5,0.0038001197
KRT18,0.0037095586
CD63,0.003667081
S100A10,0.0036640326
PAQR8,0.0036247799
LYAR,0.0036024877
RTN4,0.0035907216
TAOK3,0.0035116756
SDCBP,0.0035063557
SPI1,0.003487149
MKNK2,0.003466777
BCYRN1,0.0034491322
LYZ,0.0034178074
NEAT1,0.003375443
SMC4,0.0033745682
UBC,0.0033043178
GYPE,0.0033040342
SOD2,0.003291797
HMGN2,0.0032912302
ACP5,0.0032801114
CORO1B,0.0032692174
RNF130,0.0032338793
AC007246.3,0.003210774
TMSB10,0.0031963317
EXOSC8,0.0031963154
MAP7D1,0.0031850082
PIM1,0.0030939311
CDCA8,0.003076516
HBA2,0.0030635311
IER2,0.0030178584
PRDX1,0.0030091093
TUSC3,0.003004766
PRDX5,0.002954655
JUNB,0.002954643
FTL,0.0029406191
CDCA7,0.002876725
CCNB2,0.0028621121
ACAT2,0.0027540603
