,0
SVIP,0.009337993
UCP2,0.007890957
HBG2,0.0071603702
COMT,0.0070225894
HOXB9,0.0066953697
SARS,0.0060471073
CREM,0.0059101763
AP001171.1,0.0058141705
PRSS57,0.005725885
ANXA2,0.0055818004
GYPC,0.005265687
MSN,0.005138458
AC006262.5,0.005072464
CALR,0.005063611
KMT2E,0.0050043813
MLLT11,0.004940953
LAPTM5,0.004902478
GAL,0.004682687
EXOSC8,0.0046379473
HBD,0.00461542
SSBP1,0.0045367265
AC079466.1,0.004467082
OAZ2,0.004404876
FAM83A,0.0043919976
PDE4DIP,0.0043104724
PRDX4,0.0043067667
HBG1,0.0043048896
MTRNR2L8,0.0042810454
DDX21,0.0042746235
ODC1,0.0042075757
ATF4,0.004095189
NPW,0.0040860106
ARPC3,0.00407352
SUMF2,0.0040488346
SPI1,0.0040475624
HERC2,0.003974002
MSRB1,0.0039491365
COL2A1,0.0038529946
ATF7IP2,0.0038519974
TNRC6B,0.0038518393
WDR43,0.0038255712
KRT8,0.0037930612
VIM,0.0037810854
ID3,0.0037499361
HIST1H2BJ,0.003735071
PYCARD,0.0036952412
AIF1,0.0036569068
RP11-620J15.3,0.0036410147
POLR2J3,0.0035902718
TUBB4B,0.0035563821
TRPM4,0.0035555332
RP5-1171I10.5,0.0035512946
KCNH2,0.003522229
WBP5,0.0035125562
BAZ2B,0.0034881101
POLR2E,0.0034231455
TSPAN13,0.0033091442
MEF2C,0.0032914085
HN1,0.0032411201
TNNT1,0.0032039634
TOP2A,0.0031910155
RTN4,0.0031465995
MS4A3,0.0031249723
ZFHX3,0.0031160493
PGD,0.0031079366
TOR3A,0.003105375
CD47,0.0031016571
TFAP2B,0.003069575
TRIB3,0.003051806
EMP3,0.0030433643
GPSM3,0.0030098993
NUSAP1,0.0029949932
GMPR,0.002993008
NUDC,0.002986588
ARID5B,0.002985555
FABP5,0.0029299855
FCGR2A,0.0029139125
PDIA4,0.002905546
LMO4,0.0028704212
ACTB,0.0028689408
CCND3,0.0028642102
FADS1,0.002860205
SNHG9,0.0028417665
RSAD2,0.0028413709
ARHGEF6,0.002823512
PSMD5-AS1,0.0027818773
PPIB,0.0027808968
UBE2L6,0.0027739196
ZDHHC12,0.0027419801
IER2,0.002737671
C6orf1,0.0027124654
MYH9,0.00268089
FAM19A2,0.0026700783
BMP2K,0.0026540463
CITED2,0.0026457226
PHF19,0.0026407314
SH3BGRL,0.002616465
ASPM,0.002606688
ADAM17,0.002602135
GMPPA,0.0025866905
CNTRL,0.0025477854
PLPPR3,0.0025209468
LINC00467,0.0024971291
HIST1H4C,0.0024655596
EIF1,0.002418896
SPC25,0.0024147618
SAMSN1,0.0024089627
MDK,0.002395566
PLEKHA2,0.0023894801
CLCN3,0.0023736006
TSPYL1,0.0023034345
ROGDI,0.002303092
CFD,0.0022663043
DAZAP2,0.0022635877
CYBA,0.0022510812
HIST2H2BE,0.0022497044
ALAS2,0.0022163992
USP53,0.0022112979
ASRGL1,0.00218938
OS9,0.0021877566
CLIC1,0.0021702005
TMEM219,0.0021668372
NME1,0.0021301676
ING2,0.0021104864
RNF168,0.0021096861
SOX4,0.0020947743
NPM1,0.002091916
PA2G4,0.002078913
LRP10,0.0020721727
FAM101B,0.0020696823
CCNB1,0.0020671496
S100A4,0.0020639778
CKS1B,0.002033565
MYL4,0.0020312143
CSF3R,0.001997763
RELN,0.0019958203
RP11-1114A5.4,0.0019863364
TPM1,0.0019506017
AURKB,0.0019429002
SLC2A1,0.0019408569
HVCN1,0.0019396927
SAT2,0.0019358128
PDLIM4,0.0019239961
ARHGDIB,0.0019093915
ARPC1B,0.0019068845
KRT18,0.001899441
LST1,0.0018936929
CKS2,0.0018907582
COL9A2,0.0018697937
RPL22L1,0.0018549046
ATF5,0.0018531823
PHACTR1,0.0018503616
ZBED6CL,0.0018448173
FEZ1,0.0018426705
RPL34,0.0018311951
HMMR,0.0018244873
DUSP9,0.0018236393
NUCB2,0.0018157181
HEPH,0.0018033506
PEG10,0.0017751869
KIF14,0.0017740362
PMP22,0.0017660398
AP1S2,0.0017497058
APOBR,0.0017251264
NCOA7,0.0017055825
SMYD3,0.0016931396
TSC22D3,0.0016800448
PSMB9,0.0016631618
CALCOCO1,0.0016630958
CRYBA2,0.0016612054
HLA-E,0.0016352297
GAPDH,0.0016285895
