,0
HBZ,0.011566107
LYAR,0.0111332545
PRDX4,0.009015078
PA2G4,0.0072047757
MT-ND4L,0.007171687
SSBP1,0.0071435473
HBG2,0.0070250747
FRG1,0.007023068
GADD45A,0.006975281
HIST1H4C,0.0068478724
LAPTM4B,0.0067921737
CKB,0.0066034556
PSMB3,0.0065984935
CLIC1,0.0063466313
MT-ND6,0.0062865205
DBI,0.006127345
BLVRB,0.0060256254
ACAT2,0.006003836
SARS,0.0059645716
HSP90B1,0.0058775865
MTRNR2L8,0.0058458187
CYBA,0.005677921
NUDC,0.005631226
EXOSC8,0.0055252407
CDCA7,0.0054658963
CDT1,0.005399726
ENO1,0.005367545
HIST1H2BJ,0.00534636
PTMA,0.005297351
RAN,0.005285236
HSP90AA1,0.0052469
DNAJA1,0.0051928572
HSP90AB1,0.005169827
SMC4,0.005151594
SSB,0.00513308
C1QBP,0.0050833407
HBA1,0.005040008
HSPA8,0.0049999584
IER2,0.0049984027
TRIM56,0.004980812
H1FX,0.004980063
PSME1,0.0049762316
GAL,0.004963651
CDK1,0.00493636
CLSPN,0.004886603
NUCKS1,0.004877983
PSMB1,0.0048768045
MDH2,0.0048232097
RAB11FIP1,0.004671393
KIAA0101,0.0046696467
NME1,0.0045999293
TUBB,0.004525695
COL18A1,0.0043570506
DDX21,0.004349513
C21orf58,0.0043426994
PCNA,0.0043402715
APOBEC3C,0.0043378463
MAP1LC3B,0.0043176715
RALA,0.004282211
HES6,0.004218511
DLGAP5,0.004186798
VAT1,0.004136334
CD47,0.004120129
SERPINB1,0.0040452867
MAP1A,0.004041644
USP20,0.00398388
TFRC,0.0039512645
CD53,0.003940202
DUSP9,0.003907565
SOCS2,0.003874265
TEX30,0.003813831
ODC1,0.0037915232
SRM,0.0037624042
MARCKSL1,0.0037582752
UBC,0.0037398941
PLA2G16,0.0037372152
RP1-34B20.21,0.0036884267
WARS,0.003677172
MPZL1,0.0036125572
HMGB1,0.0036040582
EIF2S3,0.0034556994
GAPDH,0.0034260738
TOR3A,0.003377574
HSPA1A,0.0033452755
HEPH,0.0033441116
PPP1R12A,0.003315682
CLTA,0.0033125128
SOD2,0.0032918213
LYL1,0.0032882954
CD7,0.0032842641
BRI3,0.003271422
CSTB,0.003241018
C4orf48,0.0031792882
IQGAP2,0.0031650786
TKT,0.003163345
PNMT,0.00312923
DEK,0.0031135192
GINS2,0.0031091946
PDE4DIP,0.0031029247
POLR3GL,0.003052851
ADAM17,0.0030119345
UFD1L,0.0029683015
PIK3R1,0.0029620365
CKS1B,0.0029606468
SQLE,0.0029455097
CLN5,0.0029154746
EIF1,0.0028964484
HBA2,0.0028908981
MANF,0.0028767972
PGD,0.0028690659
LY6E,0.0028414417
NPM1,0.0028122943
BSDC1,0.002807726
CD63,0.0028024344
RP11-294J22.6,0.0027657175
FABP5,0.0027626425
HIST3H2A,0.0027486214
ANXA2,0.0027304967
FAM89A,0.0027260403
ABL2,0.002721261
PRDX1,0.0026979372
HIST1H1C,0.0026970594
HOXB9,0.0026766513
PYCARD,0.0026271984
ADGRE5,0.0026148479
ICAM4,0.0025956223
S100A10,0.0025794103
PIF1,0.0025648326
PDIA4,0.002563593
PRC1,0.0025536364
YBX1,0.0025261699
SH2D2A,0.0024981906
RPS6,0.002490787
PNISR,0.0024773863
HBE1,0.0024699701
SON,0.0024698304
RANBP1,0.002466649
AC079466.1,0.002465452
SLC7A8,0.002455596
DDX1,0.0024541065
PPIB,0.0024062498
CEBPD,0.0023707366
PRDX2,0.0023396916
IGFBP2,0.0023317847
CFD,0.0022887434
FASN,0.0022640605
BIRC5,0.0022462725
MSH6,0.0022405435
LIMS1,0.0022374357
MGST3,0.0022142574
LDHA,0.002204078
SNX10,0.0021947767
CLEC2B,0.0021935487
SKAP2,0.0021890125
CSF3R,0.0021574593
RQCD1,0.0021507845
MAP7D1,0.0021398633
KIF2C,0.0021346859
P2RX4,0.0021327147
UBB,0.0021178261
CREG1,0.0021173689
KPNA2,0.0021155528
TOP2A,0.002102335
PPP1R14A,0.0020983422
SDCCAG8,0.0020446675
HES4,0.002024751
ZSWIM8,0.0020227106
TAX1BP1,0.0020213516
RUNX2,0.0020131383
RHOC,0.0020130358
SLC44A1,0.001974632
TIMP1,0.0019650892
SET,0.0019367831
DSCR8,0.0019080604
LDHB,0.001870753
SPC25,0.0018678955
SPI1,0.0018634561
CCNA2,0.0018608461
GATS,0.0018436327
JADE1,0.001791223
MYB,0.0017872271
RPL22L1,0.0017836654
ID3,0.001768879
SYF2,0.0017664527
NBR1,0.0017605562
ATAD2,0.0017539493
PNPLA8,0.0017312914
DHFR,0.0017287616
PMAIP1,0.0017168241
HSPA1B,0.0017107619
COLGALT2,0.0016977395
LAMP2,0.0016821037
CD55,0.0016818659
ACTG1,0.0016730585
EIF1B,0.0016720156
CREM,0.001667384
CDCA8,0.0016395864
KLF1,0.0016344254
MS4A4A,0.0016326809
FCGR2A,0.0016318845
INTS6-AS1,0.0016198632
CTD-3252C9.4,0.0016190965
PHLDA2,0.0015968134
HMGN2,0.0015955679
LGALS12,0.0015953687
S100A11,0.0015865951
HERPUD1,0.0015737122
NR4A2,0.0015731436
GMPPA,0.0015693111
STIM2,0.001566231
RTN2,0.0015614426
PHGDH,0.0015611282
EGR1,0.001539939
MT1G,0.0015308055
LRP1,0.0015162438
SPARC,0.0015017733
POU2F2,0.001495386
AFMID,0.0014891509
USP53,0.0014817071
IFITM2,0.0014669461
CCPG1,0.0014631356
HES1,0.0014624589
WDR43,0.001460992
TMEM55A,0.001460549
