,0
HBZ,0.01881427
HBG2,0.015923796
HBG1,0.014911428
GYPB,0.010396067
LYAR,0.009705021
GYPA,0.009300194
EBNA1BP2,0.0082195215
HMGN2,0.008213931
SLC25A37,0.0077349087
BLVRB,0.0077207386
GMPPA,0.0068420456
APOE,0.0067786486
ARGLU1,0.006679584
CENPF,0.0066494066
PRDX2,0.006630022
CCND3,0.006628158
CAP1,0.0063529904
HEMGN,0.0062881685
GMPR,0.006216327
ALAS2,0.006162559
ITM2B,0.006066075
PPIB,0.006062629
PPP1R14A,0.0060388087
SNHG9,0.005885795
MGST3,0.0058790343
PSMB3,0.0057681077
RHOC,0.005643249
PHB,0.0056361924
KLF1,0.005601082
PSMA4,0.0055041155
PSMB1,0.0054889717
HMGB1,0.005431714
RTN2,0.005420341
SDF2L1,0.005360461
PTMA,0.0053498163
SRSF7,0.0053423573
GSTP1,0.0053188326
MYL4,0.0052254237
TOR3A,0.0051997
RP11-717F1.1,0.005191788
RHOBTB3,0.005186145
GMFG,0.0051589883
HBA1,0.005150758
PRC1,0.0050599216
AC006262.5,0.0050495444
GYPC,0.0049592135
UBB,0.0049022026
GALK1,0.00487889
PPIC,0.0048684175
HBA2,0.00483784
PSAP,0.004787802
EXOSC8,0.0047844234
GAD1,0.00476504
CARHSP1,0.004763019
DYNLL1,0.004742281
DEK,0.0046531563
ENO1,0.0046220147
GYPE,0.004586914
AC079466.1,0.0045849616
STMN1,0.0045723943
SLC2A1,0.004399623
CLTA,0.0043752957
CKB,0.0043465775
GDF15,0.004329696
SNHG19,0.0042951675
LMNA,0.004236498
RANBP1,0.0041941907
MDM4,0.0041685053
UCP2,0.004108767
NUCKS1,0.0041058552
HSP90AB1,0.004071548
HIST1H1C,0.004061192
CKAP2,0.0040568803
NME1,0.0040321187
H1FX,0.0040320735
C1QBP,0.0039391876
HIST1H2AC,0.003911399
QPRT,0.003905652
DNAJB1,0.0038884429
PHF19,0.003878248
PPP1R12A,0.0038679747
CD7,0.003830934
JUN,0.0038283048
LINC01420,0.0038278645
NFE2L2,0.0038178999
SSBP1,0.0037815312
LDHA,0.0037768234
FEV,0.0037466404
WBP5,0.00372605
PTTG1,0.0037125382
C2orf88,0.0036967616
LGALS1,0.0036664652
CD59,0.0035800592
PSMB6,0.0035694372
ITPR2,0.0035673862
MAP1B,0.003565756
MANF,0.0035545167
TESC,0.0035389985
SPARC,0.0035359706
NFE2,0.0034472982
NCL,0.0034225008
ADCK1,0.0034116537
UBE2S,0.0033841238
CREM,0.0033712653
PA2G4,0.0033594188
ISG15,0.0033549354
CSTB,0.0033512465
POLR3GL,0.0033463477
LDHB,0.0033450976
PRDX4,0.0033016675
ANP32E,0.0032885734
DHFR,0.0032529377
PLD3,0.0031862536
RAN,0.0031655151
RFK,0.0031380525
PPP3CA,0.0031345035
PITX1,0.003132499
ATF7IP2,0.0031277058
SGOL1,0.0031149248
ANXA5,0.0030852205
HEMK1,0.0030537865
KMT2E,0.0030410946
LBH,0.0030193646
DPYSL2,0.0029886418
TUSC3,0.0029717358
ASIC4,0.0029699316
HIST3H2A,0.0029544933
TM7SF2,0.0029436867
LMO2,0.002926653
PSMD5-AS1,0.0029166546
CHI3L2,0.0029162848
SON,0.0029063765
S100A10,0.0028902523
ZC3HAV1,0.0028880346
ATP6V0E1,0.0028727166
PLEKHH2,0.002835386
HBE1,0.0028295428
HMGB2,0.0028233894
TRIM56,0.0028167309
GTSE1,0.002807541
HIST2H2AC,0.002807157
FAM210B,0.0027834866
C6orf1,0.0027758789
FCGRT,0.002761633
UFD1L,0.002760414
PSMB2,0.0027549851
CCDC159,0.002739777
MMP24-AS1,0.002737301
TNRC6B,0.002733379
NPM1,0.0027028276
ACAT2,0.0026747203
PPP1CB,0.0026565117
LMO4,0.0026390012
NUDC,0.002631878
BHLHE40,0.002631608
ILF3-AS1,0.0026030822
PDE4DIP,0.0025983588
CACYBP,0.0025854618
CLCN3,0.0025773523
APOBEC3C,0.0025593794
KIF2C,0.0025480727
HLA-B,0.002531861
NFASC,0.0025295462
RMI2,0.0025193559
IL6ST,0.002505558
COTL1,0.0025018926
COX17,0.002498391
FTH1,0.0024901954
POLR2E,0.0024804547
FUCA1,0.0024785327
MYL6,0.0024612406
TK1,0.0024540364
SOCS1,0.002438842
CYP3A5,0.0024265298
RP11-445F12.1,0.0024105434
CDK1,0.002395596
NEAT1,0.0023936303
LGALS12,0.0023916024
FEZ1,0.0023720188
ARL6IP1,0.0023659617
C10orf11,0.0023617973
AURKA,0.0023553614
ATG2A,0.0023081296
HLA-A,0.0022962326
