,0
ARPC1B,0.012510251
HIST1H4C,0.010763096
MALAT1,0.010349946
NEAT1,0.0084601445
CLU,0.007436239
MTRNR2L8,0.00728726
BEX2,0.0070345756
BTG1,0.006967971
MSRB1,0.0068393406
AVP,0.00657715
CNN2,0.0065182704
ARGLU1,0.0064187194
VAT1,0.0064089075
PGD,0.006384911
ASH2L,0.0063523403
UBC,0.0059320047
MAP1B,0.005771218
FAM118A,0.0057600695
C2orf88,0.005633562
APOC1,0.005630947
HERPUD1,0.0055750604
GRN,0.005455438
RTN4,0.0052457787
RABGAP1L,0.0051890407
ZFP36L2,0.0051876185
SLC25A37,0.005183384
PSMB6,0.005114286
CDC42SE1,0.005078694
SGOL1,0.0050097955
CAPG,0.004970838
USP53,0.004866553
HBD,0.0048396224
ITM2B,0.004819
FAM89A,0.004789973
C4orf48,0.0047283825
SERPINB1,0.004693555
SNHG9,0.0046483316
JUND,0.0044804215
PLA2G16,0.0044581797
GNAI2,0.004450657
FCER1G,0.004446979
UBALD2,0.004375935
RP5-1171I10.5,0.004365549
ARMCX3,0.004357273
METTL9,0.0043527917
CALM2,0.0043436843
CD37,0.004305667
EIF1B,0.004246919
NCOA4,0.004192501
YPEL3,0.004178678
C1orf56,0.004154599
PITX1,0.004150094
MIR4458HG,0.004122411
MIDN,0.004055693
SH3BGRL3,0.0040351986
ANXA2,0.0040308866
LGALS1,0.0040292363
CD53,0.004027872
HEMK1,0.0039530126
SNX10,0.0038958637
JADE1,0.003894205
PDIA4,0.003886978
FNIP2,0.0038817148
NENF,0.0038484347
PSAP,0.0038188081
ARID4B,0.0037861245
CMB9-22P13.1,0.0037646878
KCNQ1OT1,0.003760927
MGST3,0.0037458465
CD7,0.0037358587
PLD3,0.0037134166
SARS,0.0036871538
MAP7D1,0.0036721705
SESN2,0.0036594982
NABP1,0.0036390729
PLAUR,0.0036333604
SAMSN1,0.0036158396
PA2G4,0.0035608902
SKAP2,0.0035011636
HIST1H2AC,0.0034455718
ACP5,0.0034427897
ZSWIM8,0.0034215855
HOTAIRM1,0.0033536039
LMNA,0.0033125584
ORC6,0.003302146
ARL6IP1,0.0032913901
DDX1,0.0032716608
COLGALT2,0.00325533
ATF4,0.0032508727
COMMD6,0.0032443672
SDCBP,0.0032432391
PTPN12,0.003224521
CSF3R,0.0032244858
ATP6V0E1,0.0032202923
ANP32E,0.0032011913
ERV3-1,0.0031971338
GOLIM4,0.0031861633
MLXIP,0.0031798743
IFI27L2,0.0031753967
H1FX,0.0031502156
FAM210B,0.0031463045
PKM,0.0031457057
KPNA2,0.0031027382
LEPROT,0.0030934026
QPRT,0.0030868568
GADD45A,0.003080485
RRM2,0.0030726413
S100A1,0.0030650683
CCNA2,0.0030588205
HEPH,0.0030488612
RABAC1,0.0030453491
FAM45A,0.0030439224
MR1,0.003034491
CMTM6,0.0030315705
WDR76,0.0030170758
IRF2BP2,0.0029939685
SGK1,0.0029659693
GAL,0.0029492795
NINJ1,0.0029469607
CKS2,0.002903541
ACAT2,0.002890182
BTG2,0.0028733744
OS9,0.0028615524
BSDC1,0.0028531393
HSP90B1,0.0028177497
CEBPE,0.0027984455
SDCCAG8,0.002791274
TCF4,0.0027897588
FRG1,0.002777678
ARID5B,0.0027742255
SAT1,0.0027597426
RNF130,0.0027595041
EGR1,0.002748361
HIST2H2AC,0.0027479576
HBG2,0.002726298
FAM101B,0.0026988592
CDCA8,0.002645648
TAF7,0.002642717
LAPTM5,0.0026420567
CDT1,0.0026417065
TAX1BP1,0.0026329244
CPEB4,0.0026287271
FAM234A,0.0026281225
GSTP1,0.002621035
TMSB4X,0.002616067
FLNA,0.002610051
LRP10,0.0025638638
RP11-294J22.6,0.0025474282
TYROBP,0.002535694
UBB,0.0024906546
GMPPA,0.0024767334
SLC2A1,0.0024687708
C10orf11,0.0024577293
TMEM54,0.0024553225
SCPEP1,0.0024549759
G6PD,0.0024543589
RP11-717F1.1,0.0024540643
AC079466.1,0.0024383971
BIRC5,0.0024361978
RNF213,0.0024191802
TJP2,0.0023962164
CDCA7,0.0023926906
ZYX,0.0023925088
CDKN2C,0.0023898182
PCNA,0.0023894957
VIM,0.0023821613
IDS,0.0023646418
PLCG2,0.0023569323
TP53INP1,0.0023531571
CALR,0.0023371195
DDIT3,0.0023208226
MYB,0.0023031633
SOCS1,0.0022921062
ZNF431,0.0022842207
ENO1,0.0022819184
S100A10,0.0022667355
AK8,0.0022652762
UFD1L,0.0022619243
TNFAIP8,0.0022616533
RCSD1,0.0022456625
FCGRT,0.0022352494
STAC3,0.0022333788
ZFP36L1,0.0022227638
ASAH1,0.0022210234
KLF6,0.0022023222
TUBB4B,0.0022015884
TMSB10,0.0022008242
HIST1H1E,0.0021986584
DNASE1,0.0021946942
SRGN,0.0021941953
LGALSL,0.002186029
SP6,0.0021616193
PRDX5,0.0021552716
CENPU,0.002147728
PNRC1,0.0021466932
PPIC,0.0021448198
POLR2J3,0.0021269945
TFAP2A,0.0021148594
NKG7,0.0020956038
DST,0.0020838806
AURKA,0.0020813474
NPC2,0.0020744877
ZDHHC12,0.0020678872
PLEKHA2,0.0020463653
CAP1,0.0020432128
MSRB2,0.0020160447
RP11-467L13.7,0.0020096265
PPP3CA,0.0020053303
JUN,0.0019977195
WBP5,0.0019921046
IL17RA,0.0019897264
TBX2,0.0019864494
ECM1,0.0019794004
COTL1,0.0019743168
MT1F,0.0019619856
LMO4,0.0019480938
LINC-PINT,0.0019441155
CNN1,0.0019406974
MTURN,0.0019329614
CD93,0.001920741
RP11-620J15.3,0.0019160432
FAM214B,0.0019106598
RALA,0.0019084659
SH2D2A,0.0019010828
RICTOR,0.0018961036
SPC25,0.001894056
CTSL,0.001882982
CCS,0.0018540844
LRMP,0.0018489689
PTRF,0.0018444994
PSMB3,0.0018392787
FAM228B,0.0018373058
GIGYF1,0.0018201492
DSCR8,0.0018196135
KIAA1551,0.0018186158
MAGED2,0.0018176096
TUBA1C,0.0018161543
PPARA,0.0018078891
ATG16L2,0.0018032801
STIM2,0.0018014661
SMPD1,0.0017927727
LYZ,0.0017921126
AC007246.3,0.0017621599
MSN,0.0017562879
TFPI,0.0017552519
CEBPD,0.0017535272
NIPSNAP3B,0.001747919
CISH,0.0017430277
MDM4,0.0017420831
BTK,0.0017369943
DDX21,0.0017309799
METTL7A,0.0017125942
RSRP1,0.001712306
S100A13,0.0017029512
RP11-708J19.1,0.0016902065
SRM,0.0016817473
GSTM3,0.0016761699
APLP2,0.001666927
NGRN,0.0016596784
MYC,0.0016544824
ADAM17,0.0016498287
GATA2,0.0016398011
ZFHX3,0.0016299258
SMAP2,0.0016289181
SELM,0.0016266691
GABARAPL1,0.0016173464
CDC45,0.0016142437
MPP5,0.0016019264
ING2,0.0015962489
POU3F2,0.0015668956
APOLD1,0.0015575957
TAOK3,0.0015567282
IGBP1,0.0015546164
LPCAT2,0.001547366
SLC15A3,0.0015420311
BNIP3L,0.0015353757
MARC2,0.0015343175
EVI2B,0.0015340907
IER5L,0.0015281995
GCNT2,0.001527706
PTGS1,0.0015221761
SOD2,0.0015173029
NUSAP1,0.0015147295
ZBED6,0.0015121296
PLPPR3,0.0015070857
RNF168,0.0014993136
RP11-51J9.5,0.0014982002
SHC2,0.0014951853
FBXO32,0.0014932391
REEP6,0.0014699613
HSD17B4,0.0014684597
THBS1,0.0014642942
NBR1,0.0014581876
TRIM5,0.0014384827
ADAMTSL4,0.0014322553
RHOBTB3,0.0014321815
CALCOCO1,0.0014291625
RMI2,0.0014235472
SUMF2,0.0014225116
SH3BGRL,0.0014221584
LY6E,0.0014047966
CD99,0.001401031
SLC7A11,0.0014000095
FAM19A2,0.0013929944
GAPDH,0.0013919657
AP000769.1,0.0013899499
SVIP,0.0013870082
TLE4,0.0013791043
MT-CYB,0.0013736798
RFK,0.0013722604
MANBA,0.0013591215
RPL34,0.0013497312
PIK3R1,0.0013459463
BLVRB,0.0013360596
DLX4,0.0013343156
VWA5A,0.0013285574
ITPR2,0.0013276843
CD59,0.0013255827
HELLS,0.0013186693
SGOL2,0.0013110973
AAK1,0.0013098163
TUBA1A,0.0013097359
CLCN3,0.0013091363
TUBB,0.0013034563
DSC2,0.0012971297
FNDC3B,0.0012890298
MS4A3,0.0012870319
ADAM8,0.0012769129
WIPI1,0.0012767632
C1orf61,0.0012692383
KIAA0513,0.0012664594
TUSC3,0.0012630194
CDC20,0.0012602716
HES1,0.0012472206
COL9A3,0.0012431676
RUNX1T1,0.0012314853
PLEKHO1,0.0012253552
HSPA1B,0.0012212135
PNMT,0.0012197559
AC142472.6,0.0012178225
TNNT1,0.0012141272
NCF1,0.00119991
ATG2A,0.0011944053
IAH1,0.0011938979
KLF10,0.0011919357
NFE2,0.0011909369
LINC00324,0.0011822702
AREG,0.0011806353
TAC3,0.0011803237
SON,0.0011793143
CTD-3222D19.8,0.0011759695
DOK3,0.0011702919
PROS1,0.0011575251
PIM1,0.0011515762
MAPKAPK2,0.0011396119
MT-CO2,0.0011386172
JMJD1C-AS1,0.0011384421
TRIM38,0.0011357756
CD48,0.0011315406
PTPN7,0.0011302971
GABPB2,0.0011236619
LRRC75A,0.0011157374
PLCB2,0.0011136411
RRP12,0.0011136017
LAMP2,0.0011134009
PDLIM4,0.0011133114
PAQR7,0.0011063294
CMPK2,0.001105258
GPAT3,0.0010933789
PTCRA,0.001084913
CLDN7,0.0010836768
ABCA1,0.001077337
PPCS,0.001071771
PLP2,0.001071462
CFD,0.0010697311
HIST1H2BD,0.0010689244
HSPB1,0.001063283
DACT3,0.0010567664
BIN2,0.0010429613
NUCB2,0.0010423409
RASGRP3,0.0010379112
GGT5,0.0010290832
WARS,0.0010260321
PPIB,0.0010249474
RQCD1,0.0010092547
C11orf21,0.0010090522
ADGRE5,0.0010041753
DAZAP2,0.0010002562
ST3GAL5,0.0009961199
TP53INP2,0.000986677
FILIP1L,0.0009769528
CLIP2,0.00097607425
PPP1R12A,0.00096616184
SLF2,0.0009661336
BHLHE40,0.0009647457
TUBB1,0.0009631275
SMIM14,0.0009536891
CTNNB1,0.00095096667
VGF,0.000948799
TENM1,0.000944604
CTSS,0.00094219134
IDH2,0.0009420775
LIMS1,0.000936487
DNAJC28,0.00093593815
GLRX,0.00093168917
CTC-425F1.4,0.0009314527
S1PR1,0.0009297386
CPQ,0.00092526694
SLC25A45,0.0009192202
ZEB2,0.0009185704
TIMP1,0.0009096684
TLCD2,0.0009089591
AIM1,0.0009051172
MDH2,0.00090324134
TMEM120B,0.00089065323
RP11-498P14.5,0.0008893891
INTS6-AS1,0.0008888434
CYBA,0.00088754616
SCN9A,0.00088694633
MMP23B,0.00088079245
PLD4,0.0008787764
PTK2B,0.00087877444
SUSD3,0.00087346375
DDIT4,0.0008720208
HERC6,0.0008706329
LINC00467,0.0008629511
PRDX4,0.00084462494
IQGAP2,0.0008440504
ARL11,0.0008369008
TSPAN10,0.0008320379
CRYM,0.0008313307
SMYD3,0.0008246706
ATP1B1,0.0008217384
HFE2,0.0008189571
OR6C76,0.00081807433
GLIPR1,0.0008178775
BPTF,0.0008170061
MYOM1,0.0008168025
PRF1,0.0008147985
ARSB,0.0008101171
THUMPD3-AS1,0.0008028857
EIF1,0.00080068543
PSME1,0.00079691043
ZNF620,0.00079194206
CDKN1A,0.00078881753
C21orf58,0.0007861038
PIM2,0.0007824016
FAXDC2,0.00077909784
RELN,0.0007776323
DPYSL2,0.0007773617
PRTN3,0.00077623175
IFIT3,0.0007741686
RDH10,0.0007732019
PRKCB,0.00077285746
CLIC1,0.00077142165
HP1BP3,0.000770125
HVCN1,0.0007657455
HIST1H2BH,0.0007589451
WAC-AS1,0.0007584897
IFI27,0.00075466844
LST1,0.00075276697
AP000692.10,0.0007498076
DOPEY2,0.0007416918
CRYBA2,0.00074144587
RP11-29B2.6,0.0007377902
SLC35F3,0.0007326378
TEP1,0.00072944124
B3GALT4,0.0007286886
HELZ2,0.00072765705
RP11-637A17.2,0.00072516233
NCKAP1L,0.00072448776
DUSP1,0.0007217692
AFMID,0.0007200513
TSC22D4,0.0007183019
RP5-882C2.2,0.0007177356
CCL3L3,0.00071381073
CTA-228A9.4,0.0007031956
RGCC,0.00069864764
WSB1,0.0006984745
THEMIS2,0.00069708476
CTB-55O6.12,0.0006954199
HOXB6,0.0006925175
CREB5,0.00068969757
YPEL5,0.0006817134
LINC01136,0.0006797478
DMTN,0.00067804905
TSPYL1,0.0006761547
HIST1H1D,0.00067355356
CD244,0.00067343784
C10orf54,0.00066772004
IGFBP2,0.00066767354
SMIM3,0.0006673741
CRYL1,0.0006659361
FNDC4,0.0006657832
DUSP13,0.0006639897
LBH,0.00066386553
NPM1,0.00065632595
DHFR,0.00065527385
CPXM1,0.00064809393
TRGC2,0.00064351596
IKZF2,0.000643329
LINC01473,0.00063932664
P2RX6,0.000630082
ORAI2,0.0006294781
TNFSF10,0.00062873354
CHGB,0.0006252517
UBASH3B,0.00062134257
PARP10,0.00061757164
YPEL1,0.0006159351
UCP2,0.0006154899
MAPRE3,0.00061258156
UBR5-AS1,0.00061169715
INPP5J,0.00060947554
CCNG2,0.00060903793
COL15A1,0.0006089721
ADAP1,0.0006088236
HAPLN3,0.00060549576
FGD2,0.00060446595
NHLRC4,0.0005989995
MORN3,0.00059255806
APOL1,0.00059220253
TMEM154,0.0005875495
TGFBR2,0.0005869746
SAMD11,0.00058534107
SLC20A1,0.0005836943
SEMA6B,0.00058336236
PTGDR2,0.0005748562
GTF2IRD2,0.0005736394
LSP1,0.00057349826
RP11-510M2.2,0.00057289604
DDC,0.0005727903
DUSP5,0.00056899036
HPGD,0.00056754146
HBA2,0.00056610163
HCLS1,0.0005636141
TMEM158,0.00056204246
TCAF2,0.0005613583
S100A16,0.000556742
C10orf10,0.0005567113
CLN5,0.0005489766
DNAJB2,0.0005472869
TFF3,0.000543712
SERPING1,0.0005423601
HLA-DMA,0.00054110464
PYGL,0.0005398815
TRIB3,0.0005303277
INHA,0.0005300821
HLA-DPB1,0.00052700785
TK1,0.00052574306
TRDC,0.00052168214
SLC26A4-AS1,0.0005213251
ACRBP,0.00052058866
ANXA1,0.0005203516
FUT1,0.0005165616
FRRS1,0.00051625713
FADS1,0.0005133931
CTD-3193K9.4,0.0005121566
AC098820.4,0.0005007292
VMP1,0.0004985268
RP11-1398P2.1,0.000496402
GHRL,0.0004950125
MICAL1,0.00049354567
KIF14,0.0004932423
RNF43,0.0004909925
AHR,0.0004902008
SLC22A18,0.0004867108
PTPN6,0.00048655187
PILRA,0.00048421315
TMEM106A,0.00048353034
SESN3,0.0004819795
AZU1,0.00047991265
GCGR,0.0004790458
RP11-147L13.12,0.0004771467
SYCE3,0.00047597772
SLCO6A1,0.00047418952
CKAP4,0.00046853197
PIP5KL1,0.0004665214
ALAS2,0.0004660891
ASIP,0.00046578268
FYB,0.00046452822
FCGR1A,0.00046374244
ZBTB18,0.0004631711
PTGDS,0.00046221778
FOXA3,0.0004604275
RAB3D,0.00045691567
TOP2A,0.00045661474
TUBB2B,0.0004563135
PRAM1,0.00045290077
FGD3,0.00045213182
LGALS3BP,0.00045180874
PHKG1,0.0004509271
DNAH3,0.00045066408
BRI3,0.0004489103
CLEC4M,0.00044675535
CR1L,0.0004467056
PVALB,0.00044447245
CTSB,0.000443425
CASC9,0.00044313358
CAPN3,0.00044132187
M1AP,0.0004394168
ANKRD10,0.00043931388
SGSM1,0.00043765156
ERBB3,0.0004367262
ITGAX,0.00043594942
SIRPB2,0.0004359026
LRRC36,0.00043489324
ITGB2,0.00043379024
TPP1,0.00043282387
POU6F2,0.00043223854
UPP1,0.00043098629
HSPA5,0.000428849
THBS3,0.00042751196
MDK,0.0004195777
SYT11,0.00041927013
CD3G,0.00041925083
RP11-83C7.1,0.0004189831
PLB1,0.00041887697
HES7,0.00041834102
NFASC,0.00041740906
AIG1,0.00041677148
PLEKHA4,0.00041434873
C1orf132,0.00041237293
RTBDN,0.00040997527
MT-CO1,0.00040985597
PBX1,0.00040855998
GUCY2D,0.00040800858
CALY,0.00040800608
ITPRIPL2,0.00040704457
LINC01356,0.00040254556
FAM129A,0.000391505
HMGCL,0.00039071808
LINC00294,0.00038887744
ITGA2B,0.00038796355
ID2-AS1,0.00038765674
RP11-394I13.2,0.0003862217
UPK3A,0.00038603373
CARF,0.00038572517
IL10RA,0.00038486658
RP11-93H24.3,0.00038444798
PDE6A,0.00038224715
RAB11FIP1,0.00038186577
ANKRD11,0.00037966206
ATF6B,0.00037938615
NCF2,0.0003787599
TRGC1,0.0003781047
RP11-166P13.3,0.00037681256
MMP2,0.00037618383
RGS18,0.0003741822
GRM3,0.0003734764
MYBPHL,0.00037205446
RP11-326I11.3,0.00036955386
CYTH4,0.0003635152
IL6R,0.0003629692
FLJ20021,0.00036259892
S100A3,0.00036158445
CHRM5,0.00036075065
NBEA,0.00035987454
PDZK1IP1,0.00035917887
TMEM219,0.0003587157
ACSL5,0.0003584453
PIF1,0.0003575738
FZD7,0.00035730063
FOSB,0.00035431498
RPL3L,0.00035419318
TMEM169,0.00035197884
HECW2,0.00034854334
CDC42EP5,0.00034804764
CADM2,0.00034668157
PRSS23,0.0003464769
LINC01305,0.00034584408
PMAIP1,0.00034336303
MARC1,0.00034297796
BEX5,0.00034054703
SMIM24,0.000339526
ANTXR2,0.0003379815
ZNF541,0.00033759497
KLHL30,0.00033723246
ABL2,0.0003367698
SFRP5,0.00033602506
RP11-670E13.6,0.0003313278
CELA1,0.00032918932
C19orf38,0.00032868676
RGS6,0.00032822802
TMOD2,0.00032652976
KCNH2,0.00032646686
GABRE,0.00032637137
GNGT2,0.00032616322
DUSP9,0.00032257702
EXTL1,0.0003224875
GPHA2,0.00032033905
CKB,0.00032007994
MIR3681HG,0.00031813854
HERC5,0.0003177387
TRIB1,0.00031734843
PLPP1,0.00031706924
PTPRS,0.0003163831
AF127936.3,0.00031453947
FOS,0.00031434264
BPGM,0.00031367515
LINC01003,0.0003108185
AC104534.2,0.0003099294
YPEL4,0.0003091497
PRRT2,0.00030913358
NLRC4,0.0003069813
CST7,0.0003068039
RPL10,0.00030633272
CASC15,0.00030535826
MUC12,0.0003051487
PTAFR,0.00030464222
SLC2A6,0.0003045007
CTD-2589M5.4,0.00030268438
LINC00694,0.00030218766
TRIM63,0.00030200844
HSPA1A,0.00030097453
NOXA1,0.00029981515
GPR84,0.00029811796
FTL,0.00029803184
CES4A,0.00029779525
FLT1,0.00029724112
RP11-212I21.4,0.0002944112
RELB,0.00029419918
BST2,0.00029072614
IL21R,0.00029030308
FMO4,0.0002892671
AKAP12,0.00028908587
