,0
CALR,0.010032564
ATP6V0B,0.0099989595
MARCKSL1,0.009080565
PPP1CB,0.008649767
SMYD3,0.008316423
AIF1,0.007871927
KCNH2,0.007478035
PNISR,0.0071769953
CMTM6,0.0069064815
ATP6V0E1,0.006571702
CTSC,0.0065241074
CTNNB1,0.0061467276
BTG1,0.006026754
LYZ,0.0059089386
CKB,0.0058750967
TMSB4X,0.0057713334
PLCG2,0.0057290643
SAT1,0.005690606
FABP5,0.0056797164
LY6E,0.0055636726
RTN4,0.005553506
MTRNR2L8,0.005431282
THUMPD3-AS1,0.005409371
GMFG,0.005404086
MT2A,0.005302132
POLR3GL,0.005291588
HNRNPH1,0.005136575
SDCBP,0.005053921
SSBP1,0.005025249
MIR4458HG,0.004996472
HSP90B1,0.0049279206
MAP7D1,0.004901338
MT-ND4L,0.0047680456
LAPTM5,0.0047091525
PTTG1,0.004687096
NFE2L2,0.0046502533
ORAI2,0.004648728
CLC,0.004617503
DNAJB1,0.0045811846
GPSM3,0.0045659267
FCER1G,0.004547987
PIM1,0.004529016
APOBEC3C,0.004476069
RP5-1171I10.5,0.0044347947
TMSB10,0.0043969336
VAMP8,0.004359437
UBE2L6,0.00431704
CD59,0.004205574
DBI,0.0041890643
MSRB2,0.0041468195
CD55,0.0040391646
LST1,0.0039775195
PTPN12,0.0039708414
LINC00467,0.0039393352
PPP1R12A,0.003906751
HERC2,0.0038026376
LINC01003,0.0037986916
TNFSF10,0.00373634
RP11-301G19.1,0.0036896658
PGD,0.00367359
TSPAN13,0.003665321
PNRC1,0.003662789
B4GALT1,0.0036595007
PYCARD,0.00365917
RNASET2,0.0036401902
HSPA5,0.0035660318
NHLRC3,0.0035417716
GLRX,0.0035262438
RCSD1,0.0034977002
IQGAP2,0.0034918953
CAPZA1,0.0034451324
LAPTM4B,0.003433132
CD53,0.003423608
IGFBP2,0.0033793764
PKIG,0.003379193
LINC01420,0.0033450965
AP1S2,0.003306574
PRDX1,0.003300394
SEPT6,0.0032480287
PLPPR3,0.0032438156
PSMB2,0.0031953896
CD47,0.0031951214
GMPR,0.0031824582
CD63,0.003151946
SMAP2,0.0031470559
ITM2B,0.0031365992
ANP32E,0.0030896023
DEK,0.0030631719
CEBPD,0.0030330278
MT1F,0.0030006056
CISH,0.0029866565
PKM,0.0029755011
PPIB,0.002954797
LIMD2,0.0029423102
ACTB,0.0028898849
S100A11,0.00288095
ANKRD28,0.002877875
CFH,0.0028601391
CCND3,0.0028558646
CNN2,0.0028519193
PLD3,0.0027650455
BPTF,0.0027282143
MSH6,0.0027236445
MYL9,0.002722451
ZC3HAV1,0.002720525
PTPN7,0.0027120584
SMC4,0.0026977553
TEX30,0.0026860035
ALAS1,0.0026818484
UBB,0.0026765675
PRSS57,0.0026254237
RUNX1,0.0026006997
RP11-109G23.3,0.0025848595
GSTM3,0.0025723886
AAK1,0.0025164941
KIAA0513,0.0025105122
SET,0.0024858655
TMEM158,0.0024537963
CORO1A,0.00243532
SUMF2,0.0024352223
DNAJC3-AS1,0.002434236
STMN1,0.002427469
LRRC75A,0.0024232713
SEPP1,0.0024088866
HCST,0.002371779
SPARC,0.0023165045
ACTG1,0.0023164083
CLTA,0.0023138067
C1orf56,0.0023115498
RP11-294J22.6,0.0022790337
LMO2,0.0022726986
FAM89A,0.0022496006
TMEM55A,0.0022482413
TSC22D1,0.0022396226
DYNLL1,0.002224686
YPEL3,0.0021906388
CTSL,0.0021419127
PHB,0.002140762
ZBED6,0.0021247917
RAN,0.002085404
TIMP1,0.002084863
B2M,0.0020828776
FAM45A,0.0020749127
LACTB,0.0020697026
S100A13,0.0020685124
NUCKS1,0.0020498703
CRYAB,0.0020244764
GYPA,0.0020154326
TGFBR2,0.0020093094
BPGM,0.0020077117
MILR1,0.0019881618
AFMID,0.0019774125
TOR1AIP2,0.0019679235
CD84,0.0019523037
PSMB1,0.0019307575
SRSF7,0.0019193697
PTPRS,0.001917503
HSPB1,0.0019039394
HIST1H1D,0.0018999111
TFAP2B,0.0018950969
BCL2L1,0.0018718471
TPM4,0.001856999
ATF5,0.0018540933
CD52,0.0018434753
METTL9,0.0018427783
PNPLA8,0.0018423627
HSPA8,0.0018418166
CCNL1,0.0018027619
SMIM14,0.0017920915
GALK1,0.0017895343
CMPK2,0.0017856696
PPP3CA,0.0017774261
TES,0.0017650222
CRELD1,0.0017577555
MYL6,0.0017435919
PHACTR1,0.0017415797
BBC3,0.0017382925
ICAM4,0.0017254918
HMGB2,0.0017228452
ARHGDIB,0.0017222293
SH3BGRL3,0.0017197861
HIST3H2A,0.0017075214
CREM,0.001704594
S100P,0.001699284
GIGYF1,0.0016939864
SGOL1,0.0016925313
PDLIM4,0.0016902238
NUCB2,0.0016814789
GSN,0.00168088
FOLR1,0.0016725094
CTC-425F1.4,0.001670071
RRP12,0.0016527043
LINC00685,0.0016464764
SMIM1,0.0016409048
CENPF,0.0016393024
DHFR,0.0016158986
C1QBP,0.001612649
HSP90AA1,0.0016070902
PSME1,0.0016062502
PTPRC,0.0016035021
RP11-326I11.3,0.001600798
BMP2K,0.0015948388
RMI2,0.0015719234
COTL1,0.001561802
NCOA4,0.0015589527
LDHB,0.0015505358
SPINT1,0.0015336259
ARL11,0.0015205708
BCYRN1,0.0015119145
HIST1H2BD,0.0015105047
VIM,0.0015078095
EVI2B,0.0015060855
HMGB1,0.0015051576
ICOSLG,0.0015004665
MROH8,0.0014984297
SLF2,0.0014923171
SOCS3,0.0014914742
ABCC3,0.0014903166
TUBB2B,0.0014897815
MYL12A,0.0014872953
RHOBTB3,0.0014813266
CALM2,0.0014756045
CDC42,0.0014736907
DLX4,0.0014715063
IAH1,0.0014700232
CAP1,0.001458733
TUBA1B,0.0014543855
SCN9A,0.0014389548
NAGK,0.0014328255
RASSF2,0.0014302412
HES1,0.0014292866
SOCS1,0.0014272616
FERMT3,0.0014243529
DPF3,0.0014240701
LYRM9,0.0014227579
CYTIP,0.0014065951
DOK2,0.0014017398
ITGB2,0.0013872664
RP11-98O2.1,0.0013849022
HEMK1,0.001377784
