,0
PTTG1,0.008383433
TMEM219,0.0078909425
FAM83A,0.007624361
SH3BGRL3,0.006666059
COMT,0.0066451235
NCL,0.006368087
HBG2,0.0063068666
CLU,0.0063004494
CKB,0.006165899
STMN1,0.0061603077
ZSCAN16-AS1,0.005962342
CMTM6,0.005950263
EBNA1BP2,0.0059344363
COX17,0.0058456035
IFITM2,0.005782209
ZFP36L2,0.0057778703
TRIM56,0.005756827
HMGB2,0.0057552066
DBI,0.005639475
MBD4,0.0056072003
LDHB,0.0053841057
ASRGL1,0.0053478726
AIF1,0.0052925157
GPSM3,0.0052697435
CDT1,0.0051608346
HLA-C,0.005060263
ARID5B,0.0049307733
DSCR8,0.004852728
CARHSP1,0.004821274
TMEM54,0.0047128554
PYCARD,0.004677007
PPP1R18,0.0046431907
CD59,0.004639973
MEF2C,0.0045861076
EXOSC8,0.004582827
RMI2,0.0045698937
ORC6,0.004504118
IDH2,0.004480113
MDK,0.0042771264
GMFG,0.0042661205
ACTG1,0.004247298
CLIC1,0.0041882517
MARCKSL1,0.0041527757
FCER1G,0.0041289884
C4orf48,0.0041006273
SLC20A1,0.00404317
TFRC,0.004007719
CD99,0.0040031876
ITM2B,0.003910853
SERPINB1,0.003856584
SNHG9,0.0038493248
FEV,0.0038454742
FTL,0.0038172214
CREM,0.0038011302
MYLIP,0.0037990806
PNMT,0.0037834116
BCL2L11,0.0037771335
GINS2,0.0037757487
SH3BGRL,0.0037605749
MS4A3,0.0037491687
S100A10,0.0037364892
IFI27L2,0.0037343118
GMPR,0.00372851
PRSS57,0.0037223676
CDK1,0.0036526418
CDC42SE1,0.0036458785
PRDX2,0.0036289478
VAMP2,0.0036206394
SSBP1,0.0036161288
FAM89A,0.003546177
MYL6,0.0035299226
CLSPN,0.0035275135
CENPF,0.00351585
SRSF7,0.0034850969
CD7,0.0034750947
HERC2,0.0034716541
LGALS1,0.0034551928
CMB9-22P13.1,0.0034422313
CD47,0.0034245814
FAM178B,0.0034243977
HEPH,0.0034201168
ANXA2,0.0034051978
ACTB,0.0033901788
PSAP,0.0033886477
RHOBTB3,0.0033864288
HSPA8,0.0033818707
CKAP2,0.0033689835
ANXA5,0.0033652575
TRPM4,0.0033634685
CCR10,0.0033306717
DEK,0.0033267392
MYL4,0.0033107323
APLP2,0.0033018629
PHF19,0.0032979914
CYBA,0.0032854797
UBB,0.0032527987
HMMR,0.0032271117
BST2,0.0032267633
TAF7,0.0032023538
UCP2,0.0031320292
KIAA0101,0.0031265595
DLGAP5,0.0031168745
MANF,0.0031122374
ZFP36L1,0.0031010637
GATA2,0.003095154
DDAH2,0.0030919886
PNRC1,0.0030850898
CA11,0.0030785403
RCSD1,0.0029947117
MSRB1,0.0029721688
RAN,0.0029688738
B2M,0.00292976
TRAPPC6A,0.002926078
RUNX1,0.0029144627
LAPTM4B,0.002887549
PPP1R14A,0.0028675352
LGALSL,0.002864323
DDIT3,0.0028604274
HIST3H2A,0.0028480645
VAMP8,0.0028390475
RABAC1,0.0028338435
LTB,0.00282816
SGOL2,0.0028256539
FAM45A,0.0028191095
CD52,0.0028145518
BTK,0.0027762637
MSN,0.0027612385
CNN1,0.0027571353
FTH1,0.0027399056
BTG1,0.00273695
TMSB4X,0.002711233
LAPTM5,0.0026716916
ABL2,0.0026705614
TMEM173,0.0026260025
RPL10,0.0025939897
RALA,0.0025928507
ANKRD10,0.0025556681
RPL7A,0.0025555326
PTRF,0.0025430236
TUBA1B,0.0025332521
TNFRSF12A,0.0024985615
DYNLL1,0.0024858566
MYH9,0.002472338
RSRP1,0.002461708
KCNQ1OT1,0.0024546995
BSDC1,0.002447338
CLN5,0.002440627
METTL7A,0.002440303
TOR3A,0.002431206
CCPG1,0.0024289477
TIMP1,0.0024233947
AC007246.3,0.0024175947
LYAR,0.0024173723
WDR43,0.0024024304
VGF,0.0023940487
RP11-83A24.2,0.0023837676
COLGALT2,0.0023741336
DAB2,0.0023738358
RP11-708J19.1,0.0023669219
MS4A4A,0.0023570585
EIF1,0.0023438164
NUSAP1,0.0023372383
ARGLU1,0.0023276205
PRC1,0.0023247623
PLD1,0.0023117936
RHOH,0.002302549
DOPEY2,0.0022958817
ATG2A,0.0022857082
SLC40A1,0.002277545
COTL1,0.0022691407
PNPLA8,0.002268639
PLP2,0.002268634
SGK1,0.0022596424
MKNK2,0.0022526386
TMEM154,0.0022495089
SLF2,0.0022493738
BMP2K,0.0022458222
STIM2,0.0022447184
IL2RG,0.0022374354
CLEC2B,0.002209645
EMP3,0.0021982738
DNAJB1,0.0021901513
HMGN2,0.002189748
RPL22L1,0.0021838488
ZMAT3,0.0021770014
RNF168,0.0021715683
LMNA,0.002169784
HBA1,0.0021582008
HOXB9,0.0021405525
IGFBP4,0.0021292816
GABARAPL1,0.002116974
SEPP1,0.0021066745
PRDX1,0.0020932558
TK1,0.0020824333
METTL9,0.0020794647
RTN2,0.0020774899
DOK3,0.002069311
ARIH2OS,0.0020639878
HERPUD1,0.0020629086
SOCS1,0.0020438188
CD55,0.0020430002
TUBB2B,0.002041412
IL10RB,0.002038153
CAP1,0.002035904
AAK1,0.002026517
GAD1,0.0020253998
ATF6B,0.0020144081
SDSL,0.0020029873
ETS2,0.0019961307
POLR3GL,0.001993163
GATS,0.0019668199
ALAS2,0.0019634122
BHLHE40,0.0019563036
TNNT1,0.0019539571
SMIM14,0.0019297297
UBALD2,0.0019160889
SPC25,0.0019076528
TLN1,0.0018827596
PKIG,0.00188169
RAC2,0.0018816892
RP11-109G23.3,0.0018815801
MAPRE3,0.0018746813
PTK2B,0.0018430608
FAM210B,0.0018408387
PMAIP1,0.0018377819
RP11-467L13.7,0.0017976322
RELN,0.001797044
LY6E,0.0017956767
CPEB4,0.0017955165
RNASE1,0.0017946502
PLCG2,0.0017923969
HIST2H2AC,0.0017890261
RFK,0.0017594765
MR1,0.001757031
CRYL1,0.0017547843
SESN3,0.001752791
ARPC3,0.0017522137
AURKB,0.0017489644
PHB,0.0017489446
ANKRD28,0.0017364877
GADD45A,0.0017321904
RNF213,0.0017299474
CDC20,0.0017258606
SLC6A19,0.0017219655
HIST1H4E,0.0017216217
PRDX4,0.0017146915
GRN,0.001710108
BLVRB,0.0017100462
ZBTB38,0.0017096535
DSC2,0.0016982573
MIR4458HG,0.0016727638
LYZ,0.0016719894
APOE,0.0016649893
FMNL1,0.0016636738
ZYX,0.0016610048
TAX1BP1,0.0016547386
TAC3,0.0016492116
MRC2,0.0016434868
PHACTR1,0.0016433189
CALCOCO1,0.0016282025
TMEM55A,0.0016243312
PSRC1,0.0016230829
GALK1,0.0016219675
ST6GALNAC1,0.0016133784
ACAP1,0.0016129952
ID1,0.001605992
HIST1H2BJ,0.001603298
TRIB3,0.0015944272
QPRT,0.0015871003
TAX1BP3,0.0015802564
SKIL,0.0015656729
TAOK3,0.0015654905
SMPD1,0.0015581404
EIF4A2,0.0015579305
JUNB,0.0015490948
TBC1D10C,0.0015431733
APOBEC3C,0.0015334886
SAMSN1,0.0015311773
ARRDC4,0.0015295611
PSMB1,0.0015248402
MPZL1,0.0015236917
LPCAT2,0.0015088037
ARHGAP9,0.0014931366
FAM228B,0.0014928253
NHLRC3,0.0014876664
MLXIP,0.0014849859
MDH2,0.0014758619
C21orf58,0.0014753763
SGOL1,0.0014733267
SELM,0.0014690245
GSN,0.0014650499
IER2,0.0014530583
STAC3,0.001451273
S100A11,0.0014447176
