,0
IFITM2,0.008291893
MBD4,0.0075065587
EIF2S3,0.006705726
MMP24-AS1,0.006473543
LMO4,0.006254253
PGD,0.006052618
PHACTR1,0.0057169213
SNHG9,0.0056590824
TFRC,0.0054987003
RP11-620J15.3,0.0052801976
NHLRC3,0.0052611916
TRPM4,0.005233153
C6orf1,0.0051618963
POLR2J3,0.0051334933
NCOA4,0.0051220115
ICAM4,0.005079349
SLC25A37,0.005032942
ASPM,0.0050119325
C1QBP,0.0048158444
TKT,0.0048124953
AP001171.1,0.004766227
GINS2,0.00458221
PYCARD,0.00449543
RUNX1,0.0043284963
GADD45A,0.0043003066
PPP1CB,0.0042578448
PKM,0.0042211176
DSCR8,0.0042210156
ORC6,0.004195041
PPCS,0.0041733286
PA2G4,0.004129315
CKAP2,0.00412096
CD59,0.003953477
LIMD2,0.0039333166
ACAT2,0.0039032414
SET,0.003898417
TOR3A,0.0038825325
CDC42,0.003870867
CD53,0.0037608382
HOTAIRM1,0.003696635
PCNA,0.003689327
C2orf88,0.0035844732
ACSM3,0.003512543
SSBP1,0.0035123127
KCNQ1OT1,0.003489813
ID3,0.003486261
SVIP,0.0034577104
S100A11,0.003354842
DNAJC3,0.003315311
APOBEC3C,0.003280913
CCNA2,0.0032651613
UBALD2,0.0032574572
CAPZA1,0.003248675
B4GALT1,0.0031990246
CCND3,0.0031932115
LST1,0.003120248
FCGRT,0.0031172463
POLR2E,0.0031144135
MARCKSL1,0.0031065927
CDCA8,0.0030315537
LRMP,0.003019538
GAL,0.0029916894
CYBA,0.0029714892
SDSL,0.00296935
PTTG1,0.00294015
ANKRD10,0.0029313199
TRIM38,0.0029245908
RMI2,0.0029207286
MT1F,0.0029105025
NCL,0.0029102785
NME1,0.0028959163
SH3BGRL3,0.0028819328
RP11-85G21.3,0.0028747753
PAQR8,0.0028732165
FNBP1,0.0028610246
RHOBTB3,0.0028584825
MDK,0.0028557943
CD47,0.002850087
PHF19,0.002847703
PTPRS,0.0028443795
HIST2H2AC,0.0028335718
PSMB6,0.002806884
USP53,0.0027702088
