,0
HIST1H4C,0.0092907585
DHFR,0.0075673326
UFD1L,0.0073932884
TUBB,0.0070765517
HBG2,0.007056417
PTTG1,0.006371611
PSMB3,0.0062032985
ANP32E,0.0058335774
CTSC,0.0056520174
IER2,0.00548694
SRM,0.005169293
GDF15,0.0050943615
RP6-159A1.4,0.0050291973
HIST1H2BJ,0.0049324306
LYL1,0.004882271
ID1,0.0048634396
PNMT,0.0047948365
TSPAN13,0.004715396
GABARAPL1,0.004572264
MAP7D1,0.004492071
NFE2,0.004490958
HSPA8,0.004382131
LDHA,0.004349967
MS4A3,0.0043156412
GATA2,0.0042808405
WBP5,0.0041503767
HSP90B1,0.00414381
HMGN2,0.00412729
SQLE,0.004104391
BLVRB,0.0040203934
GADD45A,0.00399156
NR2F2,0.003911502
SPC24,0.0039002325
TKT,0.0038738213
CPQ,0.003843736
COMMD6,0.00379929
ARPC5,0.0037920563
CST3,0.003781933
NUSAP1,0.0037477224
AC079466.1,0.0036939967
ZFP36L2,0.0036859855
TOR1AIP2,0.003681827
CDC42,0.0036356354
DSCR8,0.003575003
PPIB,0.0035618935
APOE,0.0035465164
EIF4A2,0.0035464864
SERPINB1,0.0034603511
PIF1,0.0034148681
MAP1LC3B,0.003375723
MTURN,0.0033700306
MPZL1,0.0032979026
BCL2L1,0.0032962554
PSMB2,0.0032919613
DNAJC4,0.003248536
HSP90AB1,0.0032420345
PKIG,0.0032373944
RAB11FIP1,0.0032301396
TAPBP,0.0031691953
HSPA1A,0.0031528145
HES1,0.003146101
HIST1H1C,0.0031366854
ADGRE5,0.0031097203
ASH2L,0.0031047962
TUSC3,0.0030813306
TOP2A,0.00304469
TRANK1,0.003043989
CD9,0.0030252738
MDM4,0.0030147624
GYPB,0.0030119598
ATF4,0.003007936
HBZ,0.002986772
FAM89A,0.0029424292
SLF2,0.0029293231
SUMF2,0.0029173854
TFAP2B,0.002878591
KIT,0.0028751595
IGBP1,0.0028590802
ANKRD28,0.0027868024
HHEX,0.0027845732
JADE1,0.00277045
CSF3R,0.0027353712
SOD2,0.0027314431
MIR4458HG,0.002730917
DAZAP2,0.0026908438
TNFAIP8,0.0026779936
LINC00685,0.002675459
PNPLA8,0.002635522
TCF4,0.002633906
CTNNB1,0.0026256484
GAD1,0.0026210204
MANF,0.0026188064
ETS2,0.0026136052
HBG1,0.0025870604
RP11-301G19.1,0.0025811512
TMEM54,0.002533479
MDK,0.0025293247
CREG1,0.0025116703
PSMB6,0.0025113565
KIF2C,0.0025109393
CPXM1,0.0025076417
PRKCB,0.0025029385
S100A11,0.002496789
AP003068.23,0.0024857058
DNAJA1,0.0024835223
ORC6,0.0024730116
MS4A4A,0.0024619245
HIST1H1D,0.0024582483
KCNH2,0.002408403
ACTB,0.002382113
KRT18,0.0023671612
CHD2,0.0023626373
HN1,0.0023608594
TRPM4,0.0023402849
BPGM,0.00232983
LBH,0.0023209595
PIM1,0.0022918247
BNIP3L,0.0022643548
AMHR2,0.0022626598
RDH10,0.0022618496
TPRA1,0.0022616559
SERTAD1,0.00225957
ARID5B,0.0022547273
RP11-85G21.3,0.0022459305
RP11-598F7.3,0.0022400687
CCNB1,0.0022317842
RCSD1,0.0022275315
HSP90AA1,0.0022204525
PTMA,0.0021981748
DDX21,0.0021964104
CD52,0.002195809
MYC,0.0021873706
RP5-1171I10.5,0.0021819354
EMP3,0.0021617434
PSMB9,0.0021549745
GMPR,0.0021280027
LINC01094,0.0021232814
TPM4,0.00211478
YPEL3,0.002092995
WDR43,0.002091078
PTPN7,0.002073359
HEPH,0.002069525
RPL14,0.0020645063
LY6E,0.0020395692
TRIM5,0.002038346
CAPZA1,0.002038056
PYROXD2,0.002037881
MAPRE3,0.0020212675
TMEM158,0.0020193243
TGFB1,0.0020182796
MDH2,0.001992413
ZC3HAV1,0.0019896184
ATG2A,0.0019885453
ST6GALNAC1,0.0019783874
MKI67,0.0019664508
SRSF3,0.0019532659
HIST1H2BD,0.0019476725
PPP1CB,0.0019467096
TLE4,0.0019196689
IRF2BP2,0.001913016
SMOX,0.0019096727
S100A13,0.001908772
HIST1H2BH,0.0019074142
MGST3,0.0018848863
CD3D,0.0018831954
NUCB2,0.0018706188
PCNA,0.0018629687
CAP1,0.0018614157
TAX1BP1,0.0018602797
IDS,0.001843103
IDH2,0.001823435
UBE2S,0.0018150778
LYAR,0.0018140796
KRT8,0.0018036081
PLK1,0.0018008819
SWAP70,0.001795895
ARL6IP1,0.0017938381
BMP2K,0.0017936699
DDX1,0.0017915589
CDC45,0.0017912412
RP11-294J22.6,0.0017855188
ADAM17,0.0017811342
GYPA,0.0017784981
MT-CYB,0.0017665537
EBNA1BP2,0.0017642163
TMEM173,0.0017618543
RPL22L1,0.0017494868
NEAT1,0.0017475695
EGR1,0.0017442072
SUSD3,0.0017351835
ATF7IP2,0.0017345825
GAL,0.0017308973
FCGRT,0.0017284938
FASN,0.001727546
POU6F2,0.0017269759
TXNIP,0.0017268988
AC009506.1,0.0017181216
RP11-693J15.6,0.0017094517
SELPLG,0.001708335
RP11-445F12.1,0.0017049976
ZFHX3,0.0016989094
FAM46C,0.0016937754
LINC01220,0.0016913795
DUSP1,0.0016890642
CENPU,0.0016847424
ZYX,0.0016754346
DUSP13,0.0016752565
COTL1,0.0016699444
ZEB1,0.0016462873
ODC1,0.0016451728
CDKN2C,0.0016307975
SARS,0.0016095204
MYO1F,0.0016032817
HLA-C,0.0015987322
CREM,0.0015971449
CORO1B,0.0015787076
SET,0.0015779871
PROS1,0.0015700939
RHOH,0.001569738
STOM,0.0015691117
GTSE1,0.0015521789
SESN2,0.0015406555
RP11-109G23.3,0.0015346798
VMP1,0.00152591
CSAD,0.0015250802
ZC3H6,0.0015218247
BSDC1,0.0015145283
CR1L,0.0015125464
HOXB4,0.0015027743
CTC-425F1.4,0.0014923946
ARMCX3,0.0014821497
GMFG,0.0014746835
TRIM38,0.0014707196
SMIM3,0.0014639683
CD53,0.0014503442
EIF1,0.0014500292
SLC3A2,0.0014465936
PRDX4,0.0014347343
TRIB3,0.001417554
RGS18,0.001416296
DNAJB4,0.0014119385
SPC25,0.0014113956
RPS6,0.0014077732
COL2A1,0.0013992974
ISG15,0.0013799901
PMP22,0.0013777387
MYLIP,0.0013760268
SERPING1,0.0013679768
RPL7,0.0013590758
SP6,0.0013588783
ENO1,0.0013421911
GADD45B,0.0013411761
PRC1,0.0013319324
SDC2,0.0013172382
CCDC136,0.0013169412
HOXC13,0.0012963406
CEBPD,0.001296153
FEZ1,0.001282256
TNFAIP2,0.001280182
NME1,0.0012730293
RP11-538P18.2,0.0012710559
ANTXR2,0.0012632678
RPL7A,0.0012581268
AURKB,0.0012559877
NPM1,0.001255717
AC016629.3,0.00125273
TLN1,0.0012383877
RNF213,0.0012287027
MT1F,0.0012163657
CTSZ,0.0012133633
VIM,0.0012132146
TUBB4B,0.0012116869
SRSF7,0.0012096075
NCKAP1L,0.0012023657
HVCN1,0.0012017811
BHLHE40,0.0012004293
SHISA8,0.001199337
CD55,0.0011920524
MT2A,0.0011776269
PRKAR2B,0.0011732122
SON,0.0011580331
PYGL,0.0011572875
TK1,0.001149027
TIMP2,0.0011487025
WAC-AS1,0.0011440784
FOXA3,0.0011431321
P2RX4,0.0011244328
PSMB1,0.0011239743
NCL,0.0011173262
CDKN1C,0.0011081722
SEPT6,0.0011077157
FAM19A2,0.0011041729
SMIM24,0.0011019799
PROCR,0.0010942316
GYPC,0.0010900041
EIF2S3,0.0010879231
GALK1,0.0010749057
AP001171.1,0.0010734352
ACRBP,0.0010465523
NEU1,0.0010450244
CTSL,0.0010436436
POU3F2,0.001039791
MACF1,0.0010370631
TMEM191C,0.0010298305
PCAT14,0.0010270226
TGFBR2,0.001026085
PPIC,0.0010229498
SPARC,0.0010087179
PRSS57,0.0010069078
PRX,0.0010023628
ENTPD1,0.0010009729
PTCRA,0.0010005861
POLR2J3,0.0009963402
PRTN3,0.0009935977
C21orf58,0.000990508
MFGE8,0.0009848186
CLN5,0.0009722023
TPP1,0.0009715782
TRIB1,0.00097073935
SSB,0.000967759
H6PD,0.0009609542
BPTF,0.00096006284
LINC00853,0.0009573621
APOLD1,0.00095725665
MORN3,0.0009456904
KLF10,0.00094554876
BCYRN1,0.00093642285
HAMP,0.0009337729
HSPA5,0.0009291815
WDR76,0.0009231965
ZNF436-AS1,0.0009189617
BCAM,0.00091269834
ARIH2OS,0.0009121565
NR4A1,0.0009070973
WIPI1,0.00089083513
PLEKHO1,0.0008842886
TBX2,0.00088269176
WARS,0.0008800116
YBX1,0.00087714643
CACYBP,0.00086736766
LINC-PINT,0.000866977
FUCA1,0.0008641642
LRP1,0.00086353923
BMF,0.000858805
INHA,0.00085108017
NFE2L2,0.00085027894
FOS,0.00084921287
ZBED6,0.0008417534
SAMSN1,0.0008378762
ZNF467,0.0008348264
PHF19,0.0008340951
