,0
STMN1,0.009653875
ENO1,0.009204243
PITX1,0.007897366
HMGN2,0.007410475
TEX30,0.006694371
SOX4,0.0064665447
PCNA,0.0063222186
SNHG19,0.006300142
GINS2,0.006053973
TUBA1B,0.00602998
CEBPE,0.0059745535
JADE1,0.0059318393
DDX21,0.005906764
MT1F,0.005843667
RP11-301G19.1,0.00578615
AVP,0.0055745128
PHF19,0.0053749895
AKAP13,0.005352056
GAL,0.0052617667
CDC42SE1,0.00516998
PPIB,0.0051690442
LINC01003,0.005086861
MDK,0.005071471
PRKCB,0.0050467877
HMGB1,0.005032902
QPRT,0.005000657
PRKAR2B,0.0049899905
SON,0.00483968
IQGAP2,0.004741008
FTL,0.0045173736
SRSF3,0.0045083496
ADAM17,0.004399378
HN1,0.0043840203
PTMA,0.004354588
BMP2K,0.0043047247
PSMB3,0.0042710355
SDF2L1,0.0042663408
C1QBP,0.004206416
PRDX4,0.0040476373
MDM4,0.0040421765
PPP1R14A,0.004039125
CENPF,0.00403818
ERV3-1,0.0040356205
HMGB2,0.00398446
MPZL1,0.0039459416
S100A4,0.0039399946
SET,0.0039327727
MPC2,0.0038741173
LAPTM4B,0.0038710423
CALR,0.003836698
THUMPD3-AS1,0.0038274357
ASRGL1,0.0037699253
TXNIP,0.0037672897
RANBP1,0.0037583131
MT2A,0.003731058
ATP6V0B,0.0037249357
TAX1BP1,0.003718752
PSMB2,0.003715376
KCNQ1OT1,0.003701397
ST6GALNAC1,0.0036881182
PPCS,0.003677392
HVCN1,0.0036329872
HNRNPH1,0.003580668
PRSS57,0.0035173674
TCF4,0.0034415245
HSPB1,0.0034337365
COX17,0.003428581
VIM,0.003400375
MT-CYB,0.0033655006
LHX1,0.0033490246
PLCG2,0.0033378138
TRIM38,0.0032677373
CDKN2D,0.0032361052
IRF2BP2,0.003229596
SGOL1,0.0032283294
KCNH2,0.0032246183
PPP1CB,0.0032242232
SUMF2,0.0032063774
COTL1,0.0032034353
SPC24,0.0032028824
GLRX,0.0031971396
ACTB,0.0031538003
SRSF7,0.00313742
WDR76,0.003117718
HSPA8,0.0030983645
ORAI2,0.0030553741
PA2G4,0.003051833
TNFAIP2,0.0030470835
ARID4B,0.0030167573
VAT1,0.0029836404
DOK2,0.0029759181
C1orf56,0.002928436
C4orf48,0.0029166164
HIST1H4C,0.0028941045
PLK1,0.002882286
TNFAIP8,0.0028674859
PGD,0.0028573968
CKS1B,0.0028458838
AURKB,0.0028122815
PTTG1,0.0027996681
RP11-294J22.6,0.0026872582
FADS1,0.002677151
RIT1,0.0026463473
ASIC4,0.0026449214
PDE4DIP,0.0025801854
SNHG9,0.0025470261
UBE2H,0.0025405036
S100A10,0.0025214849
SGK1,0.0025197335
ATF7IP2,0.0024646265
SUSD3,0.0024280092
ZC3HAV1,0.0024191686
MT1E,0.0024186352
CKB,0.0024177374
SAT2,0.0023914173
ANKRD11,0.0023799837
DDAH2,0.002369818
MAPKAPK2,0.0023520405
RQCD1,0.002347631
GLUL,0.002344877
MYC,0.0023444204
HIST1H2BJ,0.002294575
LMO2,0.0022801354
PNISR,0.0022719253
CD59,0.0022685693
CAPG,0.0022481217
SMAP2,0.0022402278
BCYRN1,0.0022390294
AC016629.3,0.0022224477
MYL4,0.002217539
KRCC1,0.002190039
CLC,0.0021874048
CAPZA1,0.0021860648
TNNT1,0.002182032
ZEB1,0.0021775765
FCGR2A,0.0021686843
CTSB,0.0021540704
MYB,0.00215011
HIST1H2AC,0.0021442412
MKNK2,0.0021378293
ATF6B,0.0021375404
PDE9A,0.002123072
SLC20A1,0.002097981
GAD1,0.0020914169
NUCKS1,0.0020795004
TJP2,0.0020761807
RP11-620J15.3,0.002065515
MTRNR2L8,0.0020590387
CDKN2C,0.002000674
CCNB2,0.0020005696
TPM1,0.00198281
TKFC,0.0019816514
SHISA8,0.0019651914
PSRC1,0.0019633765
CENPA,0.0019594904
RP11-538P18.2,0.001959132
SCPEP1,0.0019399528
DSCR8,0.0019214494
CASC9,0.0018923366
CRYBA2,0.0018818291
ANKRD10,0.0018679092
HERC2,0.0018669338
MT-ND4,0.0018617739
IDH2,0.0018437795
DAB2,0.0018389826
SLC25A37,0.0018339269
FNDC3A,0.0018291508
HIST1H1C,0.0018281905
MSRB1,0.0018049041
SYF2,0.0018040941
RP11-1398P2.1,0.0017975479
ARL6IP5,0.0017958477
CCND3,0.0017904188
MROH8,0.0017713314
HOXB4,0.0017708648
LRRC16A,0.0017663875
BCL2L1,0.0017596699
NME1,0.0017383827
HSP90B1,0.0017353984
CR1L,0.0017221936
PHACTR1,0.0017161428
KLHL24,0.0017155011
ANP32E,0.0017093725
NEU1,0.0016927322
LGALSL,0.0016819176
SESN2,0.0016751027
PKIG,0.0016416508
PSMB9,0.0016330887
MT-ND1,0.0016267551
FEV,0.0016188893
CRYM,0.001617573
CTSL,0.001614757
RELN,0.0016065877
PKM,0.001592292
SLC31A2,0.0015913288
FAM234A,0.0015688789
PAQR8,0.0015510946
GADD45A,0.0015473109
MT-ND4L,0.0015439155
ZBED6,0.0015416145
PHB,0.0015265691
PIM2,0.00152456
EXOG,0.0015216555
APOBR,0.0015193669
TRIM5,0.0015147992
PDIA4,0.0015090515
CALCOCO1,0.0015057062
BEX2,0.0014995892
MILR1,0.0014951873
RP11-1143G9.4,0.0014946925
NR2F2,0.0014897399
ORC6,0.0014828118
FAXDC2,0.0014786253
RAB3D,0.0014702403
LRP10,0.0014603757
TPM4,0.001459878
MT1G,0.0014581155
STOM,0.001446476
GCNT2,0.0014367917
CITED4,0.0014342004
CFD,0.0014340513
ITGA2B,0.0014238267
AC142528.1,0.0014232944
DDIT3,0.0014214917
MAP1B,0.0014142344
PHKG1,0.0014120309
RP11-403P17.4,0.0014057816
SQLE,0.0014042996
HES4,0.0014038578
UBC,0.0013968085
TSPAN13,0.0013938304
CHI3L2,0.0013905062
HAGH,0.0013903376
SKIL,0.0013880684
CENPE,0.0013761679
C2orf88,0.001373764
B4GALT1,0.0013732195
CDT1,0.001367895
LINC00853,0.0013631353
ZC3H6,0.0013420325
RTBDN,0.0013399106
MT-CO2,0.0013256643
SOCS2,0.0013153078
FILIP1L,0.0013082266
GADD45B,0.0013073094
CREM,0.001300064
GMPR,0.0012980816
RP1-34B20.21,0.0012946646
IER2,0.0012945335
MMP24-AS1,0.0012869625
LMO4,0.0012739528
IL2RG,0.0012713771
LPCAT2,0.001271013
IER5L,0.0012671303
NFE2L2,0.0012561505
LIPH,0.0012545114
S100A13,0.0012458771
CA11,0.0012455855
GDF15,0.0012403814
LIMS1,0.0012346577
RP11-693J15.6,0.001234159
MTHFR,0.0012288454
RP11-598F7.3,0.0012231229
PARP10,0.0012225341
SLC44A5,0.00122061
MS4A3,0.0012009057
TRIB3,0.0011958611
AF240627.2,0.0011813018
HSPA1B,0.001173509
RP11-166P13.3,0.00117045
PLEKHO1,0.001170375
FTH1,0.001168255
IAH1,0.0011682438
LINC00936,0.0011596374
RNASET2,0.0011557594
MAGED2,0.0011457248
SLC46A3,0.0011456754
USP20,0.0011434508
PLA2G16,0.001131869
BIRC5,0.0011309437
CALM2,0.001129339
C10orf54,0.0011291977
MKI67,0.0011227876
LYL1,0.0011189809
CCR10,0.0011123784
LINC00337,0.0011068606
HEMGN,0.0011057561
POU6F2,0.001105361
FABP3,0.0011050737
NABP1,0.001097473
NCF2,0.0010952813
YBX1,0.0010920712
CD52,0.0010905842
ACSM3,0.0010895714
METTL7A,0.0010878664
DAPP1,0.001074304
UBR5-AS1,0.001055079
TNFSF10,0.0010512052
DENND3,0.0010489384
ATG16L2,0.0010479874
KIAA0930,0.0010459657
AK8,0.0010453891
CLCN3,0.0010397227
NIPSNAP3B,0.0010363663
RP5-882C2.2,0.0010286067
LYZ,0.001017631
CMTM6,0.0010166187
TMSB10,0.0009927439
MS4A4A,0.0009895765
SNX10,0.0009793548
TBX2,0.000977498
CD48,0.0009752734
PLPPR3,0.0009741088
CTTNBP2,0.00097024156
DNAJA1,0.0009688606
AXL,0.00096692616
ABAT,0.000966447
SEPP1,0.0009662696
RHOBTB3,0.0009647762
CDKN1A,0.00095666526
TNFRSF12A,0.0009521412
PLAU,0.00095182797
LRRC75A,0.0009482154
CORO1A,0.0009429792
SPINT1,0.00094280107
FRRS1,0.00093619706
MT-CO3,0.00092318223
AC020571.3,0.00091790746
MYLIP,0.0009146875
CCL3L3,0.00091445306
RMI2,0.00091084535
SARS,0.00090763904
HBE1,0.0008976308
RN7SL832P,0.00089053053
VPS9D1,0.0008895317
PLAUR,0.0008850009
CCDC159,0.0008833977
APOL6,0.00088015595
COL15A1,0.00088014867
ARPC5,0.0008790484
PRDX5,0.0008749283
MT-ATP6,0.00087028515
RDH10,0.00087025884
ATG2A,0.0008697135
LINC-PINT,0.0008618433
GATA2,0.00086001086
HES6,0.00085687207
NPC2,0.0008486289
FMO5,0.0008459876
CTD-2035E11.5,0.0008443362
GIGYF1,0.0008437263
RNF213,0.00083924097
RP11-297N6.4,0.0008296334
RP11-51J9.5,0.0008265224
MVP,0.00082598213
IFITM3,0.00081498077
ALCAM,0.00080914167
PIK3R1,0.00080829475
CD70,0.0008071523
PKDCC,0.0008055121
FAM118A,0.0007979533
TMEM55A,0.0007961143
RP11-1114A5.4,0.0007911633
SSB,0.0007900441
HES7,0.0007899411
SEMA7A,0.00078817544
CH17-340M24.3,0.0007867859
RABGAP1L,0.00078570546
RP13-516M14.4,0.0007844294
TMSB4X,0.0007771106
INTS6-AS1,0.00077659584
ATP1B1,0.0007742468
RGCC,0.00076569314
SCN9A,0.00076288136
RRM2,0.0007619074
KIAA0513,0.0007616592
KLHL30,0.00075723074
PRC1,0.0007571602
TUBA1C,0.0007531364
HBD,0.0007514143
CLDN7,0.0007498279
SEMA6B,0.0007448693
CRELD1,0.0007428913
ZNF467,0.0007410902
FAM228B,0.0007399787
RAN,0.0007363399
ZNF431,0.0007330225
NHLRC4,0.00073067646
CKS2,0.0007300839
ZBED5-AS1,0.00072768016
TSPYL1,0.0007274331
C1orf228,0.0007154748
VASH1,0.00071315636
LGALS12,0.0007068371
ZFHX3,0.00070651126
