,0
PPIB,0.008071029
TSC22D1,0.0067396383
RHOBTB3,0.006637461
RP5-1171I10.5,0.0064797355
GABPB1-AS1,0.0057755266
CKB,0.0056546745
ODC1,0.0056457054
MT-ND6,0.0055229743
SYF2,0.005417722
TCF4,0.005369545
NEAT1,0.0051843366
KLF1,0.0051645054
HOTAIRM1,0.0049989647
SH3BGRL3,0.004860816
HIST1H1C,0.004776325
ARID4B,0.004761612
CALM2,0.0046163793
FCGRT,0.00459371
PPIC,0.0045305598
TMEM54,0.004291643
CORO1A,0.0042758714
VAT1,0.004233877
MAP1LC3B,0.0042275144
HIST1H2BJ,0.00421323
FNIP2,0.004190484
TYROBP,0.0041592373
DSCR8,0.00403546
YPEL5,0.0040142247
HBD,0.0039632157
LYL1,0.0039513553
ANXA5,0.0038899353
ARPC3,0.0038869746
NABP1,0.0038530724
HIST1H2AC,0.0037812153
NCKAP1L,0.0037685132
NFE2L2,0.0037576652
TGFB1,0.0037491284
ZNF431,0.003646244
MACF1,0.0036436338
FOXL2,0.0035524622
PLD3,0.0035364262
SARS,0.00347785
NPC2,0.0034770113
TAX1BP1,0.0034477215
CAPG,0.0034436404
LEPROT,0.0034371312
USP20,0.0033810297
ANXA2,0.0033468495
ASH2L,0.0033363176
CTD-3193K9.4,0.0033146206
VAMP2,0.0032179062
PTPN7,0.003203671
DNASE1,0.003148867
MYLIP,0.0031312795
ATAD2,0.0030693002
ST6GALNAC1,0.0030606668
ADAMTSL4,0.0029894772
FAM45A,0.0029781437
SERPINB1,0.0029679574
TSC22D3,0.0029437107
GLRX,0.0029315301
RRM2,0.0028901815
CD9,0.0028885214
BSDC1,0.0028814469
RP11-693J15.6,0.002874322
PLCG2,0.0028689073
MT-ND4L,0.0028586346
NEU1,0.002831765
ORAI3,0.0027838869
YPEL3,0.0027554769
RAC2,0.0027424577
FAM118A,0.002697666
ATF6B,0.0026956757
FLNA,0.0026790441
DDIT3,0.0026547634
HBZ,0.0026521962
ZC3HAV1,0.0026509098
CRYAB,0.0026137137
RIT1,0.0025338095
PRDX5,0.0025295592
TNNT1,0.0025272472
SAT1,0.0025191016
CAP1,0.0025004908
LGALS1,0.0024970213
PPP1R18,0.0024888038
RSRP1,0.0024846753
DDAH2,0.00246959
HBA2,0.0024662053
SDCCAG8,0.0024481954
THUMPD3-AS1,0.0024471048
ATF5,0.002441589
MPC2,0.002434413
RDH10,0.0024271642
DUSP9,0.002422004
PRKAR2B,0.002420308
DSC2,0.0024173532
VAMP8,0.0023605968
LYRM9,0.0022924407
RPL7A,0.0022898847
JUND,0.0022868982
ZDHHC12,0.0022670617
METTL9,0.0022665479
HIST1H2BH,0.0022634992
SPC24,0.0022582226
PYCARD,0.002228808
AXL,0.0022204926
ANXA3,0.0022150574
FTH1,0.002207264
SLC2A6,0.0022023967
LGALSL,0.0022018848
TMSB4X,0.0021734014
NCOA7,0.0021608216
TRAPPC6A,0.002150256
RP11-445F12.1,0.0021363203
PTPRS,0.0020989554
RNF168,0.002098393
DNAJB1,0.0020907852
CD68,0.0020893372
HIST1H4H,0.002089042
POU3F2,0.0020875356
DNAJC3-AS1,0.0020746442
LAPTM5,0.002067855
CORO1B,0.00206527
KCNQ1OT1,0.002050613
LIMS1,0.0020490077
ARHGEF6,0.002040582
ANXA2R,0.0020382183
NINJ1,0.0020355694
HOXB6,0.0020317768
HBA1,0.002028126
NFE2,0.0020195066
NBR1,0.002013683
TNFAIP8,0.002008162
FUZ,0.0020073706
RSAD2,0.0020025452
PHGDH,0.0019906263
FTL,0.0019812447
MS4A4A,0.0019589965
RASSF2,0.0019566987
FAM83A,0.001944393
MFGE8,0.001932034
SPARC,0.0019185119
ATP6V0B,0.0018908511
PKIG,0.0018866705
PLEKHA2,0.0018739522
RPL10,0.0018651664
ASIC4,0.0018646535
INTS6-AS1,0.0018595412
FAXDC2,0.0018588051
KMT2E,0.0018402468
