,0
LAPTM5,0.0076130317
KCNH2,0.00744727
CLSPN,0.007051092
MDK,0.006758458
ZSCAN16-AS1,0.005964638
SNHG9,0.00589113
DHFR,0.0055606053
MSRB1,0.005466263
MAP1LC3B,0.005419854
PSMD5-AS1,0.0054130703
TIMP1,0.0053941505
SDCBP,0.0053381766
LMO2,0.0052695093
LST1,0.0052491566
EMP3,0.0052083945
MAP7D1,0.005161993
GINS2,0.0050317366
NPM1,0.0049197823
CA11,0.0049152845
PRSS57,0.004784612
VAMP8,0.004751355
PDE4DIP,0.0046111546
S100A11,0.0045953053
TKT,0.00454669
TEX30,0.0045396676
MDH2,0.004391463
USP53,0.0043185586
TPP1,0.0042898543
MEF2C,0.004281756
AMHR2,0.0042693685
MLXIP,0.004203377
CD59,0.0041777426
SOD2,0.0041179834
RPS4X,0.0040868972
PPIB,0.004081149
POLR2E,0.0040317564
POLR3GL,0.004003545
RPL7,0.0039809165
AVP,0.003951357
IGBP1,0.0039499137
HHEX,0.00394543
AP1S2,0.0038086015
CMTM6,0.0036674514
IFITM2,0.0036651802
HOXB9,0.0036564548
RAN,0.0036171426
CCR10,0.0035379436
RPL3,0.0034915057
HES6,0.0034812952
TMEM54,0.0034250396
SAT1,0.0034077968
TLE4,0.0033888991
EBNA1BP2,0.0033672955
MIR4458HG,0.0033308233
SEPT6,0.0033206968
DSCR8,0.00330095
CLIC1,0.003271818
RPL14,0.0032641215
ATP6V0B,0.0032528483
VMP1,0.0032440557
COTL1,0.0032048956
ILF3-AS1,0.0031907922
FAM45A,0.0031797667
RPL7A,0.003174427
LRP10,0.0031429061
PRDX1,0.003121974
NME1,0.0031150405
CDC42,0.0031118554
CKB,0.0030676727
EXOSC8,0.0030610345
BHLHE40,0.0030537224
CMB9-22P13.1,0.003029295
TMEM219,0.003004341
TFRC,0.0029993004
FEV,0.002983486
ANXA5,0.0029647609
QPRT,0.0029597254
CEBPD,0.0029311674
MPZL1,0.0029222032
VAT1,0.0029080978
ACTG1,0.0029058713
CREM,0.002905151
S100A10,0.0029002593
RPS6,0.0028981317
VIM,0.0028639166
RPL10,0.0028482
ASIC4,0.0028341843
FNBP1,0.0028267861
MT1F,0.002821629
ACP5,0.0028177686
GALK1,0.0028162177
AIM1,0.002793647
DOPEY2,0.0027727233
RP11-693J15.6,0.0027527467
RALA,0.0027391862
FAM210B,0.0027217704
ANP32E,0.0027203017
PHACTR1,0.0027182167
BTG1,0.002711367
SQSTM1,0.0026909395
MBD4,0.002678484
GAL,0.0026442804
PRKAR2B,0.002640645
APLP2,0.002550226
AC007246.3,0.0025485633
TM7SF2,0.0025323934
MIDN,0.0025236693
THUMPD3-AS1,0.00250905
DPYSL2,0.0024866152
CTSZ,0.0024812096
DBI,0.0024565044
WDR76,0.002453999
ADAM17,0.0024537656
HLA-C,0.0024333945
PRDX4,0.0024284378
MT1E,0.0023728774
PDLIM4,0.0023657389
BPGM,0.0023531362
LINC01420,0.0023482116
PYCARD,0.0022728394
FAM19A2,0.0022400934
MT-ND4,0.0022225438
SGK1,0.0022000677
RPS3A,0.0021981914
TMEM55A,0.002198107
CD63,0.0021872993
KRT18,0.0021787807
COMT,0.002155897
RPL34,0.0021486501
HIST1H1C,0.0021417877
FAM234A,0.0021319604
MKNK2,0.002081287
FOXA3,0.0020728952
CCNB2,0.0020701834
APOE,0.0020699871
MARCKSL1,0.0020687662
KIF2C,0.002061303
PDE9A,0.0020523786
HIST1H2BD,0.0020493474
ROGDI,0.0020416104
ASAH1,0.002031676
NPW,0.0020289035
AC020571.3,0.001985504
CD52,0.0019847944
MILR1,0.0019775236
AZU1,0.0019756632
ZBED6,0.0019580268
HMMR,0.001930528
MPC2,0.0019005251
SMAP2,0.0018886446
PAQR8,0.0018882721
PTPN12,0.0018880254
CEBPE,0.001885409
MSN,0.0018708615
TUBB2A,0.0018519551
BCL2L11,0.0018438525
RABAC1,0.0018433313
MSX1,0.0018413163
RP11-620J15.3,0.0018332229
ACTB,0.0018285123
AC006262.5,0.0018273785
HSP90B1,0.0018264054
APOBEC3C,0.0018077497
GLRX,0.0017929053
BPTF,0.0017909735
PTTG1,0.0017846333
TUBB2B,0.0017611997
RCSD1,0.0017487195
PGD,0.0017454602
ZDHHC12,0.0017408918
KCTD7,0.0017143395
MYL6,0.0017015593
S100A13,0.0016920533
SQLE,0.0016813847
SERPINB1,0.0016781946
APOBR,0.001660255
PNRC1,0.0016555546
UFD1L,0.0016399213
RP11-598F7.3,0.0016197555
MORN3,0.0016157564
GTF2IRD2,0.0016134189
PSMA4,0.0015979278
CITED1,0.001595427
CEBPA,0.0015947132
NEU1,0.0015867671
ING2,0.0015841455
TGFBR2,0.0015711477
TRAPPC6A,0.001563133
TP53INP1,0.0015587105
HSPB1,0.0015498842
FAXDC2,0.0015470488
