,0
SEPT6,0.0070901047
TMSB10,0.0067372224
PPP1R18,0.0067303022
TMEM219,0.0062706782
NCKAP1L,0.0061543486
TRIM56,0.0060149203
CDT1,0.0059578074
MARCKSL1,0.0058856537
CD63,0.005794208
HOXB9,0.005671671
FAM89A,0.0056655933
AIF1,0.005539222
PNRC1,0.00537504
HOTAIRM1,0.005173721
KLF1,0.0051604994
CLC,0.0051018507
CA11,0.0050520017
SDF2L1,0.005031006
USP20,0.00502447
MYC,0.004919243
ATP6V0B,0.004899686
ARPC1B,0.004855034
ANP32E,0.0048395027
POLR2E,0.004780519
CFD,0.004761593
FASN,0.0046942537
DNAJC4,0.004663619
ARHGDIB,0.004583116
LINC01420,0.0045607914
HSPB1,0.0045461133
DNAJC3,0.0044284053
HSPA5,0.0044030673
SMYD3,0.0043386333
S100A4,0.004313673
CLDN6,0.0042482195
PLAUR,0.004224348
RHOH,0.0041570053
FADS1,0.0041414397
MLXIP,0.0041151606
DBI,0.0041143196
FLNA,0.004026836
CDC42,0.0038862189
PLP2,0.0038796137
ALAS1,0.0037503154
MAP7D1,0.0037267075
TPM4,0.0036397893
PRSS57,0.003634397
CDKN2C,0.0036069185
CNN2,0.0035115972
APLP2,0.003501899
MS4A3,0.003488594
LST1,0.0034484707
HIST1H1C,0.0034001765
FEZ1,0.00339465
SLF2,0.0033514441
ARMCX3,0.0033498385
SEPP1,0.0033155337
HBZ,0.0033092352
CEBPE,0.0033003448
SNHG9,0.0032815891
CSF3R,0.0032683192
IGBP1,0.0031965396
CD52,0.0031897032
RQCD1,0.0031738095
PLEKHO1,0.0031687876
LYZ,0.0031622713
HLA-C,0.003133828
MYB,0.0031336169
LIMD2,0.003125645
HOXB4,0.0031219444
GYPC,0.0031196321
CORO1A,0.0031045729
AK8,0.0030852645
CLIC1,0.0030743484
MYL12A,0.0030598857
CSTB,0.0030423563
CCPG1,0.003022352
IGDCC3,0.00299697
DNAJB1,0.0029372973
RP11-301G19.1,0.0029044503
HBG1,0.00287665
HIST1H3H,0.0028362025
GNAI2,0.0028269521
MTHFR,0.0027941526
BLVRB,0.0027878496
TRAPPC6A,0.002767557
ICAM4,0.0027668497
ANKRD11,0.0027313048
GABPB1-AS1,0.0027052213
PSME1,0.0026840235
TGFB1,0.002646815
TNNT1,0.0026449
CR1L,0.0026292515
VAT1,0.002616211
CEBPD,0.0026058971
ARGLU1,0.0026042059
SPC24,0.002585897
SUSD3,0.0025815656
LAMP2,0.0025634216
MMP24-AS1,0.0025492138
ZSCAN16-AS1,0.0025462843
SLC20A1,0.002544822
AC020571.3,0.0025440697
IL2RG,0.0025392394
G6PD,0.0025379737
NCOA7,0.0025231086
COMT,0.0024762917
SAMSN1,0.0024668686
PYCARD,0.0024602362
HSD17B4,0.0024410677
B2M,0.0024409376
CLN5,0.0024093918
CCS,0.0023954664
RTN4,0.0023829984
SPI1,0.0023810186
TOR1AIP2,0.0023765038
PLA2G16,0.0023605821
FNDC3A,0.0023593598
PSMB9,0.0023572322
CYBA,0.0023562803
MT2A,0.0023338262
NBR1,0.0023241988
FAM45A,0.0023226365
RTN2,0.002294654
STAC3,0.002293168
SQLE,0.002281242
GINS2,0.0022616785
VIM,0.0022116767
EVI2B,0.0022113943
RP11-51J9.5,0.002210481
C2orf88,0.0022087672
POLR3GL,0.0022034475
RALA,0.0021967539
STOM,0.0021946277
PTP4A3,0.0021930533
MAPKAPK2,0.0021860788
CD164,0.0021706447
CEBPB,0.0021512774
RP6-159A1.4,0.0021280143
RGCC,0.0021061634
CLU,0.0020900401
RICTOR,0.0020769567
P2RX6,0.002071949
MYO1F,0.0020694241
NCF1,0.0020667554
ETS2,0.0020520238
LTB,0.0020253542
WARS,0.0020216207
ASH2L,0.0020164957
SH3BGRL3,0.0020110537
MDH2,0.0020050358
RP11-598F7.3,0.0019647172
SESN2,0.0019643856
CAP1,0.0019563031
FNIP2,0.0019448706
MYH7B,0.0019446333
HEMK1,0.0019443309
CCND3,0.001938237
ACSM3,0.0018971671
AIM1,0.0018892485
TKT,0.0018878732
RPS6,0.0018852061
BPGM,0.0018820497
PYROXD2,0.0018766937
SELM,0.0018757987
ITGB2,0.0018188166
FAXDC2,0.0018170365
LINC00996,0.0018094067
RGS18,0.0017999277
SLC3A2,0.0017936522
LYAR,0.0017847653
PMP22,0.0017748938
CAPG,0.0017738078
SLC25A37,0.0017683269
CAPZA1,0.0017664677
RSAD2,0.0017568168
YPEL5,0.0017564256
PPIC,0.0017532652
HELLS,0.0017528525
PROS1,0.0017446333
CD84,0.0017443927
C1QBP,0.0017416854
RAC2,0.0017397628
CRYAB,0.0017253874
COL2A1,0.0017199576
SRM,0.0017186418
YPEL1,0.0017152412
HIST1H4H,0.0017105214
PTPRS,0.0017090108
FNDC3B,0.0017069507
ANKRD28,0.0017049302
YPEL3,0.0017037465
RPL14,0.0016873312
TAX1BP3,0.0016772494
BCAM,0.0016721954
TRPM4,0.0016687863
VAMP8,0.0016673368
LCP2,0.0016568447
TMEM120B,0.0016546596
PTK2B,0.001653821
TMSB4X,0.0016496545
ING2,0.0016491015
GPR85,0.0016469053
HSD3B7,0.0016412449
PPP1R12A,0.0016385851
PTTG1,0.0016248386
RRM2,0.0016245821
GCNT2,0.001621862
SLC25A45,0.0016169567
TAF7,0.0016163648
HCST,0.0016063128
TNNI3,0.001604469
MIR4458HG,0.0015877195
SUMF2,0.0015874957
TPM1,0.0015873921
CTTNBP2,0.0015840847
PTPN12,0.0015833208
MAGED2,0.0015572848
IFITM2,0.0015492896
ZNF620,0.0015483614
ARPC5,0.0015467476
ZSWIM8,0.0015453052
CTSB,0.0015407158
GOLIM4,0.0015391922
KIAA0930,0.0015371365
SLC40A1,0.0015365789
NGRN,0.001519756
UBE2H,0.0015149614
C10orf54,0.0015040704
SERPING1,0.0015012047
ASRGL1,0.0014914275
FES,0.001479079
NPM1,0.0014770953
ZFP36L2,0.0014770266
HELZ2,0.0014755523
PSMB6,0.0014701638
ITM2B,0.0014659772
LEPROT,0.0014641203
CDKN2D,0.0014624458
PLCB2,0.0014583048
ATG16L2,0.0014456606
KLHL24,0.0014455441
FNBP1,0.0014433163
DSCR8,0.001431995
ADAM8,0.0014298258
LIMS1,0.0014244239
RMI2,0.0014203739
ATF7IP2,0.0013944004
IL10RB,0.0013940078
LRP1,0.0013886914
SDCCAG8,0.0013860727
HIST1H4E,0.0013714989
TNRC6B,0.0013681081
ANXA1,0.0013673945
PRKCB,0.0013588084
RP11-505E24.2,0.0013556744
PHF19,0.0013363871
ARL6IP5,0.0013360432
FAM101B,0.0013282648
CNTRL,0.0013225134
COTL1,0.001312701
SLC2A1,0.0013118364
AC016629.3,0.0013088492
HCLS1,0.0013081571
TFRC,0.0013075323
ACRBP,0.0012855749
HBE1,0.0012780931
FAM118A,0.0012761453
PPIB,0.0012758859
MANF,0.0012753682
PIM1,0.0012751473
CMPK2,0.0012716083
P2RX4,0.001256566
TMEM158,0.0012548851
AF240627.2,0.0012480277
IRF1,0.001245765
LYRM9,0.0012453867
RNASE6,0.0012381151
AC079466.1,0.0012137443
RPL10,0.001212716
FAM178B,0.001208684
JAML,0.0012066752
POLR2J3,0.0012050434
TSPAN13,0.0012038101
GABARAPL1,0.0012027111
SMIM3,0.0012000961
RP11-960L18.1,0.0011960049
HSH2D,0.0011925306
MEF2C,0.0011846314
ARL11,0.0011823341
HIST1H2BG,0.0011820347
EBNA1BP2,0.0011818351
PPCS,0.0011754829
HSP90B1,0.001171388
COL9A2,0.0011638707
PYY,0.0011634075
FCGR2A,0.001162937
SSB,0.001162801
MSN,0.001154312
PLEKHH2,0.0011539487
FNDC4,0.0011526683
PHKG1,0.0011462044
PHGDH,0.0011382081
ZNF436-AS1,0.0011322817
MT-ND4L,0.00112946
DAZAP2,0.0011263519
C11orf96,0.0011175042
PSMB3,0.0011095387
MPC2,0.0011027787
UFD1L,0.001101759
FAM46C,0.0011008767
TIMP1,0.0010993727
TLN1,0.0010929748
DOK2,0.0010877149
CALR,0.0010801505
AC142472.6,0.0010763216
FMNL1,0.0010746463
TMEM217,0.0010668071
FOS,0.0010664362
MARC2,0.0010643213
CCDC159,0.0010609898
BAIAP2-AS1,0.0010538743
BRI3,0.001052439
SLC22A18,0.001048996
LMOD3,0.0010444795
CDKN1C,0.0010442703
CARHSP1,0.0010391247
AC018816.3,0.0010377141
GTF2IRD2,0.0010341062
CD93,0.0010319008
TJP2,0.0010307849
ITPRIPL2,0.0010136514
ACAT2,0.0010116316
TRANK1,0.0010097902
LACTB,0.001006946
PBX1,0.0009982858
PLXNA2,0.0009919986
ORAI2,0.0009891936
CHI3L2,0.000988098
RUNX1,0.0009863214
SLC31A2,0.0009830795
CDCA7,0.0009818841
PLA2G15,0.0009796969
RP11-29B2.6,0.00097489776
ITGB2-AS1,0.00097395765
GSTM3,0.00097165763
POU6F2,0.0009687205
BMF,0.0009674003
SMIM24,0.0009672266
DNAJC3-AS1,0.00096177513
EMP3,0.0009580651
CEBPA,0.00095229666
DMTN,0.00094822486
LINC00467,0.0009464681
PRTN3,0.00094433123
ADGRE2,0.00094068534
PDE1B,0.0009382848
MTURN,0.0009380917
UBALD2,0.00090644934
PTAFR,0.00090465456
TM7SF2,0.0009025373
UCP2,0.0009023186
LINC00853,0.0009022364
EIF1B,0.0009014038
SYTL1,0.0008993469
FAM228B,0.0008989279
RP11-467L13.7,0.0008947911
ANXA5,0.0008937548
DDX60L,0.00089118496
KCNE3,0.000887207
RNASET2,0.0008854255
LPCAT2,0.00088235195
PDE9A,0.0008814953
CARD8-AS1,0.0008789469
LIMA1,0.00087660656
C3,0.0008758792
KCNQ1OT1,0.0008737834
ABCC3,0.0008701652
ARHGEF6,0.00086464855
PNPLA8,0.00086355826
CHD2,0.0008601879
MPP5,0.00085871544
GPR65,0.0008548156
TF,0.00084767555
SLC46A3,0.0008357844
SKIL,0.0008345539
TUBB,0.0008333121
TRIM38,0.00083306927
SAT1,0.0008255809
METTL7A,0.0008245103
RP5-882C2.2,0.00082081935
RCSD1,0.000818362
NAGK,0.0008174882
DENND1C,0.00081616855
LINC00694,0.0008083114
YPEL2,0.00080790895
CELA1,0.000804386
GLRX,0.0008017949
IDNK,0.00079807005
RASA4,0.00079803925
HOXB6,0.0007965629
SLCO1A2,0.0007956632
TNFRSF14,0.00079512794
MT-ND6,0.00079297274
APOL4,0.0007830914
NHLRC3,0.00078151736
MR1,0.0007749708
ALDH1L1,0.00076908106
GATS,0.00076631195
CCDC136,0.00076493283
GSN,0.0007599865
TGFBR2,0.0007577994
RIT1,0.0007571916
RP11-138A9.2,0.00075698167
DKK3,0.0007553637
SNHG19,0.0007531266
EXOG,0.0007498224
CTD-2020K17.1,0.00074642873
GSTM2,0.0007445835
POU2F2,0.00073831185
RP1-34B20.21,0.0007370761
MIR3945HG,0.0007345465
ABCG2,0.0007335747
COL9A3,0.000726006
FEV,0.0007231242
C1orf61,0.0007222833
TAOK3,0.000722151
TMEM154,0.00071452867
QSOX1,0.00071250537
LY6E,0.0007123583
MT1F,0.0007071881
SLC5A12,0.00070249493
TNFAIP8,0.00070143427
HIST2H2BE,0.0006998741
IFI6,0.00069918256
U73166.2,0.00069738773
OR6C76,0.000697386
FYB,0.00069523597
IL10RB-AS1,0.000694199
INTS6-AS1,0.00069406
VAMP5,0.0006935262
SPARC,0.000690781
