,0
GYPB,0.012134667
PKM,0.0077958973
SMIM1,0.007560799
MALAT1,0.0068782
POLR2J3,0.0066793035
BNIP3L,0.006591934
PRKAR2B,0.006270111
ALAS2,0.0059701595
GYPA,0.005826094
UBALD2,0.0058065928
BSDC1,0.0054401946
PDE4DIP,0.005189468
HELLS,0.005132913
MEF2C,0.0050803167
CST3,0.005050134
HEPH,0.0049845553
FAM118A,0.00491547
SH3BGRL,0.004887208
SOCS1,0.00486532
RP5-1171I10.5,0.004858497
MDH2,0.004774078
LINC00467,0.0047012577
SMYD3,0.004649399
CMTM6,0.0046439273
TAF7,0.0045855073
UBC,0.0045835474
COX17,0.004488229
BMP2K,0.0044631376
HES6,0.0044509354
HOXB9,0.004421235
DAZAP2,0.0043965485
PKIG,0.004376282
MKNK2,0.004267044
PPP1R14A,0.004245028
MAP1A,0.0041486775
SEPP1,0.0040950626
HOTAIRM1,0.004081853
GADD45A,0.0040761726
C1QBP,0.0040694918
MARCKSL1,0.004040325
TK1,0.004016649
IQGAP2,0.003993391
MIR4458HG,0.003964333
TNRC6B,0.003913236
ACTG1,0.0038328373
NHLRC3,0.00382569
RP11-301G19.1,0.0038230934
BTG1,0.00380351
APOE,0.0037875033
HBE1,0.0037380725
STAC3,0.0037161827
ZC3HAV1,0.0037143785
PIM2,0.0036624318
ANXA3,0.0036580702
TIMP1,0.0036427164
PPCS,0.0036387355
TMSB4X,0.003567862
ASAH1,0.003562058
ORAI3,0.003509779
HP1BP3,0.003452845
TMEM219,0.0034310457
MTHFR,0.0034098646
YPEL3,0.0034095433
MGST3,0.0034091051
PPIB,0.0034017775
NPC2,0.0033937746
FAM19A2,0.0033725149
ZNF431,0.0033569178
SGOL2,0.0033427186
IFITM2,0.0032935862
HOXB4,0.0032807437
QPRT,0.0032532807
VMP1,0.0032459912
SLC40A1,0.003242792
GMPPA,0.0031602043
MBD4,0.0031584823
PSMB6,0.0031236373
SLC44A1,0.0031024741
WDR76,0.0030916706
JUND,0.0030620503
IDH2,0.0030555022
HIST1H1C,0.003049827
GRN,0.0030266538
DUSP13,0.0030123622
PSMA4,0.0030053295
HIST1H2BH,0.0029746285
PPP3CA,0.0029720075
PMP22,0.0029251436
METTL9,0.0028878737
TSPAN13,0.0028492734
APOBR,0.0028472252
TSPYL1,0.0028118254
CD93,0.0027929293
FMNL1,0.0027914445
