,0
HBG2,0.008193639
APOE,0.0071219723
NCOA4,0.0068059694
ASRGL1,0.0066236057
RABGAP1L,0.0064864606
ZNF431,0.006210067
KIAA1551,0.0060442653
YPEL5,0.0057668164
STIM2,0.0056338944
PLD3,0.0056320326
RP11-717F1.1,0.005560108
MEF2C,0.0052463217
GABPB1-AS1,0.0051768455
HP1BP3,0.005143169
MMP24-AS1,0.005094855
ADAM17,0.0050792927
OAZ2,0.0049306774
HBG1,0.004876576
FAM210B,0.004767213
RABAC1,0.0047192466
GRN,0.0047132443
MALAT1,0.004709095
DAZAP2,0.004709077
TUSC3,0.0046589095
SNHG9,0.004495675
LEPROT,0.004447376
GOLIM4,0.004434927
THUMPD3-AS1,0.0043551587
ARID4B,0.004276585
BPTF,0.004202074
TNRC6B,0.004194571
RCSD1,0.0041272473
BHLHE40,0.0039960984
TSC22D1,0.003957614
HBZ,0.0039469996
TRIM56,0.0039151288
NHLRC3,0.003897491
PYCARD,0.0038669964
BLVRB,0.003814298
SEPT6,0.0038040413
TAX1BP3,0.0037584158
PLP2,0.00366878
GYPA,0.003664132
NEAT1,0.0036030896
SERPINF1,0.0034753112
ASH2L,0.0034721065
NFE2L2,0.003450767
PPP1CB,0.0034472698
ZC3HAV1,0.0034318212
TKT,0.0034241313
CYP3A5,0.0034153422
TPP1,0.0033898433
JUND,0.0033747253
EIF2S3,0.0033592782
RP6-159A1.4,0.003353679
TXNIP,0.0033212728
SQLE,0.0032965739
ACAT2,0.003280074
MKNK2,0.0032790713
AC006262.5,0.003086432
HBP1,0.003052504
HIST1H1E,0.002973982
FNDC3B,0.002926083
LIMS1,0.0028328889
FRG1,0.0028283484
ZBTB38,0.0028077706
TNNI3,0.0027850661
ANKRD11,0.0027840505
KCNQ1OT1,0.0027762451
BNIP3L,0.0027736751
CD99,0.002741039
CLCN3,0.0027247462
PKM,0.0027155837
SAMSN1,0.0027119596
ICAM4,0.0027065277
LRRC16A,0.0027050239
CLU,0.0026958934
SLF2,0.002690092
PHLDA2,0.002655008
B2M,0.0026524535
MAP1LC3B,0.0026032075
LINC-PINT,0.002588872
PMAIP1,0.0025735793
B4GALT1,0.0025693178
SQSTM1,0.0025596637
DST,0.002536364
TAF7,0.0025286577
QPRT,0.0025250877
SEPP1,0.0025120042
MANBA,0.0024889067
MSRB2,0.0024514266
TCF4,0.002450095
LAPTM5,0.0024377108
HERC2,0.002437686
ATAD2,0.0024247167
C2orf88,0.0023990017
ING2,0.0023939167
S100A13,0.0023936704
NPM1,0.0023874848
HIST1H2BH,0.0023862019
CD55,0.0023750851
PEG10,0.0023653344
ATF4,0.002354384
FAM118A,0.0023381677
TAC3,0.0023321344
SOX4,0.002322291
ALAS2,0.0023062138
WIPI1,0.0022959155
CMB9-22P13.1,0.0022876903
CLIC1,0.002279957
DDIT4,0.0022387933
IQGAP2,0.0022307537
AMHR2,0.002228057
FAM45A,0.0022213508
CTNNB1,0.0021903485
FAM83A,0.0021826876
CPEB4,0.0021630165
PDE9A,0.0021565235
DUSP13,0.0021467751
DDIT3,0.0021423488
LAMP2,0.0021403441
MT-ND4L,0.0021378552
HEMGN,0.0020934022
ATP6V0E1,0.0020691205
CRYM,0.0020572525
PSMB1,0.0020293198
SNX10,0.0020133771
PTPRS,0.0020026118
HMGCL,0.001986071
PRKAR2B,0.0019826926
ANKRD28,0.001972935
ASAH1,0.0019720504
SMIM24,0.0019662334
TIMP1,0.0019604692
AC020571.3,0.0019437694
CTC-425F1.4,0.0019224532
TBC1D10C,0.0018992791
AIM1,0.0018782974
LCP2,0.00187392
DNAJB4,0.0018659169
EIF1B,0.0018530803
PDLIM4,0.0018508623
RP11-147L13.15,0.0018350959
RPL7A,0.0018296113
SAT2,0.0018281082
MGST3,0.0018250839
CLEC2B,0.0018227727
MYO1F,0.0018128604
PPCS,0.0017744051
COLGALT2,0.0017662047
HAGH,0.0017628557
EBNA1BP2,0.0017604092
SELM,0.0017555255
PITX1,0.0017549912
DBI,0.0017517834
CTSL,0.0017442822
MFGE8,0.0017373686
MAGED2,0.00173053
TMEM55A,0.0017300774
C2orf48,0.001721585
ANXA3,0.0017125169
ARL11,0.0017087226
ANXA5,0.0017023335
MAPRE3,0.0016985001
TPM4,0.0016931542
TMEM158,0.0016920365
AREG,0.0016803212
SRGN,0.0016797121
DNAJA1,0.0016771443
TAPBP,0.0016721316
ANXA2R,0.0016644611
SCPEP1,0.0016594464
CFH,0.0016368735
TUBA1A,0.0016345856
UBC,0.0016323515
CD37,0.0016225022
TRIM38,0.0016184018
PTPN12,0.0016163958
CPQ,0.0016133992
TF,0.0016122255
TES,0.0015855047
RNF168,0.0015825493
APOL1,0.0015805936
IL6ST,0.0015791702
GYPB,0.0015737929
VIM,0.0015678195
NFE2,0.001563664
CALR,0.0015477574
PAQR8,0.001531105
BCL2L11,0.0015277757
LPCAT2,0.0015277015
MEIS3,0.0015248208
RHOBTB3,0.0015238789
RP11-20B24.2,0.0015208392
TNFAIP2,0.0015178969
SLC46A3,0.0015173561
INTS6-AS1,0.0015058868
FUCA1,0.0015035023
LIMD2,0.0015028248
CCDC136,0.0014974654
PRTN3,0.0014926177
PRDX5,0.001491497
PNISR,0.0014885718
CAPG,0.0014868893
RGCC,0.0014856511
CD52,0.0014829973
ADAMTSL4,0.0014823204
STAM-AS1,0.0014788763
CITED4,0.0014721026
FAM178B,0.0014719144
AC079466.1,0.0014681385
POLR2J3,0.0014587773
DSCR8,0.0014564641
PPP1R3B,0.0014533316
MYL4,0.001451704
PIK3IP1,0.0014462621
TMEM154,0.0014432705
RP11-887P2.5,0.0014399611
DPYSL2,0.0014329107
HSP90AA1,0.0014223184
RFK,0.0014132821
ATF7IP2,0.0013923495
XIST,0.0013884207
MYH7B,0.0013864252
GATS,0.0013857619
IL17RA,0.0013765823
SLC16A3,0.0013752929
MARCKSL1,0.0013731403
CTD-2035E11.5,0.0013570989
PSAP,0.0013521527
BAZ2B,0.0013322041
PTPN7,0.0013294562
NFKBIA,0.0013128966
MT-ND1,0.0013125036
CST3,0.0013105983
RP11-98O2.1,0.0013060229
NCF1,0.0012901315
IGDCC3,0.0012787435
C10orf11,0.0012747608
TKFC,0.0012734643
PSMA4,0.0012728352
ITPRIPL2,0.0012701171
AC009506.1,0.0012578779
UBE2H,0.0012548012
ARHGAP9,0.0012486886
HLA-B,0.0012370636
SET,0.0012353626
TMEM156,0.0012275937
RP11-498P14.5,0.0012261223
SMIM1,0.0012144416
C17orf99,0.0012081339
TGFB1,0.001200642
ACAP1,0.0011953011
ALOX5,0.001193246
MILR1,0.001174254
DOPEY2,0.0011734489
C1orf56,0.00117134
COL9A2,0.0011546877
HIST1H2BD,0.0011542768
AP1S2,0.0011509479
TRANK1,0.0011453215
CRYBA2,0.0011371882
KRT8,0.0011298029
GRAP2,0.0011256577
SMIM3,0.0011198651
RP11-422P24.12,0.0011157156
RP11-301G19.1,0.0011151863
RALA,0.0011082663
LINC00853,0.0011073474
USP53,0.0010885015
RNASET2,0.0010725089
GDF15,0.0010665803
CD9,0.0010631982
MAP1A,0.0010617039
FTH1,0.0010512724
HOTAIRM1,0.0010496031
MSH6,0.001043429
RP11-138P22.1,0.0010419044
SPI1,0.0010396313
MBOAT1,0.001027379
FAXDC2,0.0010266709
PNPLA8,0.0010248135
RP11-727F15.9,0.0010241953
CRYAB,0.0010224109
GMPR,0.001018898
MPP5,0.0010144569
ECM1,0.0010118774
TMEM219,0.0010072013
CLIP2,0.0010064511
TFAP2B,0.0009991723
JUN,0.0009987042
SDC2,0.0009982041
GABRE,0.0009971394
CIB3,0.0009908504
GPR157,0.0009891589
GIPR,0.000984251
HAP1,0.0009800805
SKIL,0.0009800785
MTRNR2L8,0.0009773793
FNDC4,0.00096998096
MDGA1,0.0009673172
UGP2,0.00096128456
MAP1B,0.00095666497
S100A4,0.0009525414
SLC25A37,0.00095045974
TAX1BP1,0.0009481262
SAMD11,0.0009426018
IL32,0.00093648396
AAK1,0.0009269016
FNIP2,0.0009232018
NPC2,0.000922031
APOBEC3C,0.0009207241
PLXNA2,0.00091330364
ACSL1,0.0009132138
STAC3,0.0009127428
CYB5D2,0.0009093505
DPF3,0.0009080117
TSPAN32,0.0009078145
FAM214B,0.00090735184
TNFSF13B,0.0009058697
PTGS1,0.0009042914
NUPR1,0.0009037903
PLCG2,0.0009010604
ADGRD1,0.0008868944
RIT1,0.0008851447
SAT1,0.000882999
PLA2G15,0.00087544625
PPP3CA,0.00087351346
PPP1R18,0.0008700615
MROH8,0.00086945866
TMEM120B,0.00085760414
POU2F2,0.00083912135
HLA-C,0.0008362303
ROGDI,0.0008321887
LINC01136,0.0008222128
TAL2,0.0008194278
RPS3A,0.000819181
FAM129A,0.00081916526
SRSF3,0.00081492536
GNG8,0.0008136338
HBA1,0.0008132135
LRP1,0.0008127648
CLEC4D,0.00081162225
ATF6B,0.0008109894
TOR3A,0.00080675795
MIDN,0.0008055445
HVCN1,0.0007984568
TK1,0.0007931172
CD93,0.0007881459
ANGPT2,0.00078017364
CNN1,0.0007763732
HERPUD1,0.00077092106
KCNH2,0.0007697513
ATP1B1,0.0007664598
PSMB2,0.000762096
RAB4B,0.00075852685
RP11-796E2.4,0.000756932
CDC42EP5,0.00075684546
ITGB2-AS1,0.0007421275
DOK3,0.00074199575
DNAJC4,0.00074098085
CD68,0.00074081006
KLF6,0.00073335133
ARHGAP4,0.0007329599
MLC1,0.00073165377
BIN2,0.000729218
LINC00694,0.00072791
UBASH3B,0.0007212186
SLC44A1,0.0007190868
CDKN2D,0.00071544095
LINC01220,0.0007149009
