,0
TOP2A,0.0077328007
TUBA1B,0.0076440666
PHF19,0.007636696
TMEM54,0.007601942
GMPPA,0.007415552
ID1,0.0068619535
CDC45,0.006580578
DDX21,0.006499676
CKS1B,0.006260207
CD47,0.006245928
CENPF,0.006138316
KPNA2,0.006117147
ATF4,0.005996491
HN1,0.0059471936
TNNT1,0.0059320084
DDX1,0.005722134
MAP1B,0.0057172985
MAP7D1,0.0055618924
CDCA8,0.0054333988
TUBA1C,0.0050922427
UBALD2,0.005091568
UBE2S,0.005068716
CCNA2,0.0050527174
WDR43,0.0050322106
HNRNPH1,0.005018185
TAX1BP1,0.0049863006
SOCS1,0.0049754204
BAZ2B,0.0049636057
KIF2C,0.004950001
CKS2,0.0048537273
ODC1,0.0048488295
RANBP1,0.004828627
EIF4A2,0.0047808946
MKI67,0.0047149565
KIAA0101,0.004709029
MDK,0.0046413257
PSMB3,0.0046409187
FEV,0.0046111834
TMEM219,0.004600905
HIST1H4C,0.0045917924
GADD45A,0.004579926
SPC24,0.004513329
CDK1,0.0045093237
PTMA,0.004505047
PIF1,0.0044230362
PDE4DIP,0.0043489505
UFD1L,0.0043366193
EBNA1BP2,0.004273688
ASAH1,0.004259495
CDC20,0.0042405636
AURKA,0.0041708034
TKFC,0.0040826006
SPC25,0.0040451777
NEU1,0.004035034
HSP90AA1,0.0040130224
SLC20A1,0.0039528627
GINS2,0.003945789
BIRC5,0.0039446047
NUDC,0.003932897
NME1,0.0038803944
CENPA,0.0038713024
RQCD1,0.0038666383
ICAM1,0.003845916
YBX1,0.0038455618
LAPTM4B,0.0038274725
LDHA,0.0038263022
DPYSL2,0.0037664603
RFK,0.0036206734
MS4A4A,0.0035939845
PA2G4,0.0035738447
HMGB1,0.0035444691
CCND3,0.0035339748
CST3,0.0035290022
SRM,0.0034926634
CDKN1C,0.00348948
CORO1B,0.0034852712
TFRC,0.0034796873
DYNLL1,0.0034622317
LAPTM5,0.0034510582
LINC01003,0.0034289542
PLCG2,0.003423504
MKNK2,0.0033963502
RAB11FIP1,0.0033859625
EIF2S3,0.003354445
ENO1,0.0033540037
RP11-717F1.1,0.0033477964
RP11-83A24.2,0.0032756063
PRDX4,0.003225372
NUSAP1,0.0032063334
LIMD2,0.0032063168
TRIB3,0.0031978306
HMGN2,0.0031945072
RAN,0.0031851225
CDC42,0.0031700549
LMNA,0.003150242
GDF15,0.0031306061
CLIC1,0.003111717
CENPE,0.0031042218
ARL6IP1,0.0031000169
RTN4,0.0030745824
VMP1,0.0030360161
OS9,0.0030238691
SET,0.002987416
EMP3,0.0029760925
STMN1,0.002962038
PRKAR2B,0.002912295
GATA2,0.0029071518
NUCKS1,0.0028999099
TUBB,0.0028817283
PTTG1,0.0028753756
PIM2,0.0028346146
LINC01420,0.0028065327
HOXB9,0.0027728707
GAL,0.0027114789
SMAP2,0.0027111797
PTPN12,0.0026887793
PSMA4,0.0026771915
PPP3CA,0.002666053
PDE9A,0.002654906
CDKN2C,0.0026378455
GABPB2,0.0026023455
TGFB1,0.0025993478
RP11-467L13.7,0.0025675995
HMGB2,0.0025577664
LIMA1,0.0025540555
MDH2,0.0025480231
CTSS,0.0025410058
PLEKHO1,0.0025065178
FCGR2A,0.002502859
SCN9A,0.0024798643
COX17,0.0024522392
GTSE1,0.0024511837
COL2A1,0.0024496682
PRDX2,0.0024247728
BHLHE40,0.0024174713
SMYD3,0.0024150547
AKAP13,0.0024143092
SUSD3,0.0024054116
IER2,0.0023918091
PPARA,0.002319224
LYAR,0.0023139394
DST,0.002306275
MPC2,0.0022782767
C4orf48,0.0022618633
PHGDH,0.00224342
MPZL1,0.0022102888
PLK1,0.002208876
AC007246.3,0.002202436
DNAJC3-AS1,0.0021983034
KLF6,0.002197212
C1orf56,0.0021929212
TAPBP,0.0021875498
CLTA,0.0021575545
JUN,0.0021361227
FNBP1,0.0021035343
MYC,0.0020963168
IL10RB,0.0020956178
MT-ND6,0.0020940036
HIST1H2BJ,0.002089496
TPX2,0.0020868923
SH3BGRL,0.0020445397
ST6GALNAC1,0.00204338
CLN5,0.0020415457
ISG15,0.0020408053
LIMS1,0.0020384993
C2orf88,0.0020259912
BCL2L1,0.0019999628
BCYRN1,0.0019824398
HBG2,0.001961919
TFAP2B,0.001955962
GSTP1,0.0019554195
AFMID,0.001947009
TMEM154,0.0019403897
SRSF7,0.001919303
RGCC,0.0019191069
POLR3GL,0.0019085505
SQLE,0.0018852096
RHOB,0.0018827906
ASPM,0.0018779119
TPM1,0.0018767867
WARS,0.001874132
CALR,0.0018623536
TUBB2B,0.0018586384
RTBDN,0.0018576292
SOCS2,0.0018422822
CAPG,0.0018377197
PDLIM4,0.0018360253
TPP1,0.0018350426
SOX4,0.0018321361
FOLR1,0.0018307485
UBB,0.0018207843
C1orf132,0.0018087155
CEBPA,0.0018034251
DLGAP5,0.0018005907
CACYBP,0.0017929353
PRC1,0.0017792037
RP11-301G19.1,0.0017770488
CYP3A5,0.0017640861
RP11-85G21.3,0.0017461195
POLR2E,0.001715587
PKDCC,0.0017100299
PRDX1,0.0017014846
RPS6,0.0016577265
EGR1,0.0016178923
KRT8,0.0016176361
COL9A3,0.0016155303
NUCB2,0.0016093473
DAB2,0.0016077838
FAM45A,0.001586117
CISH,0.0015758999
SNX10,0.0015473535
FUCA1,0.0015315297
ADAM19,0.0015297935
AC093673.5,0.001521702
PLAUR,0.0015040543
ACTB,0.0014928859
CRYBA2,0.001480551
APOBEC3C,0.0014752309
HERPUD1,0.001474878
PPP1CB,0.0014619849
FAM111A,0.0014569893
FADS1,0.0014548594
LAMP2,0.0014548552
CPXM1,0.0014504076
RNF213,0.0014484131
MSX1,0.0014316151
EVI2B,0.0014287458
ICOSLG,0.0014178788
JUND,0.0014173313
BEX5,0.0014147996
ANKRD11,0.0014147054
